Year,Gebietseinheit,Geschlecht,Befristungsgrund,Units,GeoCode,Value
2019,"Vechta",insgesamt,"familiäre Gründe",Prozent,RH03460,27.0038167938931
2019,"Wesermarsch",männlich,"familiäre Gründe",Prozent,RH03461,22.1476510067114
2019,"Wesermarsch",weiblich,"familiäre Gründe",Prozent,RH03461,34.6153846153846
2019,"Wesermarsch",insgesamt,"familiäre Gründe",Prozent,RH03461,28.0575539568345
2019,"Wittmund",männlich,"familiäre Gründe",Prozent,RH03462,24.3589743589744
2019,"Wittmund",weiblich,"familiäre Gründe",Prozent,RH03462,38.8888888888889
2019,"Wittmund",insgesamt,"familiäre Gründe",Prozent,RH03462,31.3333333333333
2019,"Statistische Region Weser-Ems",männlich,"familiäre Gründe",Prozent,RH034,18.7112388443503
2019,"Statistische Region Weser-Ems",weiblich,"familiäre Gründe",Prozent,RH034,34.4321093082835
2019,"Statistische Region Weser-Ems",insgesamt,"familiäre Gründe",Prozent,RH034,26.105094263939
2019,"Niedersachsen",männlich,"familiäre Gründe",Prozent,RH030,20.058426596445
2019,"Niedersachsen",weiblich,"familiäre Gründe",Prozent,RH030,37.0105263157895
2019,"Niedersachsen",insgesamt,"familiäre Gründe",Prozent,RH030,27.9909805381029
2018,"Braunschweig, Stadt",männlich,"familiäre Gründe",Prozent,RH03101,23.220536756126
2018,"Braunschweig, Stadt",weiblich,"familiäre Gründe",Prozent,RH03101,49.4285714285714
2018,"Braunschweig, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03101,35.025706940874
2018,"Salzgitter, Stadt",männlich,"familiäre Gründe",Prozent,RH03102,21.5343203230148
2018,"Salzgitter, Stadt",weiblich,"familiäre Gründe",Prozent,RH03102,42.7432216905901
2018,"Salzgitter, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03102,31.2408759124088
2018,"Wolfsburg, Stadt",männlich,"familiäre Gründe",Prozent,RH03103,21.7625899280576
2018,"Wolfsburg, Stadt",weiblich,"familiäre Gründe",Prozent,RH03103,46.7775467775468
2018,"Wolfsburg, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03103,33.2690453230473
2018,"Gifhorn",männlich,"familiäre Gründe",Prozent,RH03151,24.8251748251748
2018,"Gifhorn",weiblich,"familiäre Gründe",Prozent,RH03151,48.7632508833922
2018,"Gifhorn",insgesamt,"familiäre Gründe",Prozent,RH03151,36.7311072056239
2018,"Goslar",männlich,"familiäre Gründe",Prozent,RH03153,10.7981220657277
2018,"Goslar",weiblich,"familiäre Gründe",Prozent,RH03153,28.1938325991189
2018,"Goslar",insgesamt,"familiäre Gründe",Prozent,RH03153,18.0237877401647
2018,"Helmstedt",männlich,"familiäre Gründe",Prozent,RH03154,20
2018,"Helmstedt",weiblich,"familiäre Gründe",Prozent,RH03154,35.8620689655172
2018,"Helmstedt",insgesamt,"familiäre Gründe",Prozent,RH03154,27.1604938271605
2018,"Northeim",männlich,"familiäre Gründe",Prozent,RH03155,19.7802197802198
2018,"Northeim",weiblich,"familiäre Gründe",Prozent,RH03155,32.3076923076923
2018,"Northeim",insgesamt,"familiäre Gründe",Prozent,RH03155,25.891181988743
2018,"Peine",männlich,"familiäre Gründe",Prozent,RH03157,26.158038147139
2018,"Peine",weiblich,"familiäre Gründe",Prozent,RH03157,41.3690476190476
2018,"Peine",insgesamt,"familiäre Gründe",Prozent,RH03157,33.4757834757835
2018,"Wolfenbüttel",männlich,"familiäre Gründe",Prozent,RH03158,18.6507936507937
2018,"Wolfenbüttel",weiblich,"familiäre Gründe",Prozent,RH03158,33.1775700934579
2018,"Wolfenbüttel",insgesamt,"familiäre Gründe",Prozent,RH03158,25.2676659528908
2018,"Göttingen",männlich,"familiäre Gründe",Prozent,RH03159,21.031746031746
2018,"Göttingen",weiblich,"familiäre Gründe",Prozent,RH03159,33.6776859504132
2018,"Göttingen",insgesamt,"familiäre Gründe",Prozent,RH03159,27.2773279352227
2018,"Statistische Region Braunschweig",männlich,"familiäre Gründe",Prozent,RH031,20.6549118387909
2018,"Statistische Region Braunschweig",weiblich,"familiäre Gründe",Prozent,RH031,39.7895208240036
2018,"Statistische Region Braunschweig",insgesamt,"familiäre Gründe",Prozent,RH031,29.5211384647346
2018,"Region Hannover",männlich,"familiäre Gründe",Prozent,RH03241,22.1086390058128
2018,"Region Hannover",weiblich,"familiäre Gründe",Prozent,RH03241,41.3643623089208
2018,"Region Hannover",insgesamt,"familiäre Gründe",Prozent,RH03241,31.1139564660691
2018,"Diepholz",männlich,"familiäre Gründe",Prozent,RH03251,20.2197802197802
2018,"Diepholz",weiblich,"familiäre Gründe",Prozent,RH03251,30.6122448979592
2018,"Diepholz",insgesamt,"familiäre Gründe",Prozent,RH03251,25.4180602006689
2018,"Hameln-Pyrmont",männlich,"familiäre Gründe",Prozent,RH03252,23.6580516898608
2018,"Hameln-Pyrmont",weiblich,"familiäre Gründe",Prozent,RH03252,37.8854625550661
2018,"Hameln-Pyrmont",insgesamt,"familiäre Gründe",Prozent,RH03252,30.4393305439331
2018,"Hildesheim",männlich,"familiäre Gründe",Prozent,RH03254,21.0958904109589
2018,"Hildesheim",weiblich,"familiäre Gründe",Prozent,RH03254,37.6221498371335
2018,"Hildesheim",insgesamt,"familiäre Gründe",Prozent,RH03254,28.6458333333333
2018,"Holzminden",männlich,"familiäre Gründe",Prozent,RH03255,25.1497005988024
2018,"Holzminden",weiblich,"familiäre Gründe",Prozent,RH03255,37.4045801526718
2018,"Holzminden",insgesamt,"familiäre Gründe",Prozent,RH03255,30.5369127516779
2018,"Nienburg (Weser)",männlich,"familiäre Gründe",Prozent,RH03256,16.8789808917197
2018,"Nienburg (Weser)",weiblich,"familiäre Gründe",Prozent,RH03256,25.6666666666667
2018,"Nienburg (Weser)",insgesamt,"familiäre Gründe",Prozent,RH03256,21.1726384364821
2018,"Schaumburg",männlich,"familiäre Gründe",Prozent,RH03257,21.3333333333333
2018,"Schaumburg",weiblich,"familiäre Gründe",Prozent,RH03257,33.7696335078534
2018,"Schaumburg",insgesamt,"familiäre Gründe",Prozent,RH03257,27.6455026455026
2018,"Statistische Region Hannover",männlich,"familiäre Gründe",Prozent,RH032,21.8239745121466
2018,"Statistische Region Hannover",weiblich,"familiäre Gründe",Prozent,RH032,38.8665175242356
2018,"Statistische Region Hannover",insgesamt,"familiäre Gründe",Prozent,RH032,29.851794619653
2018,"Celle",männlich,"familiäre Gründe",Prozent,RH03351,15.7684630738523
2018,"Celle",weiblich,"familiäre Gründe",Prozent,RH03351,30.1552106430155
2018,"Celle",insgesamt,"familiäre Gründe",Prozent,RH03351,22.5840336134454
2018,"Cuxhaven",männlich,"familiäre Gründe",Prozent,RH03352,19.647355163728
2018,"Cuxhaven",weiblich,"familiäre Gründe",Prozent,RH03352,32.0987654320988
2018,"Cuxhaven",insgesamt,"familiäre Gründe",Prozent,RH03352,25.2427184466019
2018,"Harburg",männlich,"familiäre Gründe",Prozent,RH03353,27.1028037383178
2018,"Harburg",weiblich,"familiäre Gründe",Prozent,RH03353,58.2582582582583
2018,"Harburg",insgesamt,"familiäre Gründe",Prozent,RH03353,40.7358738501971
2018,"Lüchow-Dannenberg",männlich,"familiäre Gründe",Prozent,RH03354,26.865671641791
2018,"Lüchow-Dannenberg",weiblich,"familiäre Gründe",Prozent,RH03354,37.5
2018,"Lüchow-Dannenberg",insgesamt,"familiäre Gründe",Prozent,RH03354,32.0610687022901
2018,"Lüneburg",männlich,"familiäre Gründe",Prozent,RH03355,21.7857142857143
2018,"Lüneburg",weiblich,"familiäre Gründe",Prozent,RH03355,40.3973509933775
2018,"Lüneburg",insgesamt,"familiäre Gründe",Prozent,RH03355,30.1085883514314
2018,"Osterholz",männlich,"familiäre Gründe",Prozent,RH03356,21.7592592592593
2018,"Osterholz",weiblich,"familiäre Gründe",Prozent,RH03356,35.2657004830918
2018,"Osterholz",insgesamt,"familiäre Gründe",Prozent,RH03356,28.3687943262411
2018,"Rotenburg (Wümme)",männlich,"familiäre Gründe",Prozent,RH03357,22.1476510067114
2018,"Rotenburg (Wümme)",weiblich,"familiäre Gründe",Prozent,RH03357,43.6
2018,"Rotenburg (Wümme)",insgesamt,"familiäre Gründe",Prozent,RH03357,31.7518248175182
2018,"Heidekreis",männlich,"familiäre Gründe",Prozent,RH03358,19.5205479452055
2018,"Heidekreis",weiblich,"familiäre Gründe",Prozent,RH03358,33.59375
2018,"Heidekreis",insgesamt,"familiäre Gründe",Prozent,RH03358,26.0948905109489
2018,"Stade",männlich,"familiäre Gründe",Prozent,RH03359,20.1438848920863
2018,"Stade",weiblich,"familiäre Gründe",Prozent,RH03359,39.3364928909953
2018,"Stade",insgesamt,"familiäre Gründe",Prozent,RH03359,28.4253578732106
2018,"Uelzen",männlich,"familiäre Gründe",Prozent,RH03360,24.5901639344262
2018,"Uelzen",weiblich,"familiäre Gründe",Prozent,RH03360,35.8974358974359
2018,"Uelzen",insgesamt,"familiäre Gründe",Prozent,RH03360,29.8816568047337
2018,"Verden",männlich,"familiäre Gründe",Prozent,RH03361,19.9438202247191
2018,"Verden",weiblich,"familiäre Gründe",Prozent,RH03361,35.973597359736
2018,"Verden",insgesamt,"familiäre Gründe",Prozent,RH03361,27.1623672230653
2018,"Statistische Region Lüneburg",männlich,"familiäre Gründe",Prozent,RH033,20.9857328145266
2018,"Statistische Region Lüneburg",weiblich,"familiäre Gründe",Prozent,RH033,38.5212799005902
2018,"Statistische Region Lüneburg",insgesamt,"familiäre Gründe",Prozent,RH033,28.9693199491022
2018,"Delmenhorst, Stadt",männlich,"familiäre Gründe",Prozent,RH03401,23.9795918367347
2018,"Delmenhorst, Stadt",weiblich,"familiäre Gründe",Prozent,RH03401,37.7717391304348
2018,"Delmenhorst, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03401,30.6578947368421
2018,"Emden, Stadt",männlich,"familiäre Gründe",Prozent,RH03402,18.8679245283019
2018,"Emden, Stadt",weiblich,"familiäre Gründe",Prozent,RH03402,41.958041958042
2018,"Emden, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03402,28.169014084507
2018,"Oldenburg (Oldb), Stadt",männlich,"familiäre Gründe",Prozent,RH03403,20.5014749262537
2018,"Oldenburg (Oldb), Stadt",weiblich,"familiäre Gründe",Prozent,RH03403,33.122028526149
2018,"Oldenburg (Oldb), Stadt",insgesamt,"familiäre Gründe",Prozent,RH03403,26.585179526356
2018,"Osnabrück, Stadt",männlich,"familiäre Gründe",Prozent,RH03404,24.785100286533
2018,"Osnabrück, Stadt",weiblich,"familiäre Gründe",Prozent,RH03404,48.9001692047377
2018,"Osnabrück, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03404,35.7641582622188
2018,"Wilhelmshaven, Stadt",männlich,"familiäre Gründe",Prozent,RH03405,13.5011441647597
2018,"Wilhelmshaven, Stadt",weiblich,"familiäre Gründe",Prozent,RH03405,30.1724137931034
2018,"Wilhelmshaven, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03405,20.8917197452229
2018,"Ammerland",männlich,"familiäre Gründe",Prozent,RH03451,15.6779661016949
2018,"Ammerland",weiblich,"familiäre Gründe",Prozent,RH03451,26.027397260274
2018,"Ammerland",insgesamt,"familiäre Gründe",Prozent,RH03451,20.6593406593407
2018,"Aurich",männlich,"familiäre Gründe",Prozent,RH03452,15.5555555555556
2018,"Aurich",weiblich,"familiäre Gründe",Prozent,RH03452,29.1970802919708
2018,"Aurich",insgesamt,"familiäre Gründe",Prozent,RH03452,21.4511041009464
2018,"Cloppenburg",männlich,"familiäre Gründe",Prozent,RH03453,18.3783783783784
2018,"Cloppenburg",weiblich,"familiäre Gründe",Prozent,RH03453,33.4310850439883
2018,"Cloppenburg",insgesamt,"familiäre Gründe",Prozent,RH03453,25.5977496483826
2018,"Emsland",männlich,"familiäre Gründe",Prozent,RH03454,18.3791606367583
2018,"Emsland",weiblich,"familiäre Gründe",Prozent,RH03454,36.5979381443299
2018,"Emsland",insgesamt,"familiäre Gründe",Prozent,RH03454,26.7085624509034
2018,"Friesland",männlich,"familiäre Gründe",Prozent,RH03455,10.4938271604938
2018,"Friesland",weiblich,"familiäre Gründe",Prozent,RH03455,18.8811188811189
2018,"Friesland",insgesamt,"familiäre Gründe",Prozent,RH03455,14.4262295081967
2018,"Grafschaft Bentheim",männlich,"familiäre Gründe",Prozent,RH03456,20.2797202797203
2018,"Grafschaft Bentheim",weiblich,"familiäre Gründe",Prozent,RH03456,34.297520661157
2018,"Grafschaft Bentheim",insgesamt,"familiäre Gründe",Prozent,RH03456,26.7552182163188
2018,"Leer",männlich,"familiäre Gründe",Prozent,RH03457,17.1428571428571
2018,"Leer",weiblich,"familiäre Gründe",Prozent,RH03457,34.0501792114695
2018,"Leer",insgesamt,"familiäre Gründe",Prozent,RH03457,24.9158249158249
2018,"Oldenburg",männlich,"familiäre Gründe",Prozent,RH03458,18.815331010453
2018,"Oldenburg",weiblich,"familiäre Gründe",Prozent,RH03458,29.6703296703297
2018,"Oldenburg",insgesamt,"familiäre Gründe",Prozent,RH03458,24.2857142857143
2018,"Osnabrück",männlich,"familiäre Gründe",Prozent,RH03459,26.5625
2018,"Osnabrück",weiblich,"familiäre Gründe",Prozent,RH03459,41.6481069042316
2018,"Osnabrück",insgesamt,"familiäre Gründe",Prozent,RH03459,34.1137123745819
2018,"Vechta",männlich,"familiäre Gründe",Prozent,RH03460,17.7606177606178
2018,"Vechta",weiblich,"familiäre Gründe",Prozent,RH03460,37.5
2018,"Vechta",insgesamt,"familiäre Gründe",Prozent,RH03460,26.9151138716356
2018,"Wesermarsch",männlich,"familiäre Gründe",Prozent,RH03461,20.9302325581395
2018,"Wesermarsch",weiblich,"familiäre Gründe",Prozent,RH03461,35.3982300884956
2018,"Wesermarsch",insgesamt,"familiäre Gründe",Prozent,RH03461,27.5720164609054
2018,"Wittmund",männlich,"familiäre Gründe",Prozent,RH03462,25
2018,"Wittmund",weiblich,"familiäre Gründe",Prozent,RH03462,42.0289855072464
2018,"Wittmund",insgesamt,"familiäre Gründe",Prozent,RH03462,33.1034482758621
2018,"Statistische Region Weser-Ems",männlich,"familiäre Gründe",Prozent,RH034,19.5869737887212
2018,"Statistische Region Weser-Ems",weiblich,"familiäre Gründe",Prozent,RH034,35.8062760747325
2018,"Statistische Region Weser-Ems",insgesamt,"familiäre Gründe",Prozent,RH034,27.1595528455285
2018,"Niedersachsen",männlich,"familiäre Gründe",Prozent,RH030,20.802871776912
2018,"Niedersachsen",weiblich,"familiäre Gründe",Prozent,RH030,38.1651007385821
2018,"Niedersachsen",insgesamt,"familiäre Gründe",Prozent,RH030,28.8892527955832
2017,"Braunschweig, Stadt",männlich,"familiäre Gründe",Prozent,RH03101,25.3613666228647
2017,"Braunschweig, Stadt",weiblich,"familiäre Gründe",Prozent,RH03101,53.3751962323391
2017,"Braunschweig, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03101,38.1258941344778
2017,"Salzgitter, Stadt",männlich,"familiäre Gründe",Prozent,RH03102,25.3869969040248
2017,"Salzgitter, Stadt",weiblich,"familiäre Gründe",Prozent,RH03102,48.3985765124555
2017,"Salzgitter, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03102,36.0927152317881
2017,"Wolfsburg, Stadt",männlich,"familiäre Gründe",Prozent,RH03103,22.7459016393443
2017,"Wolfsburg, Stadt",weiblich,"familiäre Gründe",Prozent,RH03103,47.3809523809524
2017,"Wolfsburg, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03103,34.2511013215859
2017,"Gifhorn",männlich,"familiäre Gründe",Prozent,RH03151,27.2727272727273
2017,"Gifhorn",weiblich,"familiäre Gründe",Prozent,RH03151,51.0204081632653
2017,"Gifhorn",insgesamt,"familiäre Gründe",Prozent,RH03151,39.2197125256673
2017,"Goslar",männlich,"familiäre Gründe",Prozent,RH03153,11.873840445269
2017,"Goslar",weiblich,"familiäre Gründe",Prozent,RH03153,29.7229219143577
2017,"Goslar",insgesamt,"familiäre Gründe",Prozent,RH03153,19.3169690501601
2017,"Helmstedt",männlich,"familiäre Gründe",Prozent,RH03154,19.4630872483221
2017,"Helmstedt",weiblich,"familiäre Gründe",Prozent,RH03154,40.6779661016949
2017,"Helmstedt",insgesamt,"familiäre Gründe",Prozent,RH03154,29.2134831460674
2017,"Northeim",männlich,"familiäre Gründe",Prozent,RH03155,22.1238938053097
2017,"Northeim",weiblich,"familiäre Gründe",Prozent,RH03155,33.3333333333333
2017,"Northeim",insgesamt,"familiäre Gründe",Prozent,RH03155,27.4826789838337
2017,"Peine",männlich,"familiäre Gründe",Prozent,RH03157,28.3625730994152
2017,"Peine",weiblich,"familiäre Gründe",Prozent,RH03157,45.6591639871383
2017,"Peine",insgesamt,"familiäre Gründe",Prozent,RH03157,36.6003062787136
2017,"Wolfenbüttel",männlich,"familiäre Gründe",Prozent,RH03158,17.7685950413223
2017,"Wolfenbüttel",weiblich,"familiäre Gründe",Prozent,RH03158,31.7948717948718
2017,"Wolfenbüttel",insgesamt,"familiäre Gründe",Prozent,RH03158,24.0825688073394
2017,"Göttingen",männlich,"familiäre Gründe",Prozent,RH03159,20.2947845804989
2017,"Göttingen",weiblich,"familiäre Gründe",Prozent,RH03159,35.3348729792148
2017,"Göttingen",insgesamt,"familiäre Gründe",Prozent,RH03159,27.6887871853547
2017,"Statistische Region Braunschweig",männlich,"familiäre Gründe",Prozent,RH031,22.0402743969905
2017,"Statistische Region Braunschweig",weiblich,"familiäre Gründe",Prozent,RH031,42.4709449216776
2017,"Statistische Region Braunschweig",insgesamt,"familiäre Gründe",Prozent,RH031,31.5714959886739
2017,"Region Hannover",männlich,"familiäre Gründe",Prozent,RH03241,24.8411978221416
2017,"Region Hannover",weiblich,"familiäre Gründe",Prozent,RH03241,44.4051528163678
2017,"Region Hannover",insgesamt,"familiäre Gründe",Prozent,RH03241,34.1101948129557
2017,"Diepholz",männlich,"familiäre Gründe",Prozent,RH03251,22.1932114882507
2017,"Diepholz",weiblich,"familiäre Gründe",Prozent,RH03251,33.4231805929919
2017,"Diepholz",insgesamt,"familiäre Gründe",Prozent,RH03251,27.7188328912467
2017,"Hameln-Pyrmont",männlich,"familiäre Gründe",Prozent,RH03252,25.0585480093677
2017,"Hameln-Pyrmont",weiblich,"familiäre Gründe",Prozent,RH03252,41.2371134020619
2017,"Hameln-Pyrmont",insgesamt,"familiäre Gründe",Prozent,RH03252,32.638036809816
2017,"Hildesheim",männlich,"familiäre Gründe",Prozent,RH03254,22.3765432098765
2017,"Hildesheim",weiblich,"familiäre Gründe",Prozent,RH03254,40.8014571948998
2017,"Hildesheim",insgesamt,"familiäre Gründe",Prozent,RH03254,30.8270676691729
2017,"Holzminden",männlich,"familiäre Gründe",Prozent,RH03255,22.0125786163522
2017,"Holzminden",weiblich,"familiäre Gründe",Prozent,RH03255,31.9327731092437
2017,"Holzminden",insgesamt,"familiäre Gründe",Prozent,RH03255,26.6187050359712
2017,"Nienburg (Weser)",männlich,"familiäre Gründe",Prozent,RH03256,16.1616161616162
2017,"Nienburg (Weser)",weiblich,"familiäre Gründe",Prozent,RH03256,24.9110320284698
2017,"Nienburg (Weser)",insgesamt,"familiäre Gründe",Prozent,RH03256,20.242214532872
2017,"Schaumburg",männlich,"familiäre Gründe",Prozent,RH03257,21.5568862275449
2017,"Schaumburg",weiblich,"familiäre Gründe",Prozent,RH03257,34.6268656716418
2017,"Schaumburg",insgesamt,"familiäre Gründe",Prozent,RH03257,28.101644245142
2017,"Statistische Region Hannover",männlich,"familiäre Gründe",Prozent,RH032,23.8467317806161
2017,"Statistische Region Hannover",weiblich,"familiäre Gründe",Prozent,RH032,41.493084485919
2017,"Statistische Region Hannover",insgesamt,"familiäre Gründe",Prozent,RH032,32.2193252745516
2017,"Celle",männlich,"familiäre Gründe",Prozent,RH03351,17.6600441501104
2017,"Celle",weiblich,"familiäre Gründe",Prozent,RH03351,32.9297820823245
2017,"Celle",insgesamt,"familiäre Gründe",Prozent,RH03351,24.9422632794457
2017,"Cuxhaven",männlich,"familiäre Gründe",Prozent,RH03352,20.1970443349754
2017,"Cuxhaven",weiblich,"familiäre Gründe",Prozent,RH03352,32.9230769230769
2017,"Cuxhaven",insgesamt,"familiäre Gründe",Prozent,RH03352,25.8904109589041
2017,"Harburg",männlich,"familiäre Gründe",Prozent,RH03353,27.790973871734
2017,"Harburg",weiblich,"familiäre Gründe",Prozent,RH03353,59.5611285266458
2017,"Harburg",insgesamt,"familiäre Gründe",Prozent,RH03353,41.5426251691475
2017,"Lüchow-Dannenberg",männlich,"familiäre Gründe",Prozent,RH03354,25.8620689655172
2017,"Lüchow-Dannenberg",weiblich,"familiäre Gründe",Prozent,RH03354,38.5964912280702
2017,"Lüchow-Dannenberg",insgesamt,"familiäre Gründe",Prozent,RH03354,31.5789473684211
2017,"Lüneburg",männlich,"familiäre Gründe",Prozent,RH03355,23.2604373757455
2017,"Lüneburg",weiblich,"familiäre Gründe",Prozent,RH03355,42.7872860635697
2017,"Lüneburg",insgesamt,"familiäre Gründe",Prozent,RH03355,32.05268935236
2017,"Osterholz",männlich,"familiäre Gründe",Prozent,RH03356,24.1379310344828
2017,"Osterholz",weiblich,"familiäre Gründe",Prozent,RH03356,36.7021276595745
2017,"Osterholz",insgesamt,"familiäre Gründe",Prozent,RH03356,30.1020408163265
2017,"Rotenburg (Wümme)",männlich,"familiäre Gründe",Prozent,RH03357,22.2602739726027
2017,"Rotenburg (Wümme)",weiblich,"familiäre Gründe",Prozent,RH03357,42.9824561403509
2017,"Rotenburg (Wümme)",insgesamt,"familiäre Gründe",Prozent,RH03357,31.2859884836852
2017,"Heidekreis",männlich,"familiäre Gründe",Prozent,RH03358,19.0839694656489
2017,"Heidekreis",weiblich,"familiäre Gründe",Prozent,RH03358,31.8385650224215
2017,"Heidekreis",insgesamt,"familiäre Gründe",Prozent,RH03358,24.9484536082474
2017,"Stade",männlich,"familiäre Gründe",Prozent,RH03359,19.0283400809717
2017,"Stade",weiblich,"familiäre Gründe",Prozent,RH03359,40
2017,"Stade",insgesamt,"familiäre Gründe",Prozent,RH03359,27.9631760644419
2017,"Uelzen",männlich,"familiäre Gründe",Prozent,RH03360,21.9512195121951
2017,"Uelzen",weiblich,"familiäre Gründe",Prozent,RH03360,33.7931034482759
2017,"Uelzen",insgesamt,"familiäre Gründe",Prozent,RH03360,27.5080906148867
2017,"Verden",männlich,"familiäre Gründe",Prozent,RH03361,18.7116564417178
2017,"Verden",weiblich,"familiäre Gründe",Prozent,RH03361,34.2007434944238
2017,"Verden",insgesamt,"familiäre Gründe",Prozent,RH03361,25.7142857142857
2017,"Statistische Region Lüneburg",männlich,"familiäre Gründe",Prozent,RH033,21.4185981569394
2017,"Statistische Region Lüneburg",weiblich,"familiäre Gründe",Prozent,RH033,39.173161640122
2017,"Statistische Region Lüneburg",insgesamt,"familiäre Gründe",Prozent,RH033,29.4441892512632
2017,"Delmenhorst, Stadt",männlich,"familiäre Gründe",Prozent,RH03401,25.4010695187166
2017,"Delmenhorst, Stadt",weiblich,"familiäre Gründe",Prozent,RH03401,39.4812680115274
2017,"Delmenhorst, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03401,32.1775312066574
2017,"Emden, Stadt",männlich,"familiäre Gründe",Prozent,RH03402,20.4301075268817
2017,"Emden, Stadt",weiblich,"familiäre Gründe",Prozent,RH03402,41.9354838709677
2017,"Emden, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03402,29.0322580645161
2017,"Oldenburg (Oldb), Stadt",männlich,"familiäre Gründe",Prozent,RH03403,24.5989304812834
2017,"Oldenburg (Oldb), Stadt",weiblich,"familiäre Gründe",Prozent,RH03403,37.6425855513308
2017,"Oldenburg (Oldb), Stadt",insgesamt,"familiäre Gründe",Prozent,RH03403,30.8823529411765
2017,"Osnabrück, Stadt",männlich,"familiäre Gründe",Prozent,RH03404,27.6315789473684
2017,"Osnabrück, Stadt",weiblich,"familiäre Gründe",Prozent,RH03404,52.7514231499051
2017,"Osnabrück, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03404,39.295154185022
2017,"Wilhelmshaven, Stadt",männlich,"familiäre Gründe",Prozent,RH03405,16.3538873994638
2017,"Wilhelmshaven, Stadt",weiblich,"familiäre Gründe",Prozent,RH03405,35.3333333333333
2017,"Wilhelmshaven, Stadt",insgesamt,"familiäre Gründe",Prozent,RH03405,24.8511904761905
2017,"Ammerland",männlich,"familiäre Gründe",Prozent,RH03451,16.5094339622642
2017,"Ammerland",weiblich,"familiäre Gründe",Prozent,RH03451,28.125
2017,"Ammerland",insgesamt,"familiäre Gründe",Prozent,RH03451,22.029702970297
2017,"Aurich",männlich,"familiäre Gründe",Prozent,RH03452,17.1428571428571
2017,"Aurich",weiblich,"familiäre Gründe",Prozent,RH03452,33.2
2017,"Aurich",insgesamt,"familiäre Gründe",Prozent,RH03452,24
2017,"Cloppenburg",männlich,"familiäre Gründe",Prozent,RH03453,19.8879551820728
2017,"Cloppenburg",weiblich,"familiäre Gründe",Prozent,RH03453,34.0425531914894
2017,"Cloppenburg",insgesamt,"familiäre Gründe",Prozent,RH03453,26.6763848396501
2017,"Emsland",männlich,"familiäre Gründe",Prozent,RH03454,17.4772036474164
2017,"Emsland",weiblich,"familiäre Gründe",Prozent,RH03454,36.3984674329502
2017,"Emsland",insgesamt,"familiäre Gründe",Prozent,RH03454,25.8474576271186
2017,"Friesland",männlich,"familiäre Gründe",Prozent,RH03455,12.0805369127517
2017,"Friesland",weiblich,"familiäre Gründe",Prozent,RH03455,18.0451127819549
2017,"Friesland",insgesamt,"familiäre Gründe",Prozent,RH03455,14.8936170212766
2017,"Grafschaft Bentheim",männlich,"familiäre Gründe",Prozent,RH03456,21.7557251908397
2017,"Grafschaft Bentheim",weiblich,"familiäre Gründe",Prozent,RH03456,38.8127853881279
2017,"Grafschaft Bentheim",insgesamt,"familiäre Gründe",Prozent,RH03456,29.4605809128631
2017,"Leer",männlich,"familiäre Gründe",Prozent,RH03457,18.1818181818182
2017,"Leer",weiblich,"familiäre Gründe",Prozent,RH03457,36.6533864541833
2017,"Leer",insgesamt,"familiäre Gründe",Prozent,RH03457,26.5938069216758
2017,"Oldenburg",männlich,"familiäre Gründe",Prozent,RH03458,19.3661971830986
2017,"Oldenburg",weiblich,"familiäre Gründe",Prozent,RH03458,31.5789473684211
2017,"Oldenburg",insgesamt,"familiäre Gründe",Prozent,RH03458,25.2727272727273
2017,"Osnabrück",männlich,"familiäre Gründe",Prozent,RH03459,26.2411347517731
2017,"Osnabrück",weiblich,"familiäre Gründe",Prozent,RH03459,42.3611111111111
2017,"Osnabrück",insgesamt,"familiäre Gründe",Prozent,RH03459,34.3859649122807
2017,"Vechta",männlich,"familiäre Gründe",Prozent,RH03460,19.4154488517745
2017,"Vechta",weiblich,"familiäre Gründe",Prozent,RH03460,37.468982630273
2017,"Vechta",insgesamt,"familiäre Gründe",Prozent,RH03460,27.6330690826727
2017,"Wesermarsch",männlich,"familiäre Gründe",Prozent,RH03461,20.8955223880597
2017,"Wesermarsch",weiblich,"familiäre Gründe",Prozent,RH03461,36.2068965517241
2017,"Wesermarsch",insgesamt,"familiäre Gründe",Prozent,RH03461,28.1124497991968
2017,"Wittmund",männlich,"familiäre Gründe",Prozent,RH03462,24.6753246753247
2017,"Wittmund",weiblich,"familiäre Gründe",Prozent,RH03462,36.3636363636364
2017,"Wittmund",insgesamt,"familiäre Gründe",Prozent,RH03462,30.2816901408451
2017,"Statistische Region Weser-Ems",männlich,"familiäre Gründe",Prozent,RH034,21.0235131396957
2017,"Statistische Region Weser-Ems",weiblich,"familiäre Gründe",Prozent,RH034,37.8772736358185
2017,"Statistische Region Weser-Ems",insgesamt,"familiäre Gründe",Prozent,RH034,28.8402706962084
