Year,Land der Staatsangehörigkeit,Kategorie,Units,Value
2015,"Ukraine",Frauen,Anzahl,6560
2015,"übrige europäische Staaten",Frauen,Anzahl,2
2015,"Europa insgesamt",Frauen,Anzahl,222995
2015,"übrige afrikanische Staaten",Frauen,Anzahl,999
2015,"Afrika insgesamt",Frauen,Anzahl,9023
2015,"übrige amerikanische Staaten",Frauen,Anzahl,554
2015,"Amerika insgesamt",Frauen,Anzahl,8117
2015,"Afghanistan",Frauen,Anzahl,3261
2015,"China",Frauen,Anzahl,4224
2015,"Indien",Frauen,Anzahl,1644
2015,"Irak",Frauen,Anzahl,6944
2015,"Iran, Islamische Republik",Frauen,Anzahl,2688
2015,"Syrien, Arabische Republik",Frauen,Anzahl,15837
2015,"Vietnam",Frauen,Anzahl,4333
2015,"übrige asiatische Staaten",Frauen,Anzahl,1469
2015,"Asien insgesamt",Frauen,Anzahl,58219
2015,"Australien und Ozeanien",Frauen,Anzahl,421
2015,"staatenlos",Frauen,Anzahl,867
2015,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3039
2015,"Ausländer insgesamt",Frauen,Anzahl,302706
2014,"Bulgarien",Frauen,Anzahl,5675
2014,"Griechenland",Frauen,Anzahl,7264
2014,"Italien",Frauen,Anzahl,9786
2014,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,9311
2014,"Kroatien",Frauen,Anzahl,3425
2014,"Kosovo",Frauen,Anzahl,6870
2014,"Niederlande",Frauen,Anzahl,13240
2014,"Polen",Frauen,Anzahl,33927
2014,"Rumänien",Frauen,Anzahl,8435
2014,"Russische Föderation",Frauen,Anzahl,12272
2014,"Spanien",Frauen,Anzahl,5190
2014,"Türkei",Frauen,Anzahl,45110
2014,"Ukraine",Frauen,Anzahl,6463
2014,"übrige europäische Staaten",Frauen,Anzahl,3
2014,"Europa insgesamt",Frauen,Anzahl,205975
2014,"übrige afrikanische Staaten",Frauen,Anzahl,932
2014,"Afrika insgesamt",Frauen,Anzahl,7544
2014,"übrige amerikanische Staaten",Frauen,Anzahl,523
2014,"Amerika insgesamt",Frauen,Anzahl,7801
2014,"Afghanistan",Frauen,Anzahl,1822
2014,"China",Frauen,Anzahl,3692
2014,"Indien",Frauen,Anzahl,1433
2014,"Irak",Frauen,Anzahl,4546
2014,"Iran, Islamische Republik",Frauen,Anzahl,2307
2014,"Syrien, Arabische Republik",Frauen,Anzahl,7303
2014,"Vietnam",Frauen,Anzahl,4242
2014,"übrige asiatische Staaten",Frauen,Anzahl,1402
2014,"Asien insgesamt",Frauen,Anzahl,43635
2014,"Australien und Ozeanien",Frauen,Anzahl,425
2014,"staatenlos",Frauen,Anzahl,761
2014,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2384
2014,"Ausländer insgesamt",Frauen,Anzahl,268550
2013,"Bulgarien",Frauen,Anzahl,4185
2013,"Griechenland",Frauen,Anzahl,7040
2013,"Italien",Frauen,Anzahl,9227
2013,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,8475
2013,"Kroatien",Frauen,Anzahl,3276
2013,"Kosovo",Frauen,Anzahl,6302
2013,"Niederlande",Frauen,Anzahl,13240
2013,"Polen",Frauen,Anzahl,30087
2013,"Rumänien",Frauen,Anzahl,6115
2013,"Russische Föderation",Frauen,Anzahl,12119
2013,"Spanien",Frauen,Anzahl,4975
2013,"Türkei",Frauen,Anzahl,45762
2013,"Ukraine",Frauen,Anzahl,6255
2013,"übrige europäische Staaten",Frauen,Anzahl,2
2013,"Europa insgesamt",Frauen,Anzahl,193006
2013,"übrige afrikanische Staaten",Frauen,Anzahl,809
2013,"Afrika insgesamt",Frauen,Anzahl,6581
2013,"übrige amerikanische Staaten",Frauen,Anzahl,508
2013,"Amerika insgesamt",Frauen,Anzahl,7565
2013,"Afghanistan",Frauen,Anzahl,1640
2013,"China",Frauen,Anzahl,3382
2013,"Indien",Frauen,Anzahl,1271
2013,"Irak",Frauen,Anzahl,4343
2013,"Iran, Islamische Republik",Frauen,Anzahl,2260
2013,"Syrien, Arabische Republik",Frauen,Anzahl,4332
2013,"Vietnam",Frauen,Anzahl,4200
2013,"übrige asiatische Staaten",Frauen,Anzahl,1403
2013,"Asien insgesamt",Frauen,Anzahl,39323
2013,"Australien und Ozeanien",Frauen,Anzahl,435
2013,"staatenlos",Frauen,Anzahl,689
2013,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2148
2013,"Ausländer insgesamt",Frauen,Anzahl,249775
2012,"Bulgarien",Frauen,Anzahl,3403
2012,"Griechenland",Frauen,Anzahl,6690
2012,"Italien",Frauen,Anzahl,8712
2012,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,8643
2012,"Kroatien",Frauen,Anzahl,3154
2012,"Kosovo",Frauen,Anzahl,5705
2012,"Niederlande",Frauen,Anzahl,13140
2012,"Polen",Frauen,Anzahl,26287
2012,"Rumänien",Frauen,Anzahl,4913
2012,"Russische Föderation",Frauen,Anzahl,11383
2012,"Spanien",Frauen,Anzahl,4438
2012,"Türkei",Frauen,Anzahl,46468
2012,"Ukraine",Frauen,Anzahl,6257
2012,"übrige europäische Staaten",Frauen,Anzahl,3
2012,"Europa insgesamt",Frauen,Anzahl,182706
2012,"übrige afrikanische Staaten",Frauen,Anzahl,666
2012,"Afrika insgesamt",Frauen,Anzahl,5684
2012,"übrige amerikanische Staaten",Frauen,Anzahl,495
2012,"Amerika insgesamt",Frauen,Anzahl,7342
2012,"Afghanistan",Frauen,Anzahl,1551
2012,"China",Frauen,Anzahl,3034
2012,"Indien",Frauen,Anzahl,1130
2012,"Irak",Frauen,Anzahl,4224
2012,"Iran, Islamische Republik",Frauen,Anzahl,2026
2012,"Syrien, Arabische Republik",Frauen,Anzahl,3303
2012,"Vietnam",Frauen,Anzahl,4289
2012,"übrige asiatische Staaten",Frauen,Anzahl,1369
2012,"Asien insgesamt",Frauen,Anzahl,37087
2012,"Australien und Ozeanien",Frauen,Anzahl,406
2012,"staatenlos",Frauen,Anzahl,705
2012,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2252
2012,"Ausländer insgesamt",Frauen,Anzahl,236217
2011,"Bulgarien",Frauen,Anzahl,2802
2011,"Griechenland",Frauen,Anzahl,6461
2011,"Italien",Frauen,Anzahl,8491
2011,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,8733
2011,"Kroatien",Frauen,Anzahl,3106
2011,"Kosovo",Frauen,Anzahl,5363
2011,"Niederlande",Frauen,Anzahl,13107
2011,"Polen",Frauen,Anzahl,23360
2011,"Rumänien",Frauen,Anzahl,3766
2011,"Russische Föderation",Frauen,Anzahl,11156
2011,"Spanien",Frauen,Anzahl,4225
2011,"Türkei",Frauen,Anzahl,47480
2011,"Ukraine",Frauen,Anzahl,6293
2011,"übrige europäische Staaten",Frauen,Anzahl,6
2011,"Europa insgesamt",Frauen,Anzahl,176161
2011,"übrige afrikanische Staaten",Frauen,Anzahl,634
2011,"Afrika insgesamt",Frauen,Anzahl,5436
2011,"übrige amerikanische Staaten",Frauen,Anzahl,483
2011,"Amerika insgesamt",Frauen,Anzahl,7098
2011,"Afghanistan",Frauen,Anzahl,1451
2011,"China",Frauen,Anzahl,2801
2011,"Indien",Frauen,Anzahl,1030
2011,"Irak",Frauen,Anzahl,4154
2011,"Iran, Islamische Republik",Frauen,Anzahl,1892
2011,"Syrien, Arabische Republik",Frauen,Anzahl,2812
2011,"Vietnam",Frauen,Anzahl,4533
2011,"übrige asiatische Staaten",Frauen,Anzahl,1569
2011,"Asien insgesamt",Frauen,Anzahl,36241
2011,"Australien und Ozeanien",Frauen,Anzahl,401
2011,"staatenlos",Frauen,Anzahl,710
2011,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2265
2011,"Ausländer insgesamt",Frauen,Anzahl,228348
2010,"Bulgarien",Frauen,Anzahl,2236
2010,"Griechenland",Frauen,Anzahl,6318
2010,"Italien",Frauen,Anzahl,8428
2010,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,4786
2010,"Kroatien",Frauen,Anzahl,3050
2010,"Kosovo",Frauen,Anzahl,3694
2010,"Niederlande",Frauen,Anzahl,12848
2010,"Polen",Frauen,Anzahl,21338
2010,"Rumänien",Frauen,Anzahl,3082
2010,"Russische Föderation",Frauen,Anzahl,10934
2010,"Spanien",Frauen,Anzahl,4177
2010,"Türkei",Frauen,Anzahl,48242
2010,"Ukraine",Frauen,Anzahl,6350
2010,"übrige europäische Staaten",Frauen,Anzahl,5
2010,"Europa insgesamt",Frauen,Anzahl,172047
2010,"übrige afrikanische Staaten",Frauen,Anzahl,598
2010,"Afrika insgesamt",Frauen,Anzahl,5315
2010,"übrige amerikanische Staaten",Frauen,Anzahl,466
2010,"Amerika insgesamt",Frauen,Anzahl,6842
2010,"Afghanistan",Frauen,Anzahl,1296
2010,"China",Frauen,Anzahl,2634
2010,"Indien",Frauen,Anzahl,874
2010,"Irak",Frauen,Anzahl,3894
2010,"Iran, Islamische Republik",Frauen,Anzahl,1834
2010,"Syrien, Arabische Republik",Frauen,Anzahl,2550
2010,"Vietnam",Frauen,Anzahl,4695
2010,"übrige asiatische Staaten",Frauen,Anzahl,1573
2010,"Asien insgesamt",Frauen,Anzahl,35328
2010,"Australien und Ozeanien",Frauen,Anzahl,344
2010,"staatenlos",Frauen,Anzahl,697
2010,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2457
2010,"Ausländer insgesamt",Frauen,Anzahl,223035
2009,"Bulgarien",Frauen,Anzahl,1854
2009,"Griechenland",Frauen,Anzahl,6393
2009,"Italien",Frauen,Anzahl,8440
2009,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,3086
2009,"Kroatien",Frauen,Anzahl,3084
2009,"Kosovo",Frauen,Anzahl,2734
2009,"Niederlande",Frauen,Anzahl,12606
2009,"Polen",Frauen,Anzahl,20665
2009,"Rumänien",Frauen,Anzahl,2561
2009,"Russische Föderation",Frauen,Anzahl,10933
2009,"Spanien",Frauen,Anzahl,4110
2009,"Türkei",Frauen,Anzahl,49174
2009,"Ukraine",Frauen,Anzahl,6492
2009,"übrige europäische Staaten",Frauen,Anzahl,4
2009,"Europa insgesamt",Frauen,Anzahl,171048
2009,"übrige afrikanische Staaten",Frauen,Anzahl,548
2009,"Afrika insgesamt",Frauen,Anzahl,5185
2009,"übrige amerikanische Staaten",Frauen,Anzahl,469
2009,"Amerika insgesamt",Frauen,Anzahl,6896
2009,"Afghanistan",Frauen,Anzahl,1238
2009,"China",Frauen,Anzahl,2619
2009,"Indien",Frauen,Anzahl,796
2009,"Irak",Frauen,Anzahl,3547
2009,"Iran, Islamische Republik",Frauen,Anzahl,1834
2009,"Syrien, Arabische Republik",Frauen,Anzahl,2482
2009,"Vietnam",Frauen,Anzahl,4733
2009,"übrige asiatische Staaten",Frauen,Anzahl,1627
2009,"Asien insgesamt",Frauen,Anzahl,34986
2009,"Australien und Ozeanien",Frauen,Anzahl,334
2009,"staatenlos",Frauen,Anzahl,693
2009,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2595
2009,"Ausländer insgesamt",Frauen,Anzahl,221741
2008,"Bulgarien",Frauen,Anzahl,1641
2008,"Griechenland",Frauen,Anzahl,6525
2008,"Italien",Frauen,Anzahl,8514
2008,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,1409
2008,"Kroatien",Frauen,Anzahl,3113
2008,"Kosovo",Frauen,Anzahl,929
2008,"Niederlande",Frauen,Anzahl,12202
2008,"Polen",Frauen,Anzahl,20025
2008,"Rumänien",Frauen,Anzahl,2339
2008,"Russische Föderation",Frauen,Anzahl,10904
2008,"Spanien",Frauen,Anzahl,4266
2008,"Türkei",Frauen,Anzahl,50210
2008,"Ukraine",Frauen,Anzahl,6523
2008,"übrige europäische Staaten",Frauen,Anzahl,6
2008,"Europa insgesamt",Frauen,Anzahl,170895
2008,"übrige afrikanische Staaten",Frauen,Anzahl,547
2008,"Afrika insgesamt",Frauen,Anzahl,5167
2008,"übrige amerikanische Staaten",Frauen,Anzahl,460
2008,"Amerika insgesamt",Frauen,Anzahl,6868
2008,"Afghanistan",Frauen,Anzahl,1255
2008,"China",Frauen,Anzahl,2587
2008,"Indien",Frauen,Anzahl,765
2008,"Irak",Frauen,Anzahl,2999
2008,"Iran, Islamische Republik",Frauen,Anzahl,1935
2008,"Syrien, Arabische Republik",Frauen,Anzahl,2414
2008,"Vietnam",Frauen,Anzahl,4777
2008,"übrige asiatische Staaten",Frauen,Anzahl,1662
2008,"Asien insgesamt",Frauen,Anzahl,34645
2008,"Australien und Ozeanien",Frauen,Anzahl,323
2008,"staatenlos",Frauen,Anzahl,692
2008,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2686
2008,"Ausländer insgesamt",Frauen,Anzahl,221311
2007,"Bulgarien",Frauen,Anzahl,1337
2007,"Griechenland",Frauen,Anzahl,6751
2007,"Italien",Frauen,Anzahl,8710
2007,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,
2007,"Kroatien",Frauen,Anzahl,3147
2007,"Kosovo",Frauen,Anzahl,
2007,"Niederlande",Frauen,Anzahl,11393
2007,"Polen",Frauen,Anzahl,19605
2007,"Rumänien",Frauen,Anzahl,2167
2007,"Russische Föderation",Frauen,Anzahl,10926
2007,"Spanien",Frauen,Anzahl,4368
2007,"Türkei",Frauen,Anzahl,51234
2007,"Ukraine",Frauen,Anzahl,6649
2007,"übrige europäische Staaten",Frauen,Anzahl,5
2007,"Europa insgesamt",Frauen,Anzahl,171578
2007,"übrige afrikanische Staaten",Frauen,Anzahl,504
2007,"Afrika insgesamt",Frauen,Anzahl,5186
2007,"übrige amerikanische Staaten",Frauen,Anzahl,476
2007,"Amerika insgesamt",Frauen,Anzahl,7078
2007,"Afghanistan",Frauen,Anzahl,1365
2007,"China",Frauen,Anzahl,2603
2007,"Indien",Frauen,Anzahl,771
2007,"Irak",Frauen,Anzahl,2961
2007,"Iran, Islamische Republik",Frauen,Anzahl,2116
2007,"Syrien, Arabische Republik",Frauen,Anzahl,2402
2007,"Vietnam",Frauen,Anzahl,4763
2007,"übrige asiatische Staaten",Frauen,Anzahl,1649
2007,"Asien insgesamt",Frauen,Anzahl,35274
2007,"Australien und Ozeanien",Frauen,Anzahl,347
2007,"staatenlos",Frauen,Anzahl,660
2007,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2843
2007,"Ausländer insgesamt",Frauen,Anzahl,223001
2006,"Bulgarien",Frauen,Anzahl,1094
2006,"Griechenland",Frauen,Anzahl,6932
2006,"Italien",Frauen,Anzahl,8823
2006,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,
2006,"Kroatien",Frauen,Anzahl,3199
2006,"Kosovo",Frauen,Anzahl,
2006,"Niederlande",Frauen,Anzahl,10603
2006,"Polen",Frauen,Anzahl,18591
2006,"Rumänien",Frauen,Anzahl,1954
2006,"Russische Föderation",Frauen,Anzahl,10890
2006,"Spanien",Frauen,Anzahl,4430
2006,"Türkei",Frauen,Anzahl,51925
2006,"Ukraine",Frauen,Anzahl,6866
2006,"übrige europäische Staaten",Frauen,Anzahl,29
2006,"Europa insgesamt",Frauen,Anzahl,170943
2006,"übrige afrikanische Staaten",Frauen,Anzahl,480
2006,"Afrika insgesamt",Frauen,Anzahl,5140
2006,"übrige amerikanische Staaten",Frauen,Anzahl,479
2006,"Amerika insgesamt",Frauen,Anzahl,7113
2006,"Afghanistan",Frauen,Anzahl,1474
2006,"China",Frauen,Anzahl,2501
2006,"Indien",Frauen,Anzahl,726
2006,"Irak",Frauen,Anzahl,3068
2006,"Iran, Islamische Republik",Frauen,Anzahl,2263
2006,"Syrien, Arabische Republik",Frauen,Anzahl,2417
2006,"Vietnam",Frauen,Anzahl,4679
2006,"übrige asiatische Staaten",Frauen,Anzahl,1639
2006,"Asien insgesamt",Frauen,Anzahl,35750
2006,"Australien und Ozeanien",Frauen,Anzahl,349
2006,"staatenlos",Frauen,Anzahl,687
2006,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2949
2006,"Ausländer insgesamt",Frauen,Anzahl,222931
2005,"Bulgarien",Frauen,Anzahl,1108
2005,"Griechenland",Frauen,Anzahl,7111
2005,"Italien",Frauen,Anzahl,9002
2005,"Serbien (ohne Kosovo) ab 2008",Frauen,Anzahl,
2005,"Kroatien",Frauen,Anzahl,3213
2005,"Kosovo",Frauen,Anzahl,
2005,"Niederlande",Frauen,Anzahl,9697
2005,"Polen",Frauen,Anzahl,17840
2005,"Rumänien",Frauen,Anzahl,1984
2005,"Russische Föderation",Frauen,Anzahl,10830
2005,"Spanien",Frauen,Anzahl,4556
2005,"Türkei",Frauen,Anzahl,52971
2005,"Ukraine",Frauen,Anzahl,7035
2005,"übrige europäische Staaten",Frauen,Anzahl,27
2005,"Europa insgesamt",Frauen,Anzahl,171713
2005,"übrige afrikanische Staaten",Frauen,Anzahl,467
2005,"Afrika insgesamt",Frauen,Anzahl,5040
2005,"übrige amerikanische Staaten",Frauen,Anzahl,489
2005,"Amerika insgesamt",Frauen,Anzahl,6996
2005,"Afghanistan",Frauen,Anzahl,1581
2005,"China",Frauen,Anzahl,2525
2005,"Indien",Frauen,Anzahl,681
2005,"Irak",Frauen,Anzahl,3115
2005,"Iran, Islamische Republik",Frauen,Anzahl,2420
2005,"Syrien, Arabische Republik",Frauen,Anzahl,2461
2005,"Vietnam",Frauen,Anzahl,4684
2005,"übrige asiatische Staaten",Frauen,Anzahl,1635
2005,"Asien insgesamt",Frauen,Anzahl,36455
2005,"Australien und Ozeanien",Frauen,Anzahl,353
2005,"staatenlos",Frauen,Anzahl,694
2005,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,2991
2005,"Ausländer insgesamt",Frauen,Anzahl,224242
2022,"Bulgarien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1769.09758656873
2022,"Griechenland",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,18.023219718135
2022,"Italien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,20.8912834648958
2022,"Serbien (ohne Kosovo) ab 2008",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2022,"Kroatien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,88.7565728425611
2022,"Kosovo",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2022,"Niederlande",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,32.2423211247425
2022,"Polen",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,213.562459506988
2022,"Rumänien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2111.85688941455
2022,"Russische Föderation",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,30.3015377879932
2022,"Spanien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.9321672354949
2022,"Türkei",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-18.8023082850947
2022,"Ukraine",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,926.782638649673
2022,"übrige europäische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-81.4814814814815
2022,"Europa insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,97.2337663073984
2022,"übrige afrikanische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,492.77566539924
2022,"Afrika insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,261.272689046184
2022,"übrige amerikanische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,104.044117647059
2022,"Amerika insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,77.1213020259388
2022,"Afghanistan",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,763.254277994596
2022,"China",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,78.6488439306358
2022,"Indien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,435.2
2022,"Irak",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,530.034908700322
2022,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,122.826086956522
2022,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1664.93220960059
2022,"Vietnam",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.248292985723153
2022,"übrige asiatische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,45.3018046048538
2022,"Asien insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,256.991323741399
2022,"Australien und Ozeanien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,50.6746626686657
2022,"staatenlos",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,131.79012345679
2022,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,40.9788166544923
2022,"Ausländer insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,126.47274240172
2021,"Bulgarien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1680.6925498426
2021,"Griechenland",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,17.4644564475073
2021,"Italien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,21.6639518857286
2021,"Serbien (ohne Kosovo) ab 2008",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2021,"Kroatien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,87.0553665326322
2021,"Kosovo",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2021,"Niederlande",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,33.1825915644309
2021,"Polen",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,209.196927158856
2021,"Rumänien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2015.31638083974
2021,"Russische Föderation",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,24.199638811361
2021,"Spanien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,32.4658703071672
2021,"Türkei",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-20.8095127152816
2021,"Ukraine",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2.39407509472959
2021,"übrige europäische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-81.4814814814815
2021,"Europa insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,62.1597487200712
2021,"übrige afrikanische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,357.414448669202
2021,"Afrika insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,223.989067208634
2021,"übrige amerikanische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,75.8578431372549
2021,"Amerika insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,53.9798253793337
2021,"Afghanistan",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,626.208345842089
2021,"China",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,78.8294797687861
2021,"Indien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,352
2021,"Irak",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,513.520408163265
2021,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,101.992753623188
2021,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1593.47746427263
2021,"Vietnam",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.49348230912477
2021,"übrige asiatische Staaten",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,22.1219663970131
2021,"Asien insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,233.131612587375
2021,"Australien und Ozeanien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,51.424287856072
2021,"staatenlos",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,121.604938271605
2021,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,38.4952520087655
2021,"Ausländer insgesamt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,94.0448897691371
2020,"Bulgarien",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1534.57502623295
2020,"Griechenland",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,16.0675482709381
