Year,Nationalität,Gebietseinheit,GeoCode,Value
2011,Deutsche,"Osnabrück, Stadt",K03404,1342
2011,Deutsche,"Wilhelmshaven, Stadt",K03405,534
2011,Deutsche,"Ammerland",K03451,884
2011,Deutsche,"Aurich",K03452,1422
2011,Deutsche,"Cloppenburg",K03453,1524
2011,Deutsche,"Emsland",K03454,2566
2011,Deutsche,"Friesland",K03455,648
2011,Deutsche,"Grafschaft Bentheim",K03456,1007
2011,Deutsche,"Leer",K03457,1222
2011,Deutsche,"Oldenburg",K03458,885
2011,Deutsche,"Osnabrück",K03459,2879
2011,Deutsche,"Vechta",K03460,1208
2011,Deutsche,"Wesermarsch",K03461,588
2011,Deutsche,"Wittmund",K03462,400
2011,Deutsche,"Statistische Region Weser-Ems",K034,19394
2011,Deutsche,"Niedersachsen",,59314
2012,Deutsche,"Braunschweig, Stadt",K03101,2171
2012,Deutsche,"Salzgitter, Stadt",K03102,763
2012,Deutsche,"Wolfsburg, Stadt",K03103,1019
2012,Deutsche,"Gifhorn",K03151,1424
2012,Deutsche,"Goslar",K03153,743
2012,Deutsche,"Helmstedt",K03154,560
2012,Deutsche,"Northeim",K03155,872
2012,Deutsche,"Peine",K03157,979
2012,Deutsche,"Wolfenbüttel",K03158,796
2012,Deutsche,"Göttingen",K03159,2236
2012,Deutsche,"Statistische Region Braunschweig",K031,11563
2012,Deutsche,"Region Hannover",K03241,9072
2012,Deutsche,"dav. Hannover, Lhst.",K03241001,4609
2012,Deutsche,"dav. Hannover, Umland",K03241999,4463
2012,Deutsche,"Diepholz",K03251,1471
2012,Deutsche,"Hameln-Pyrmont",K03252,919
2012,Deutsche,"Hildesheim",K03254,1870
2012,Deutsche,"Holzminden",K03255,466
2012,Deutsche,"Nienburg (Weser)",K03256,835
2012,Deutsche,"Schaumburg",K03257,1027
2012,Deutsche,"Statistische Region Hannover",K032,15660
2012,Deutsche,"Celle",K03351,1296
2012,Deutsche,"Cuxhaven",K03352,1331
2012,Deutsche,"Harburg",K03353,1850
2012,Deutsche,"Lüchow-Dannenberg",K03354,310
2012,Deutsche,"Lüneburg",K03355,1398
2012,Deutsche,"Osterholz",K03356,721
2012,Deutsche,"Rotenburg (Wümme)",K03357,1191
2012,Deutsche,"Heidekreis",K03358,995
2012,Deutsche,"Stade",K03359,1514
2012,Deutsche,"Uelzen",K03360,611
2012,Deutsche,"Verden",K03361,1062
2012,Deutsche,"Statistische Region Lüneburg",K033,12279
2012,Deutsche,"Delmenhorst, Stadt",K03401,559
2012,Deutsche,"Emden, Stadt",K03402,408
2012,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1282
2012,Deutsche,"Osnabrück, Stadt",K03404,1342
2012,Deutsche,"Wilhelmshaven, Stadt",K03405,551
2012,Deutsche,"Ammerland",K03451,893
2012,Deutsche,"Aurich",K03452,1420
2012,Deutsche,"Cloppenburg",K03453,1481
2012,Deutsche,"Emsland",K03454,2542
2012,Deutsche,"Friesland",K03455,659
2012,Deutsche,"Grafschaft Bentheim",K03456,1009
2012,Deutsche,"Leer",K03457,1323
2012,Deutsche,"Oldenburg",K03458,909
2012,Deutsche,"Osnabrück",K03459,2848
2012,Deutsche,"Vechta",K03460,1290
2012,Deutsche,"Wesermarsch",K03461,596
2012,Deutsche,"Wittmund",K03462,425
2012,Deutsche,"Statistische Region Weser-Ems",K034,19537
2012,Deutsche,"Niedersachsen",,59039
2013,Deutsche,"Braunschweig, Stadt",K03101,2117
2013,Deutsche,"Salzgitter, Stadt",K03102,750
2013,Deutsche,"Wolfsburg, Stadt",K03103,1029
2013,Deutsche,"Gifhorn",K03151,1386
2013,Deutsche,"Goslar",K03153,768
2013,Deutsche,"Helmstedt",K03154,652
2013,Deutsche,"Northeim",K03155,915
2013,Deutsche,"Peine",K03157,937
2013,Deutsche,"Wolfenbüttel",K03158,782
2013,Deutsche,"Göttingen",K03159,2241
2013,Deutsche,"Statistische Region Braunschweig",K031,11577
2013,Deutsche,"Region Hannover",K03241,9427
2013,Deutsche,"dav. Hannover, Lhst.",K03241001,4855
2013,Deutsche,"dav. Hannover, Umland",K03241999,4572
2013,Deutsche,"Diepholz",K03251,1436
2013,Deutsche,"Hameln-Pyrmont",K03252,996
2013,Deutsche,"Hildesheim",K03254,1931
2013,Deutsche,"Holzminden",K03255,474
2013,Deutsche,"Nienburg (Weser)",K03256,908
2013,Deutsche,"Schaumburg",K03257,1048
2013,Deutsche,"Statistische Region Hannover",K032,16220
2013,Deutsche,"Celle",K03351,1313
2013,Deutsche,"Cuxhaven",K03352,1430
2013,Deutsche,"Harburg",K03353,1944
2013,Deutsche,"Lüchow-Dannenberg",K03354,305
2013,Deutsche,"Lüneburg",K03355,1537
2013,Deutsche,"Osterholz",K03356,753
2013,Deutsche,"Rotenburg (Wümme)",K03357,1168
2013,Deutsche,"Heidekreis",K03358,1016
2013,Deutsche,"Stade",K03359,1623
2013,Deutsche,"Uelzen",K03360,610
2013,Deutsche,"Verden",K03361,1074
2013,Deutsche,"Statistische Region Lüneburg",K033,12773
2013,Deutsche,"Delmenhorst, Stadt",K03401,550
2013,Deutsche,"Emden, Stadt",K03402,396
2013,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1349
2013,Deutsche,"Osnabrück, Stadt",K03404,1356
2013,Deutsche,"Wilhelmshaven, Stadt",K03405,527
2013,Deutsche,"Ammerland",K03451,852
2013,Deutsche,"Aurich",K03452,1414
2013,Deutsche,"Cloppenburg",K03453,1473
2013,Deutsche,"Emsland",K03454,2464
2013,Deutsche,"Friesland",K03455,630
2013,Deutsche,"Grafschaft Bentheim",K03456,1079
2013,Deutsche,"Leer",K03457,1312
2013,Deutsche,"Oldenburg",K03458,885
2013,Deutsche,"Osnabrück",K03459,2793
2013,Deutsche,"Vechta",K03460,1232
2013,Deutsche,"Wesermarsch",K03461,594
2013,Deutsche,"Wittmund",K03462,387
2013,Deutsche,"Statistische Region Weser-Ems",K034,19293
2013,Deutsche,"Niedersachsen",,59863
2014,Deutsche,"Braunschweig, Stadt",K03101,2160
2014,Deutsche,"Salzgitter, Stadt",K03102,769
2014,Deutsche,"Wolfsburg, Stadt",K03103,1097
2014,Deutsche,"Gifhorn",K03151,1483
2014,Deutsche,"Goslar",K03153,832
2014,Deutsche,"Helmstedt",K03154,656
2014,Deutsche,"Northeim",K03155,941
2014,Deutsche,"Peine",K03157,1026
2014,Deutsche,"Wolfenbüttel",K03158,839
2014,Deutsche,"Göttingen",K03159,2440
2014,Deutsche,"Statistische Region Braunschweig",K031,12243
2014,Deutsche,"Region Hannover",K03241,9833
2014,Deutsche,"dav. Hannover, Lhst.",K03241001,5142
2014,Deutsche,"dav. Hannover, Umland",K03241999,4691
2014,Deutsche,"Diepholz",K03251,1579
2014,Deutsche,"Hameln-Pyrmont",K03252,1006
2014,Deutsche,"Hildesheim",K03254,1970
2014,Deutsche,"Holzminden",K03255,444
2014,Deutsche,"Nienburg (Weser)",K03256,859
2014,Deutsche,"Schaumburg",K03257,1056
2014,Deutsche,"Statistische Region Hannover",K032,16747
2014,Deutsche,"Celle",K03351,1444
2014,Deutsche,"Cuxhaven",K03352,1352
2014,Deutsche,"Harburg",K03353,1974
2014,Deutsche,"Lüchow-Dannenberg",K03354,326
2014,Deutsche,"Lüneburg",K03355,1577
2014,Deutsche,"Osterholz",K03356,805
2014,Deutsche,"Rotenburg (Wümme)",K03357,1260
2014,Deutsche,"Heidekreis",K03358,991
2014,Deutsche,"Stade",K03359,1573
2014,Deutsche,"Uelzen",K03360,629
2014,Deutsche,"Verden",K03361,1166
2014,Deutsche,"Statistische Region Lüneburg",K033,13097
2014,Deutsche,"Delmenhorst, Stadt",K03401,643
2014,Deutsche,"Emden, Stadt",K03402,420
2014,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1394
2014,Deutsche,"Osnabrück, Stadt",K03404,1339
2014,Deutsche,"Wilhelmshaven, Stadt",K03405,527
2014,Deutsche,"Ammerland",K03451,945
2014,Deutsche,"Aurich",K03452,1413
2014,Deutsche,"Cloppenburg",K03453,1538
2014,Deutsche,"Emsland",K03454,2679
2014,Deutsche,"Friesland",K03455,663
2014,Deutsche,"Grafschaft Bentheim",K03456,1118
2014,Deutsche,"Leer",K03457,1295
2014,Deutsche,"Oldenburg",K03458,886
2014,Deutsche,"Osnabrück",K03459,2934
2014,Deutsche,"Vechta",K03460,1251
2014,Deutsche,"Wesermarsch",K03461,612
2014,Deutsche,"Wittmund",K03462,414
2014,Deutsche,"Statistische Region Weser-Ems",K034,20071
2014,Deutsche,"Niedersachsen",,62158
2015,Deutsche,"Braunschweig, Stadt",K03101,2241
2015,Deutsche,"Salzgitter, Stadt",K03102,774
2015,Deutsche,"Wolfsburg, Stadt",K03103,1117
2015,Deutsche,"Gifhorn",K03151,1474
2015,Deutsche,"Goslar",K03153,832
2015,Deutsche,"Helmstedt",K03154,684
2015,Deutsche,"Northeim",K03155,904
2015,Deutsche,"Peine",K03157,974
2015,Deutsche,"Wolfenbüttel",K03158,819
2015,Deutsche,"Göttingen",K03159,2415
2015,Deutsche,"Statistische Region Braunschweig",K031,12234
2015,Deutsche,"Region Hannover",K03241,9645
2015,Deutsche,"dav. Hannover, Lhst.",K03241001,4976
2015,Deutsche,"dav. Hannover, Umland",K03241999,4669
2015,Deutsche,"Diepholz",K03251,1515
2015,Deutsche,"Hameln-Pyrmont",K03252,1007
2015,Deutsche,"Hildesheim",K03254,2025
2015,Deutsche,"Holzminden",K03255,458
2015,Deutsche,"Nienburg (Weser)",K03256,912
2015,Deutsche,"Schaumburg",K03257,1060
2015,Deutsche,"Statistische Region Hannover",K032,16622
2015,Deutsche,"Celle",K03351,1420
2015,Deutsche,"Cuxhaven",K03352,1384
2015,Deutsche,"Harburg",K03353,2070
2015,Deutsche,"Lüchow-Dannenberg",K03354,291
2015,Deutsche,"Lüneburg",K03355,1481
2015,Deutsche,"Osterholz",K03356,808
2015,Deutsche,"Rotenburg (Wümme)",K03357,1253
2015,Deutsche,"Heidekreis",K03358,1058
2015,Deutsche,"Stade",K03359,1635
2015,Deutsche,"Uelzen",K03360,591
2015,Deutsche,"Verden",K03361,1169
2015,Deutsche,"Statistische Region Lüneburg",K033,13160
2015,Deutsche,"Delmenhorst, Stadt",K03401,632
2015,Deutsche,"Emden, Stadt",K03402,399
2015,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1372
2015,Deutsche,"Osnabrück, Stadt",K03404,1347
2015,Deutsche,"Wilhelmshaven, Stadt",K03405,510
2015,Deutsche,"Ammerland",K03451,944
2015,Deutsche,"Aurich",K03452,1433
2015,Deutsche,"Cloppenburg",K03453,1563
2015,Deutsche,"Emsland",K03454,2598
2015,Deutsche,"Friesland",K03455,704
2015,Deutsche,"Grafschaft Bentheim",K03456,1086
2015,Deutsche,"Leer",K03457,1301
2015,Deutsche,"Oldenburg",K03458,890
2015,Deutsche,"Osnabrück",K03459,2906
2015,Deutsche,"Vechta",K03460,1151
2015,Deutsche,"Wesermarsch",K03461,572
2015,Deutsche,"Wittmund",K03462,437
2015,Deutsche,"Statistische Region Weser-Ems",K034,19845
2015,Deutsche,"Niedersachsen",,61861
2016,Deutsche,"Braunschweig, Stadt",K03101,2345
2016,Deutsche,"Salzgitter, Stadt",K03102,891
2016,Deutsche,"Wolfsburg, Stadt",K03103,1224
2016,Deutsche,"Gifhorn",K03151,1718
2016,Deutsche,"Goslar",K03153,823
2016,Deutsche,"Helmstedt",K03154,700
2016,Deutsche,"Northeim",K03155,927
2016,Deutsche,"Peine",K03157,1138
2016,Deutsche,"Wolfenbüttel",K03158,875
2016,Deutsche,"Göttingen",K03159,2650
2016,Deutsche,"Statistische Region Braunschweig",K031,13291
2016,Deutsche,"Region Hannover",K03241,10342
2016,Deutsche,"dav. Hannover, Lhst.",K03241001,5228
2016,Deutsche,"dav. Hannover, Umland",K03241999,5114
2016,Deutsche,"Diepholz",K03251,1734
2016,Deutsche,"Hameln-Pyrmont",K03252,1109
2016,Deutsche,"Hildesheim",K03254,2004
2016,Deutsche,"Holzminden",K03255,513
2016,Deutsche,"Nienburg (Weser)",K03256,949
2016,Deutsche,"Schaumburg",K03257,1191
2016,Deutsche,"Statistische Region Hannover",K032,17842
2016,Deutsche,"Celle",K03351,1458
2016,Deutsche,"Cuxhaven",K03352,1464
2016,Deutsche,"Harburg",K03353,2151
2016,Deutsche,"Lüchow-Dannenberg",K03354,297
2016,Deutsche,"Lüneburg",K03355,1558
2016,Deutsche,"Osterholz",K03356,863
2016,Deutsche,"Rotenburg (Wümme)",K03357,1291
2016,Deutsche,"Heidekreis",K03358,1032
2016,Deutsche,"Stade",K03359,1741
2016,Deutsche,"Uelzen",K03360,623
2016,Deutsche,"Verden",K03361,1171
2016,Deutsche,"Statistische Region Lüneburg",K033,13649
2016,Deutsche,"Delmenhorst, Stadt",K03401,673
2016,Deutsche,"Emden, Stadt",K03402,438
2016,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1409
2016,Deutsche,"Osnabrück, Stadt",K03404,1452
2016,Deutsche,"Wilhelmshaven, Stadt",K03405,580
2016,Deutsche,"Ammerland",K03451,1029
2016,Deutsche,"Aurich",K03452,1513
2016,Deutsche,"Cloppenburg",K03453,1631
2016,Deutsche,"Emsland",K03454,2882
2016,Deutsche,"Friesland",K03455,727
2016,Deutsche,"Grafschaft Bentheim",K03456,1044
2016,Deutsche,"Leer",K03457,1453
2016,Deutsche,"Oldenburg",K03458,1058
2016,Deutsche,"Osnabrück",K03459,3038
2016,Deutsche,"Vechta",K03460,1313
2016,Deutsche,"Wesermarsch",K03461,704
2016,Deutsche,"Wittmund",K03462,396
2016,Deutsche,"Statistische Region Weser-Ems",K034,21340
2016,Deutsche,"Niedersachsen",,66122
2017,Deutsche,"Braunschweig, Stadt",K03101,2178
2017,Deutsche,"Salzgitter, Stadt",K03102,836
2017,Deutsche,"Wolfsburg, Stadt",K03103,1121
2017,Deutsche,"Gifhorn",K03151,1534
2017,Deutsche,"Goslar",K03153,808
2017,Deutsche,"Helmstedt",K03154,745
2017,Deutsche,"Northeim",K03155,895
2017,Deutsche,"Peine",K03157,1116
2017,Deutsche,"Wolfenbüttel",K03158,890
2017,Deutsche,"Göttingen",K03159,2464
2017,Deutsche,"Statistische Region Braunschweig",K031,12587
2017,Deutsche,"Region Hannover",K03241,9855
2017,Deutsche,"dav. Hannover, Lhst.",K03241001,4860
2017,Deutsche,"dav. Hannover, Umland",K03241999,4995
2017,Deutsche,"Diepholz",K03251,1600
2017,Deutsche,"Hameln-Pyrmont",K03252,1046
2017,Deutsche,"Hildesheim",K03254,1960
2017,Deutsche,"Holzminden",K03255,478
2017,Deutsche,"Nienburg (Weser)",K03256,923
2017,Deutsche,"Schaumburg",K03257,1082
2017,Deutsche,"Statistische Region Hannover",K032,16944
2017,Deutsche,"Celle",K03351,1431
2017,Deutsche,"Cuxhaven",K03352,1495
2017,Deutsche,"Harburg",K03353,2135
2017,Deutsche,"Lüchow-Dannenberg",K03354,318
2017,Deutsche,"Lüneburg",K03355,1521
2017,Deutsche,"Osterholz",K03356,884
2017,Deutsche,"Rotenburg (Wümme)",K03357,1307
2017,Deutsche,"Heidekreis",K03358,1056
2017,Deutsche,"Stade",K03359,1702
2017,Deutsche,"Uelzen",K03360,652
2017,Deutsche,"Verden",K03361,1266
2017,Deutsche,"Statistische Region Lüneburg",K033,13767
2017,Deutsche,"Delmenhorst, Stadt",K03401,656
2017,Deutsche,"Emden, Stadt",K03402,413
2017,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1423
2017,Deutsche,"Osnabrück, Stadt",K03404,1433
2017,Deutsche,"Wilhelmshaven, Stadt",K03405,574
2017,Deutsche,"Ammerland",K03451,960
2017,Deutsche,"Aurich",K03452,1552
2017,Deutsche,"Cloppenburg",K03453,1664
2017,Deutsche,"Emsland",K03454,2828
2017,Deutsche,"Friesland",K03455,707
2017,Deutsche,"Grafschaft Bentheim",K03456,1146
2017,Deutsche,"Leer",K03457,1419
2017,Deutsche,"Oldenburg",K03458,1040
2017,Deutsche,"Osnabrück",K03459,3094
2017,Deutsche,"Vechta",K03460,1308
2017,Deutsche,"Wesermarsch",K03461,681
2017,Deutsche,"Wittmund",K03462,420
2017,Deutsche,"Statistische Region Weser-Ems",K034,21318
2017,Deutsche,"Niedersachsen",,64616
2018,Deutsche,"Braunschweig, Stadt",K03101,2236
2018,Deutsche,"Salzgitter, Stadt",K03102,854
2018,Deutsche,"Wolfsburg, Stadt",K03103,1146
2018,Deutsche,"Gifhorn",K03151,1638
2018,Deutsche,"Goslar",K03153,801
2018,Deutsche,"Helmstedt",K03154,731
2018,Deutsche,"Northeim",K03155,896
2018,Deutsche,"Peine",K03157,1122
2018,Deutsche,"Wolfenbüttel",K03158,907
2018,Deutsche,"Göttingen",K03159,2525
2018,Deutsche,"Statistische Region Braunschweig",K031,12856
2018,Deutsche,"Region Hannover",K03241,9767
2018,Deutsche,"dav. Hannover, Lhst.",K03241001,4767
2018,Deutsche,"dav. Hannover, Umland",K03241999,5000
2018,Deutsche,"Diepholz",K03251,1620
2018,Deutsche,"Hameln-Pyrmont",K03252,1044
2018,Deutsche,"Hildesheim",K03254,2112
2018,Deutsche,"Holzminden",K03255,548
2018,Deutsche,"Nienburg (Weser)",K03256,914
2018,Deutsche,"Schaumburg",K03257,1117
2018,Deutsche,"Statistische Region Hannover",K032,17122
2018,Deutsche,"Celle",K03351,1422
2018,Deutsche,"Cuxhaven",K03352,1554
2018,Deutsche,"Harburg",K03353,2144
2018,Deutsche,"Lüchow-Dannenberg",K03354,314
2018,Deutsche,"Lüneburg",K03355,1522
2018,Deutsche,"Osterholz",K03356,883
2018,Deutsche,"Rotenburg (Wümme)",K03357,1376
2018,Deutsche,"Heidekreis",K03358,1091
2018,Deutsche,"Stade",K03359,1704
2018,Deutsche,"Uelzen",K03360,633
2018,Deutsche,"Verden",K03361,1172
2018,Deutsche,"Statistische Region Lüneburg",K033,13815
2018,Deutsche,"Delmenhorst, Stadt",K03401,641
2018,Deutsche,"Emden, Stadt",K03402,389
2018,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1409
2018,Deutsche,"Osnabrück, Stadt",K03404,1426
2018,Deutsche,"Wilhelmshaven, Stadt",K03405,527
2018,Deutsche,"Ammerland",K03451,992
2018,Deutsche,"Aurich",K03452,1498
2018,Deutsche,"Cloppenburg",K03453,1604
2018,Deutsche,"Emsland",K03454,2791
2018,Deutsche,"Friesland",K03455,693
2018,Deutsche,"Grafschaft Bentheim",K03456,1149
2018,Deutsche,"Leer",K03457,1464
2018,Deutsche,"Oldenburg",K03458,1024
2018,Deutsche,"Osnabrück",K03459,3050
2018,Deutsche,"Vechta",K03460,1317
2018,Deutsche,"Wesermarsch",K03461,649
2018,Deutsche,"Wittmund",K03462,397
2018,Deutsche,"Statistische Region Weser-Ems",K034,21020
2018,Deutsche,"Niedersachsen",,64813
2019,Deutsche,"Braunschweig, Stadt",K03101,2192
2019,Deutsche,"Salzgitter, Stadt",K03102,835
2019,Deutsche,"Wolfsburg, Stadt",K03103,1110
2019,Deutsche,"Gifhorn",K03151,1655
2019,Deutsche,"Goslar",K03153,796
2019,Deutsche,"Helmstedt",K03154,734
2019,Deutsche,"Northeim",K03155,920
2019,Deutsche,"Peine",K03157,1119
2019,Deutsche,"Wolfenbüttel",K03158,914
2019,Deutsche,"Göttingen",K03159,2348
2019,Deutsche,"Statistische Region Braunschweig",K031,12623
2019,Deutsche,"Region Hannover",K03241,9538
2019,Deutsche,"dav. Hannover, Lhst.",K03241001,4625
2019,Deutsche,"dav. Hannover, Umland",K03241999,4913
2019,Deutsche,"Diepholz",K03251,1731
2019,Deutsche,"Hameln-Pyrmont",K03252,1089
2019,Deutsche,"Hildesheim",K03254,2077
2019,Deutsche,"Holzminden",K03255,448
2019,Deutsche,"Nienburg (Weser)",K03256,923
2019,Deutsche,"Schaumburg",K03257,1114
2019,Deutsche,"Statistische Region Hannover",K032,16920
2019,Deutsche,"Celle",K03351,1483
2019,Deutsche,"Cuxhaven",K03352,1390
2019,Deutsche,"Harburg",K03353,2094
2019,Deutsche,"Lüchow-Dannenberg",K03354,328
2019,Deutsche,"Lüneburg",K03355,1510
2019,Deutsche,"Osterholz",K03356,908
2019,Deutsche,"Rotenburg (Wümme)",K03357,1370
2019,Deutsche,"Heidekreis",K03358,1101
2019,Deutsche,"Stade",K03359,1716
2019,Deutsche,"Uelzen",K03360,671
2019,Deutsche,"Verden",K03361,1156
2019,Deutsche,"Statistische Region Lüneburg",K033,13727
2019,Deutsche,"Delmenhorst, Stadt",K03401,663
2019,Deutsche,"Emden, Stadt",K03402,391
2019,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1373
2019,Deutsche,"Osnabrück, Stadt",K03404,1372
2019,Deutsche,"Wilhelmshaven, Stadt",K03405,536
2019,Deutsche,"Ammerland",K03451,1071
2019,Deutsche,"Aurich",K03452,1524
2019,Deutsche,"Cloppenburg",K03453,1683
2019,Deutsche,"Emsland",K03454,2834
2019,Deutsche,"Friesland",K03455,754
2019,Deutsche,"Grafschaft Bentheim",K03456,1166
2019,Deutsche,"Leer",K03457,1392
2019,Deutsche,"Oldenburg",K03458,1034
2019,Deutsche,"Osnabrück",K03459,3197
2019,Deutsche,"Vechta",K03460,1403
2019,Deutsche,"Wesermarsch",K03461,669
2019,Deutsche,"Wittmund",K03462,407
2019,Deutsche,"Statistische Region Weser-Ems",K034,21469
2019,Deutsche,"Niedersachsen",,64739
2020,Deutsche,"Braunschweig, Stadt",K03101,2036
2020,Deutsche,"Salzgitter, Stadt",K03102,830
2020,Deutsche,"Wolfsburg, Stadt",K03103,1093
2020,Deutsche,"Gifhorn",K03151,1610
2020,Deutsche,"Goslar",K03153,806
2020,Deutsche,"Helmstedt",K03154,786
2020,Deutsche,"Northeim",K03155,959
2020,Deutsche,"Peine",K03157,1246
2020,Deutsche,"Wolfenbüttel",K03158,933
2020,Deutsche,"Göttingen",K03159,2472
2020,Deutsche,"Statistische Region Braunschweig",K031,12771
2020,Deutsche,"Region Hannover",K03241,9737
2020,Deutsche,"dav. Hannover, Lhst.",K03241001,4728
2020,Deutsche,"dav. Hannover, Umland",K03241999,5009
2020,Deutsche,"Diepholz",K03251,1705
2020,Deutsche,"Hameln-Pyrmont",K03252,1080
2020,Deutsche,"Hildesheim",K03254,2048
2020,Deutsche,"Holzminden",K03255,542
2020,Deutsche,"Nienburg (Weser)",K03256,991
2020,Deutsche,"Schaumburg",K03257,1143
2020,Deutsche,"Statistische Region Hannover",K032,17246
2020,Deutsche,"Celle",K03351,1416
2020,Deutsche,"Cuxhaven",K03352,1584
2020,Deutsche,"Harburg",K03353,2003
2020,Deutsche,"Lüchow-Dannenberg",K03354,300
2020,Deutsche,"Lüneburg",K03355,1519
2020,Deutsche,"Osterholz",K03356,877
2020,Deutsche,"Rotenburg (Wümme)",K03357,1369
2020,Deutsche,"Heidekreis",K03358,1120
2020,Deutsche,"Stade",K03359,1779
2020,Deutsche,"Uelzen",K03360,651
2020,Deutsche,"Verden",K03361,1163
2020,Deutsche,"Statistische Region Lüneburg",K033,13781
2020,Deutsche,"Delmenhorst, Stadt",K03401,559
2020,Deutsche,"Emden, Stadt",K03402,360
2020,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1400
2020,Deutsche,"Osnabrück, Stadt",K03404,1282
2020,Deutsche,"Wilhelmshaven, Stadt",K03405,533
2020,Deutsche,"Ammerland",K03451,1007
2020,Deutsche,"Aurich",K03452,1471
2020,Deutsche,"Cloppenburg",K03453,1752
2020,Deutsche,"Emsland",K03454,2902
2020,Deutsche,"Friesland",K03455,765
2020,Deutsche,"Grafschaft Bentheim",K03456,1158
2020,Deutsche,"Leer",K03457,1431
2020,Deutsche,"Oldenburg",K03458,1030
2020,Deutsche,"Osnabrück",K03459,3140
2020,Deutsche,"Vechta",K03460,1380
2020,Deutsche,"Wesermarsch",K03461,692
2020,Deutsche,"Wittmund",K03462,455
2020,Deutsche,"Statistische Region Weser-Ems",K034,21317
2020,Deutsche,"Niedersachsen",,65115
2021,Deutsche,"Braunschweig, Stadt",K03101,2211
2021,Deutsche,"Salzgitter, Stadt",K03102,835
2021,Deutsche,"Wolfsburg, Stadt",K03103,1080
2021,Deutsche,"Gifhorn",K03151,1684
2021,Deutsche,"Goslar",K03153,800
2021,Deutsche,"Helmstedt",K03154,749
2021,Deutsche,"Northeim",K03155,1021
2021,Deutsche,"Peine",K03157,1271
2021,Deutsche,"Wolfenbüttel",K03158,963
2021,Deutsche,"Göttingen",K03159,2426
2021,Deutsche,"Statistische Region Braunschweig",K031,13040
2021,Deutsche,"Region Hannover",K03241,9775
2021,Deutsche,"dav. Hannover, Lhst.",K03241001,4749
2021,Deutsche,"dav. Hannover, Umland",K03241999,14524
2021,Deutsche,"Diepholz",K03251,1852
2021,Deutsche,"Hameln-Pyrmont",K03252,1158
2021,Deutsche,"Hildesheim",K03254,2170
2021,Deutsche,"Holzminden",K03255,501
2021,Deutsche,"Nienburg (Weser)",K03256,961
2021,Deutsche,"Schaumburg",K03257,1173
2021,Deutsche,"Statistische Region Hannover",K032,17590
2021,Deutsche,"Celle",K03351,1483
2021,Deutsche,"Cuxhaven",K03352,1623
2021,Deutsche,"Harburg",K03353,2270
2021,Deutsche,"Lüchow-Dannenberg",K03354,318
2021,Deutsche,"Lüneburg",K03355,1504
2021,Deutsche,"Osterholz",K03356,994
2021,Deutsche,"Rotenburg (Wümme)",K03357,1361
2021,Deutsche,"Heidekreis",K03358,1135
2021,Deutsche,"Stade",K03359,1778
2021,Deutsche,"Uelzen",K03360,688
2021,Deutsche,"Verden",K03361,1210
2021,Deutsche,"Statistische Region Lüneburg",K033,14364
2021,Deutsche,"Delmenhorst, Stadt",K03401,636
2021,Deutsche,"Emden, Stadt",K03402,337
2021,Deutsche,"Oldenburg (Oldb), Stadt",K03403,1396
2021,Deutsche,"Osnabrück, Stadt",K03404,1490
2021,Deutsche,"Wilhelmshaven, Stadt",K03405,549
2021,Deutsche,"Ammerland",K03451,1068
2021,Deutsche,"Aurich",K03452,1516
2021,Deutsche,"Cloppenburg",K03453,1884
2021,Deutsche,"Emsland",K03454,2894
2021,Deutsche,"Friesland",K03455,777
2021,Deutsche,"Grafschaft Bentheim",K03456,1302
2021,Deutsche,"Leer",K03457,1544
2021,Deutsche,"Oldenburg",K03458,1164
2021,Deutsche,"Osnabrück",K03459,3326
2021,Deutsche,"Vechta",K03460,1404
2021,Deutsche,"Wesermarsch",K03461,650
2021,Deutsche,"Wittmund",K03462,411
2021,Deutsche,"Statistische Region Weser-Ems",K034,22348
2021,Deutsche,"Niedersachsen",,67342
2022,Deutsche,"Braunschweig, Stadt",K03101,2050
2022,Deutsche,"Salzgitter, Stadt",K03102,751
2022,Deutsche,"Wolfsburg, Stadt",K03103,935
2022,Deutsche,"Gifhorn",K03151,1567
2022,Deutsche,"Goslar",K03153,806
2022,Deutsche,"Helmstedt",K03154,660
2022,Deutsche,"Northeim",K03155,881
2022,Deutsche,"Peine",K03157,1189
2022,Deutsche,"Wolfenbüttel",K03158,831
2022,Deutsche,"Göttingen",K03159,2282
2022,Deutsche,"Statistische Region Braunschweig",K031,11952
2022,Deutsche,"Region Hannover",K03241,8802
2022,Deutsche,"dav. Hannover, Lhst.",K03241001,4088
2022,Deutsche,"dav. Hannover, Umland",K03241999,4714
2022,Deutsche,"Diepholz",K03251,1708
2022,Deutsche,"Hameln-Pyrmont",K03252,1066
2022,Deutsche,"Hildesheim",K03254,1938
2022,Deutsche,"Holzminden",K03255,495
2022,Deutsche,"Nienburg (Weser)",K03256,898
2022,Deutsche,"Schaumburg",K03257,1119
2022,Deutsche,"Statistische Region Hannover",K032,16026
