Year,Gebietseinheit,Aufenthaltsdauer in Jahren,Geschlecht,GeoCode,Value
2019,"Diepholz",4 - 6,weiblich,K03251,1615
2019,"Hameln-Pyrmont",4 - 6,weiblich,K03252,1460
2019,"Hildesheim",4 - 6,weiblich,K03254,1885
2019,"Holzminden",4 - 6,weiblich,K03255,295
2019,"Nienburg (Weser)",4 - 6,weiblich,K03256,1075
2019,"Schaumburg",4 - 6,weiblich,K03257,1100
2019,"Statistische Region Hannover",4 - 6,weiblich,K032,20505
2019,"Celle",4 - 6,weiblich,K03351,1380
2019,"Cuxhaven",4 - 6,weiblich,K03352,1050
2019,"Harburg",4 - 6,weiblich,K03353,1010
2019,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,310
2019,"Lüneburg",4 - 6,weiblich,K03355,1145
2019,"Osterholz",4 - 6,weiblich,K03356,655
2019,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,830
2019,"Heidekreis",4 - 6,weiblich,K03358,985
2019,"Stade",4 - 6,weiblich,K03359,1615
2019,"Uelzen",4 - 6,weiblich,K03360,570
2019,"Verden",4 - 6,weiblich,K03361,815
2019,"Statistische Region Lüneburg",4 - 6,weiblich,K033,10370
2019,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,1225
2019,"Emden, Stadt",4 - 6,weiblich,K03402,515
2019,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,1695
2019,"Osnabrück, Stadt",4 - 6,weiblich,K03404,1850
2019,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,920
2019,"Ammerland",4 - 6,weiblich,K03451,840
2019,"Aurich",4 - 6,weiblich,K03452,980
2019,"Cloppenburg",4 - 6,weiblich,K03453,1640
2019,"Emsland",4 - 6,weiblich,K03454,2810
2019,"Friesland",4 - 6,weiblich,K03455,560
2019,"Grafschaft Bentheim",4 - 6,weiblich,K03456,1270
2019,"Leer",4 - 6,weiblich,K03457,1210
2019,"Oldenburg",4 - 6,weiblich,K03458,1090
2019,"Osnabrück",4 - 6,weiblich,K03459,2210
2019,"Vechta",4 - 6,weiblich,K03460,1765
2019,"Wesermarsch",4 - 6,weiblich,K03461,655
2019,"Wittmund",4 - 6,weiblich,K03462,260
2019,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,21505
2019,"Niedersachsen",4 - 6,weiblich,,64580
2018,"Braunschweig, Stadt",4 - 6,weiblich,K03101,1390
2018,"Salzgitter, Stadt",4 - 6,weiblich,K03102,720
2018,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,1065
2018,"Gifhorn",4 - 6,weiblich,K03151,465
2018,"Goslar",4 - 6,weiblich,K03153,530
2018,"Helmstedt",4 - 6,weiblich,K03154,270
2018,"Northeim",4 - 6,weiblich,K03155,425
2018,"Peine",4 - 6,weiblich,K03157,480
2018,"Wolfenbüttel",4 - 6,weiblich,K03158,345
2018,"Göttingen",4 - 6,weiblich,K03159,1540
2018,"Statistische Region Braunschweig",4 - 6,weiblich,K031,7235
2018,"Region Hannover",4 - 6,weiblich,K03241,8810
2018,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,5650
2018,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,3160
2018,"Diepholz",4 - 6,weiblich,K03251,1055
2018,"Hameln-Pyrmont",4 - 6,weiblich,K03252,665
2018,"Hildesheim",4 - 6,weiblich,K03254,1080
2018,"Holzminden",4 - 6,weiblich,K03255,120
2018,"Nienburg (Weser)",4 - 6,weiblich,K03256,455
2018,"Schaumburg",4 - 6,weiblich,K03257,520
2018,"Statistische Region Hannover",4 - 6,weiblich,K032,12710
2018,"Celle",4 - 6,weiblich,K03351,650
2018,"Cuxhaven",4 - 6,weiblich,K03352,555
2018,"Harburg",4 - 6,weiblich,K03353,665
2018,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,185
2018,"Lüneburg",4 - 6,weiblich,K03355,640
2018,"Osterholz",4 - 6,weiblich,K03356,315
2018,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,465
2018,"Heidekreis",4 - 6,weiblich,K03358,625
2018,"Stade",4 - 6,weiblich,K03359,800
2018,"Uelzen",4 - 6,weiblich,K03360,325
2018,"Verden",4 - 6,weiblich,K03361,380
2018,"Statistische Region Lüneburg",4 - 6,weiblich,K033,5610
2018,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,635
2018,"Emden, Stadt",4 - 6,weiblich,K03402,385
2018,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,890
2018,"Osnabrück, Stadt",4 - 6,weiblich,K03404,1165
2018,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,375
2018,"Ammerland",4 - 6,weiblich,K03451,365
2018,"Aurich",4 - 6,weiblich,K03452,675
2018,"Cloppenburg",4 - 6,weiblich,K03453,1110
2018,"Emsland",4 - 6,weiblich,K03454,1770
2018,"Friesland",4 - 6,weiblich,K03455,230
2018,"Grafschaft Bentheim",4 - 6,weiblich,K03456,925
2018,"Leer",4 - 6,weiblich,K03457,675
2018,"Oldenburg",4 - 6,weiblich,K03458,655
2018,"Osnabrück",4 - 6,weiblich,K03459,1605
2018,"Vechta",4 - 6,weiblich,K03460,1125
2018,"Wesermarsch",4 - 6,weiblich,K03461,310
2018,"Wittmund",4 - 6,weiblich,K03462,125
2018,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,13020
2018,"Niedersachsen",4 - 6,weiblich,,38575
2017,"Braunschweig, Stadt",4 - 6,weiblich,K03101,1225
2017,"Salzgitter, Stadt",4 - 6,weiblich,K03102,445
2017,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,740
2017,"Gifhorn",4 - 6,weiblich,K03151,365
2017,"Goslar",4 - 6,weiblich,K03153,405
2017,"Helmstedt",4 - 6,weiblich,K03154,210
2017,"Northeim",4 - 6,weiblich,K03155,340
2017,"Peine",4 - 6,weiblich,K03157,350
2017,"Wolfenbüttel",4 - 6,weiblich,K03158,255
2017,"Göttingen",4 - 6,weiblich,K03159,1260
2017,"Statistische Region Braunschweig",4 - 6,weiblich,K031,5595
2017,"Region Hannover",4 - 6,weiblich,K03241,7285
2017,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,4840
2017,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,2445
2017,"Diepholz",4 - 6,weiblich,K03251,850
2017,"Hameln-Pyrmont",4 - 6,weiblich,K03252,465
2017,"Hildesheim",4 - 6,weiblich,K03254,825
2017,"Holzminden",4 - 6,weiblich,K03255,110
2017,"Nienburg (Weser)",4 - 6,weiblich,K03256,350
2017,"Schaumburg",4 - 6,weiblich,K03257,375
2017,"Statistische Region Hannover",4 - 6,weiblich,K032,10260
2017,"Celle",4 - 6,weiblich,K03351,505
2017,"Cuxhaven",4 - 6,weiblich,K03352,420
2017,"Harburg",4 - 6,weiblich,K03353,560
2017,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,125
2017,"Lüneburg",4 - 6,weiblich,K03355,490
2017,"Osterholz",4 - 6,weiblich,K03356,230
2017,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,380
2017,"Heidekreis",4 - 6,weiblich,K03358,470
2017,"Stade",4 - 6,weiblich,K03359,635
2017,"Uelzen",4 - 6,weiblich,K03360,205
2017,"Verden",4 - 6,weiblich,K03361,320
2017,"Statistische Region Lüneburg",4 - 6,weiblich,K033,4335
2017,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,445
2017,"Emden, Stadt",4 - 6,weiblich,K03402,290
2017,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,755
2017,"Osnabrück, Stadt",4 - 6,weiblich,K03404,860
2017,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,260
2017,"Ammerland",4 - 6,weiblich,K03451,305
2017,"Aurich",4 - 6,weiblich,K03452,485
2017,"Cloppenburg",4 - 6,weiblich,K03453,825
2017,"Emsland",4 - 6,weiblich,K03454,1445
2017,"Friesland",4 - 6,weiblich,K03455,175
2017,"Grafschaft Bentheim",4 - 6,weiblich,K03456,880
2017,"Leer",4 - 6,weiblich,K03457,500
2017,"Oldenburg",4 - 6,weiblich,K03458,515
2017,"Osnabrück",4 - 6,weiblich,K03459,1215
2017,"Vechta",4 - 6,weiblich,K03460,900
2017,"Wesermarsch",4 - 6,weiblich,K03461,235
2017,"Wittmund",4 - 6,weiblich,K03462,105
2017,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,10200
2017,"Niedersachsen",4 - 6,weiblich,,30395
2016,"Braunschweig, Stadt",4 - 6,weiblich,K03101,1075
2016,"Salzgitter, Stadt",4 - 6,weiblich,K03102,350
2016,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,545
2016,"Gifhorn",4 - 6,weiblich,K03151,300
2016,"Goslar",4 - 6,weiblich,K03153,290
2016,"Helmstedt",4 - 6,weiblich,K03154,160
2016,"Northeim",4 - 6,weiblich,K03155,255
2016,"Peine",4 - 6,weiblich,K03157,275
2016,"Wolfenbüttel",4 - 6,weiblich,K03158,175
2016,"Göttingen",4 - 6,weiblich,K03159,965
2016,"Statistische Region Braunschweig",4 - 6,weiblich,K031,4390
2016,"Region Hannover",4 - 6,weiblich,K03241,6135
2016,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,4215
2016,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,1920
2016,"Diepholz",4 - 6,weiblich,K03251,615
2016,"Hameln-Pyrmont",4 - 6,weiblich,K03252,380
2016,"Hildesheim",4 - 6,weiblich,K03254,680
2016,"Holzminden",4 - 6,weiblich,K03255,105
2016,"Nienburg (Weser)",4 - 6,weiblich,K03256,255
2016,"Schaumburg",4 - 6,weiblich,K03257,300
2016,"Statistische Region Hannover",4 - 6,weiblich,K032,8470
2016,"Celle",4 - 6,weiblich,K03351,380
2016,"Cuxhaven",4 - 6,weiblich,K03352,330
2016,"Harburg",4 - 6,weiblich,K03353,430
2016,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,100
2016,"Lüneburg",4 - 6,weiblich,K03355,365
2016,"Osterholz",4 - 6,weiblich,K03356,170
2016,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,310
2016,"Heidekreis",4 - 6,weiblich,K03358,330
2016,"Stade",4 - 6,weiblich,K03359,555
2016,"Uelzen",4 - 6,weiblich,K03360,160
2016,"Verden",4 - 6,weiblich,K03361,290
2016,"Statistische Region Lüneburg",4 - 6,weiblich,K033,3420
2016,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,355
2016,"Emden, Stadt",4 - 6,weiblich,K03402,170
2016,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,660
2016,"Osnabrück, Stadt",4 - 6,weiblich,K03404,735
2016,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,195
2016,"Ammerland",4 - 6,weiblich,K03451,300
2016,"Aurich",4 - 6,weiblich,K03452,385
2016,"Cloppenburg",4 - 6,weiblich,K03453,725
2016,"Emsland",4 - 6,weiblich,K03454,1240
2016,"Friesland",4 - 6,weiblich,K03455,120
2016,"Grafschaft Bentheim",4 - 6,weiblich,K03456,835
2016,"Leer",4 - 6,weiblich,K03457,435
2016,"Oldenburg",4 - 6,weiblich,K03458,425
2016,"Osnabrück",4 - 6,weiblich,K03459,965
2016,"Vechta",4 - 6,weiblich,K03460,760
2016,"Wesermarsch",4 - 6,weiblich,K03461,180
2016,"Wittmund",4 - 6,weiblich,K03462,125
2016,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,8605
2016,"Niedersachsen",4 - 6,weiblich,,24885
2015,"Braunschweig, Stadt",4 - 6,weiblich,K03101,841
2015,"Salzgitter, Stadt",4 - 6,weiblich,K03102,261
2015,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,429
2015,"Gifhorn",4 - 6,weiblich,K03151,236
2015,"Goslar",4 - 6,weiblich,K03153,251
2015,"Helmstedt",4 - 6,weiblich,K03154,122
2015,"Northeim",4 - 6,weiblich,K03155,188
2015,"Peine",4 - 6,weiblich,K03157,237
2015,"Wolfenbüttel",4 - 6,weiblich,K03158,142
2015,"Göttingen",4 - 6,weiblich,K03159,790
2015,"Statistische Region Braunschweig",4 - 6,weiblich,K031,3497
2015,"Region Hannover",4 - 6,weiblich,K03241,4783
2015,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,3370
2015,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,1413
2015,"Diepholz",4 - 6,weiblich,K03251,424
2015,"Hameln-Pyrmont",4 - 6,weiblich,K03252,322
2015,"Hildesheim",4 - 6,weiblich,K03254,583
2015,"Holzminden",4 - 6,weiblich,K03255,105
2015,"Nienburg (Weser)",4 - 6,weiblich,K03256,192
2015,"Schaumburg",4 - 6,weiblich,K03257,251
2015,"Statistische Region Hannover",4 - 6,weiblich,K032,6660
2015,"Celle",4 - 6,weiblich,K03351,292
2015,"Cuxhaven",4 - 6,weiblich,K03352,249
2015,"Harburg",4 - 6,weiblich,K03353,426
2015,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,59
2015,"Lüneburg",4 - 6,weiblich,K03355,274
2015,"Osterholz",4 - 6,weiblich,K03356,155
2015,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,223
2015,"Heidekreis",4 - 6,weiblich,K03358,277
2015,"Stade",4 - 6,weiblich,K03359,430
2015,"Uelzen",4 - 6,weiblich,K03360,123
2015,"Verden",4 - 6,weiblich,K03361,234
2015,"Statistische Region Lüneburg",4 - 6,weiblich,K033,2742
2015,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,287
2015,"Emden, Stadt",4 - 6,weiblich,K03402,114
2015,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,543
2015,"Osnabrück, Stadt",4 - 6,weiblich,K03404,593
2015,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,140
2015,"Ammerland",4 - 6,weiblich,K03451,228
2015,"Aurich",4 - 6,weiblich,K03452,330
2015,"Cloppenburg",4 - 6,weiblich,K03453,614
2015,"Emsland",4 - 6,weiblich,K03454,999
2015,"Friesland",4 - 6,weiblich,K03455,105
2015,"Grafschaft Bentheim",4 - 6,weiblich,K03456,713
2015,"Leer",4 - 6,weiblich,K03457,394
2015,"Oldenburg",4 - 6,weiblich,K03458,377
2015,"Osnabrück",4 - 6,weiblich,K03459,723
2015,"Vechta",4 - 6,weiblich,K03460,622
2015,"Wesermarsch",4 - 6,weiblich,K03461,137
2015,"Wittmund",4 - 6,weiblich,K03462,85
2015,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,7004
2015,"Niedersachsen",4 - 6,weiblich,,19903
2014,"Braunschweig, Stadt",4 - 6,weiblich,K03101,685
2014,"Salzgitter, Stadt",4 - 6,weiblich,K03102,177
2014,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,348
2014,"Gifhorn",4 - 6,weiblich,K03151,218
2014,"Goslar",4 - 6,weiblich,K03153,260
2014,"Helmstedt",4 - 6,weiblich,K03154,98
2014,"Northeim",4 - 6,weiblich,K03155,126
2014,"Peine",4 - 6,weiblich,K03157,162
2014,"Wolfenbüttel",4 - 6,weiblich,K03158,119
2014,"Göttingen",4 - 6,weiblich,K03159,673
2014,"Statistische Region Braunschweig",4 - 6,weiblich,K031,2866
2014,"Region Hannover",4 - 6,weiblich,K03241,3680
2014,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,2561
2014,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,1119
2014,"Diepholz",4 - 6,weiblich,K03251,329
2014,"Hameln-Pyrmont",4 - 6,weiblich,K03252,253
2014,"Hildesheim",4 - 6,weiblich,K03254,448
2014,"Holzminden",4 - 6,weiblich,K03255,55
2014,"Nienburg (Weser)",4 - 6,weiblich,K03256,158
2014,"Schaumburg",4 - 6,weiblich,K03257,173
2014,"Statistische Region Hannover",4 - 6,weiblich,K032,5096
2014,"Celle",4 - 6,weiblich,K03351,263
2014,"Cuxhaven",4 - 6,weiblich,K03352,212
2014,"Harburg",4 - 6,weiblich,K03353,405
2014,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,51
2014,"Lüneburg",4 - 6,weiblich,K03355,204
2014,"Osterholz",4 - 6,weiblich,K03356,116
2014,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,170
2014,"Heidekreis",4 - 6,weiblich,K03358,235
2014,"Stade",4 - 6,weiblich,K03359,281
2014,"Uelzen",4 - 6,weiblich,K03360,91
2014,"Verden",4 - 6,weiblich,K03361,206
2014,"Statistische Region Lüneburg",4 - 6,weiblich,K033,2234
2014,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,218
2014,"Emden, Stadt",4 - 6,weiblich,K03402,83
2014,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,490
2014,"Osnabrück, Stadt",4 - 6,weiblich,K03404,487
2014,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,130
2014,"Ammerland",4 - 6,weiblich,K03451,156
2014,"Aurich",4 - 6,weiblich,K03452,252
2014,"Cloppenburg",4 - 6,weiblich,K03453,445
2014,"Emsland",4 - 6,weiblich,K03454,846
2014,"Friesland",4 - 6,weiblich,K03455,68
2014,"Grafschaft Bentheim",4 - 6,weiblich,K03456,643
2014,"Leer",4 - 6,weiblich,K03457,388
2014,"Oldenburg",4 - 6,weiblich,K03458,370
2014,"Osnabrück",4 - 6,weiblich,K03459,559
2014,"Vechta",4 - 6,weiblich,K03460,534
2014,"Wesermarsch",4 - 6,weiblich,K03461,113
2014,"Wittmund",4 - 6,weiblich,K03462,75
2014,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,5857
2014,"Niedersachsen",4 - 6,weiblich,,16053
2013,"Braunschweig, Stadt",4 - 6,weiblich,K03101,631
2013,"Salzgitter, Stadt",4 - 6,weiblich,K03102,166
2013,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,338
2013,"Gifhorn",4 - 6,weiblich,K03151,204
2013,"Goslar",4 - 6,weiblich,K03153,220
2013,"Helmstedt",4 - 6,weiblich,K03154,74
2013,"Northeim",4 - 6,weiblich,K03155,93
2013,"Peine",4 - 6,weiblich,K03157,127
2013,"Wolfenbüttel",4 - 6,weiblich,K03158,121
2013,"Göttingen",4 - 6,weiblich,K03159,629
2013,"Statistische Region Braunschweig",4 - 6,weiblich,K031,2603
2013,"Region Hannover",4 - 6,weiblich,K03241,3177
2013,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,2210
2013,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,967
2013,"Diepholz",4 - 6,weiblich,K03251,287
2013,"Hameln-Pyrmont",4 - 6,weiblich,K03252,207
2013,"Hildesheim",4 - 6,weiblich,K03254,390
2013,"Holzminden",4 - 6,weiblich,K03255,41
2013,"Nienburg (Weser)",4 - 6,weiblich,K03256,128
2013,"Schaumburg",4 - 6,weiblich,K03257,144
2013,"Statistische Region Hannover",4 - 6,weiblich,K032,4374
2013,"Celle",4 - 6,weiblich,K03351,235
2013,"Cuxhaven",4 - 6,weiblich,K03352,199
2013,"Harburg",4 - 6,weiblich,K03353,375
2013,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,43
2013,"Lüneburg",4 - 6,weiblich,K03355,216
2013,"Osterholz",4 - 6,weiblich,K03356,98
2013,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,163
2013,"Heidekreis",4 - 6,weiblich,K03358,205
2013,"Stade",4 - 6,weiblich,K03359,282
2013,"Uelzen",4 - 6,weiblich,K03360,83
2013,"Verden",4 - 6,weiblich,K03361,187
2013,"Statistische Region Lüneburg",4 - 6,weiblich,K033,2086
2013,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,182
2013,"Emden, Stadt",4 - 6,weiblich,K03402,68
2013,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,422
2013,"Osnabrück, Stadt",4 - 6,weiblich,K03404,484
2013,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,118
2013,"Ammerland",4 - 6,weiblich,K03451,125
2013,"Aurich",4 - 6,weiblich,K03452,216
2013,"Cloppenburg",4 - 6,weiblich,K03453,389
2013,"Emsland",4 - 6,weiblich,K03454,930
2013,"Friesland",4 - 6,weiblich,K03455,62
2013,"Grafschaft Bentheim",4 - 6,weiblich,K03456,778
2013,"Leer",4 - 6,weiblich,K03457,439
2013,"Oldenburg",4 - 6,weiblich,K03458,283
2013,"Osnabrück",4 - 6,weiblich,K03459,529
2013,"Vechta",4 - 6,weiblich,K03460,483
2013,"Wesermarsch",4 - 6,weiblich,K03461,109
2013,"Wittmund",4 - 6,weiblich,K03462,70
2013,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,5687
2013,"Niedersachsen",4 - 6,weiblich,,14750
2012,"Braunschweig, Stadt",4 - 6,weiblich,K03101,656
2012,"Salzgitter, Stadt",4 - 6,weiblich,K03102,152
2012,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,323
2012,"Gifhorn",4 - 6,weiblich,K03151,183
2012,"Goslar",4 - 6,weiblich,K03153,219
2012,"Helmstedt",4 - 6,weiblich,K03154,68
2012,"Northeim",4 - 6,weiblich,K03155,98
2012,"Peine",4 - 6,weiblich,K03157,138
2012,"Wolfenbüttel",4 - 6,weiblich,K03158,112
2012,"Göttingen",4 - 6,weiblich,K03159,564
2012,"Statistische Region Braunschweig",4 - 6,weiblich,K031,2513
2012,"Region Hannover",4 - 6,weiblich,K03241,3006
2012,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,2111
2012,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,895
2012,"Diepholz",4 - 6,weiblich,K03251,286
2012,"Hameln-Pyrmont",4 - 6,weiblich,K03252,176
2012,"Hildesheim",4 - 6,weiblich,K03254,389
2012,"Holzminden",4 - 6,weiblich,K03255,57
2012,"Nienburg (Weser)",4 - 6,weiblich,K03256,131
2012,"Schaumburg",4 - 6,weiblich,K03257,138
2012,"Statistische Region Hannover",4 - 6,weiblich,K032,4183
2012,"Celle",4 - 6,weiblich,K03351,222
2012,"Cuxhaven",4 - 6,weiblich,K03352,180
2012,"Harburg",4 - 6,weiblich,K03353,361
2012,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,40
2012,"Lüneburg",4 - 6,weiblich,K03355,242
2012,"Osterholz",4 - 6,weiblich,K03356,108
2012,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,190
2012,"Heidekreis",4 - 6,weiblich,K03358,190
2012,"Stade",4 - 6,weiblich,K03359,276
2012,"Uelzen",4 - 6,weiblich,K03360,101
2012,"Verden",4 - 6,weiblich,K03361,152
2012,"Statistische Region Lüneburg",4 - 6,weiblich,K033,2062
2012,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,146
2012,"Emden, Stadt",4 - 6,weiblich,K03402,77
2012,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,332
2012,"Osnabrück, Stadt",4 - 6,weiblich,K03404,464
2012,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,93
2012,"Ammerland",4 - 6,weiblich,K03451,124
2012,"Aurich",4 - 6,weiblich,K03452,224
2012,"Cloppenburg",4 - 6,weiblich,K03453,344
2012,"Emsland",4 - 6,weiblich,K03454,1010
2012,"Friesland",4 - 6,weiblich,K03455,69
2012,"Grafschaft Bentheim",4 - 6,weiblich,K03456,871
2012,"Leer",4 - 6,weiblich,K03457,498
2012,"Oldenburg",4 - 6,weiblich,K03458,193
2012,"Osnabrück",4 - 6,weiblich,K03459,543
2012,"Vechta",4 - 6,weiblich,K03460,437
2012,"Wesermarsch",4 - 6,weiblich,K03461,137
2012,"Wittmund",4 - 6,weiblich,K03462,61
2012,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,5623
2012,"Niedersachsen",4 - 6,weiblich,,14381
2011,"Braunschweig, Stadt",4 - 6,weiblich,K03101,642
2011,"Salzgitter, Stadt",4 - 6,weiblich,K03102,157
2011,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,291
2011,"Gifhorn",4 - 6,weiblich,K03151,189
2011,"Goslar",4 - 6,weiblich,K03153,209
2011,"Helmstedt",4 - 6,weiblich,K03154,70
2011,"Northeim",4 - 6,weiblich,K03155,120
2011,"Peine",4 - 6,weiblich,K03157,157
2011,"Wolfenbüttel",4 - 6,weiblich,K03158,133
2011,"Göttingen",4 - 6,weiblich,K03159,579
2011,"Statistische Region Braunschweig",4 - 6,weiblich,K031,2547
2011,"Region Hannover",4 - 6,weiblich,K03241,3027
2011,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,2125
2011,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,902
2011,"Diepholz",4 - 6,weiblich,K03251,317
2011,"Hameln-Pyrmont",4 - 6,weiblich,K03252,198
2011,"Hildesheim",4 - 6,weiblich,K03254,410
2011,"Holzminden",4 - 6,weiblich,K03255,63
2011,"Nienburg (Weser)",4 - 6,weiblich,K03256,144
2011,"Schaumburg",4 - 6,weiblich,K03257,162
2011,"Statistische Region Hannover",4 - 6,weiblich,K032,4321
2011,"Celle",4 - 6,weiblich,K03351,194
2011,"Cuxhaven",4 - 6,weiblich,K03352,203
2011,"Harburg",4 - 6,weiblich,K03353,340
2011,"Lüchow-Dannenberg",4 - 6,weiblich,K03354,36
2011,"Lüneburg",4 - 6,weiblich,K03355,243
2011,"Osterholz",4 - 6,weiblich,K03356,121
2011,"Rotenburg (Wümme)",4 - 6,weiblich,K03357,211
2011,"Heidekreis",4 - 6,weiblich,K03358,176
2011,"Stade",4 - 6,weiblich,K03359,301
2011,"Uelzen",4 - 6,weiblich,K03360,94
2011,"Verden",4 - 6,weiblich,K03361,151
2011,"Statistische Region Lüneburg",4 - 6,weiblich,K033,2070
2011,"Delmenhorst, Stadt",4 - 6,weiblich,K03401,146
2011,"Emden, Stadt",4 - 6,weiblich,K03402,69
2011,"Oldenburg (Oldb), Stadt",4 - 6,weiblich,K03403,317
2011,"Osnabrück, Stadt",4 - 6,weiblich,K03404,451
2011,"Wilhelmshaven, Stadt",4 - 6,weiblich,K03405,113
2011,"Ammerland",4 - 6,weiblich,K03451,137
2011,"Aurich",4 - 6,weiblich,K03452,256
2011,"Cloppenburg",4 - 6,weiblich,K03453,299
2011,"Emsland",4 - 6,weiblich,K03454,947
2011,"Friesland",4 - 6,weiblich,K03455,76
2011,"Grafschaft Bentheim",4 - 6,weiblich,K03456,863
2011,"Leer",4 - 6,weiblich,K03457,481
2011,"Oldenburg",4 - 6,weiblich,K03458,177
2011,"Osnabrück",4 - 6,weiblich,K03459,505
2011,"Vechta",4 - 6,weiblich,K03460,353
2011,"Wesermarsch",4 - 6,weiblich,K03461,118
2011,"Wittmund",4 - 6,weiblich,K03462,54
2011,"Statistische Region Weser-Ems",4 - 6,weiblich,K034,5362
2011,"Niedersachsen",4 - 6,weiblich,,14300
2010,"Braunschweig, Stadt",4 - 6,weiblich,K03101,655
2010,"Salzgitter, Stadt",4 - 6,weiblich,K03102,197
2010,"Wolfsburg, Stadt",4 - 6,weiblich,K03103,304
2010,"Gifhorn",4 - 6,weiblich,K03151,213
2010,"Goslar",4 - 6,weiblich,K03153,244
2010,"Helmstedt",4 - 6,weiblich,K03154,83
2010,"Northeim",4 - 6,weiblich,K03155,130
2010,"Peine",4 - 6,weiblich,K03157,173
2010,"Wolfenbüttel",4 - 6,weiblich,K03158,140
2010,"Göttingen",4 - 6,weiblich,K03159,667
2010,"Statistische Region Braunschweig",4 - 6,weiblich,K031,2806
2010,"Region Hannover",4 - 6,weiblich,K03241,3211
2010,"dav. Hannover, Lhst.",4 - 6,weiblich,K03241001,2183
2010,"dav. Hannover, Umland",4 - 6,weiblich,K03241999,1028
2010,"Diepholz",4 - 6,weiblich,K03251,293
2010,"Hameln-Pyrmont",4 - 6,weiblich,K03252,232
