Year,Gebietseinheit,Geschlecht,Befristung,Units,GeoCode,Value
2016,"Diepholz",weiblich,zeitlich befristet,Prozent,RH03251,48.4025559105431
2016,"Diepholz",insgesamt,zeitlich befristet,Prozent,RH03251,50.5457598656591
2016,"Hameln-Pyrmont",männlich,zeitlich befristet,Prozent,RH03252,43.5020519835841
2016,"Hameln-Pyrmont",weiblich,zeitlich befristet,Prozent,RH03252,38.2632293080054
2016,"Hameln-Pyrmont",insgesamt,zeitlich befristet,Prozent,RH03252,40.8441116405718
2016,"Hildesheim",männlich,zeitlich befristet,Prozent,RH03254,49.2522432701894
2016,"Hildesheim",weiblich,zeitlich befristet,Prozent,RH03254,44.4223107569721
2016,"Hildesheim",insgesamt,zeitlich befristet,Prozent,RH03254,46.8360737419033
2016,"Holzminden",männlich,zeitlich befristet,Prozent,RH03255,44
2016,"Holzminden",weiblich,zeitlich befristet,Prozent,RH03255,37.4468085106383
2016,"Holzminden",insgesamt,zeitlich befristet,Prozent,RH03255,40.8247422680412
2016,"Nienburg (Weser)",männlich,zeitlich befristet,Prozent,RH03256,48.5795454545455
2016,"Nienburg (Weser)",weiblich,zeitlich befristet,Prozent,RH03256,45.2380952380952
2016,"Nienburg (Weser)",insgesamt,zeitlich befristet,Prozent,RH03256,46.8493150684932
2016,"Schaumburg",männlich,zeitlich befristet,Prozent,RH03257,39.4789579158317
2016,"Schaumburg",weiblich,zeitlich befristet,Prozent,RH03257,40.1129943502825
2016,"Schaumburg",insgesamt,zeitlich befristet,Prozent,RH03257,39.8058252427184
2016,"Statistische Region Hannover",männlich,zeitlich befristet,Prozent,RH032,43.9331250527738
2016,"Statistische Region Hannover",weiblich,zeitlich befristet,Prozent,RH032,41.5340331865899
2016,"Statistische Region Hannover",insgesamt,zeitlich befristet,Prozent,RH032,42.7393785668992
2016,"Celle",männlich,zeitlich befristet,Prozent,RH03351,57.2761194029851
2016,"Celle",weiblich,zeitlich befristet,Prozent,RH03351,51.9713261648746
2016,"Celle",insgesamt,zeitlich befristet,Prozent,RH03351,54.5205479452055
2016,"Cuxhaven",männlich,zeitlich befristet,Prozent,RH03352,65.406427221172
2016,"Cuxhaven",weiblich,zeitlich befristet,Prozent,RH03352,57.0841889117043
2016,"Cuxhaven",insgesamt,zeitlich befristet,Prozent,RH03352,61.5157480314961
2016,"Harburg",männlich,zeitlich befristet,Prozent,RH03353,51.8301610541728
2016,"Harburg",weiblich,zeitlich befristet,Prozent,RH03353,44.4444444444444
2016,"Harburg",insgesamt,zeitlich befristet,Prozent,RH03353,48.1838398813936
2016,"Lüchow-Dannenberg",männlich,zeitlich befristet,Prozent,RH03354,61.8421052631579
2016,"Lüchow-Dannenberg",weiblich,zeitlich befristet,Prozent,RH03354,58.2278481012658
2016,"Lüchow-Dannenberg",insgesamt,zeitlich befristet,Prozent,RH03354,59.3548387096774
2016,"Lüneburg",männlich,zeitlich befristet,Prozent,RH03355,67.3575129533679
2016,"Lüneburg",weiblich,zeitlich befristet,Prozent,RH03355,61.3553113553114
2016,"Lüneburg",insgesamt,zeitlich befristet,Prozent,RH03355,64.4128113879004
2016,"Osterholz",männlich,zeitlich befristet,Prozent,RH03356,53.5055350553505
2016,"Osterholz",weiblich,zeitlich befristet,Prozent,RH03356,49.6551724137931
2016,"Osterholz",insgesamt,zeitlich befristet,Prozent,RH03356,51.423487544484
2016,"Rotenburg (Wümme)",männlich,zeitlich befristet,Prozent,RH03357,58.3333333333333
2016,"Rotenburg (Wümme)",weiblich,zeitlich befristet,Prozent,RH03357,47.3239436619718
2016,"Rotenburg (Wümme)",insgesamt,zeitlich befristet,Prozent,RH03357,52.8671328671329
2016,"Heidekreis",männlich,zeitlich befristet,Prozent,RH03358,56.3157894736842
2016,"Heidekreis",weiblich,zeitlich befristet,Prozent,RH03358,51.0752688172043
2016,"Heidekreis",insgesamt,zeitlich befristet,Prozent,RH03358,53.7234042553192
2016,"Stade",männlich,zeitlich befristet,Prozent,RH03359,56.0311284046693
2016,"Stade",weiblich,zeitlich befristet,Prozent,RH03359,47.7732793522267
2016,"Stade",insgesamt,zeitlich befristet,Prozent,RH03359,52.0357497517378
2016,"Uelzen",männlich,zeitlich befristet,Prozent,RH03360,60.1990049751244
2016,"Uelzen",weiblich,zeitlich befristet,Prozent,RH03360,53.960396039604
2016,"Uelzen",insgesamt,zeitlich befristet,Prozent,RH03360,57.0719602977667
2016,"Verden",männlich,zeitlich befristet,Prozent,RH03361,50
2016,"Verden",weiblich,zeitlich befristet,Prozent,RH03361,44.0643863179074
2016,"Verden",insgesamt,zeitlich befristet,Prozent,RH03361,47.035175879397
2016,"Statistische Region Lüneburg",männlich,zeitlich befristet,Prozent,RH033,57.7172503242542
2016,"Statistische Region Lüneburg",weiblich,zeitlich befristet,Prozent,RH033,50.8578970523537
2016,"Statistische Region Lüneburg",insgesamt,zeitlich befristet,Prozent,RH033,54.3115665540172
2016,"Delmenhorst, Stadt",männlich,zeitlich befristet,Prozent,RH03401,46.6780238500852
2016,"Delmenhorst, Stadt",weiblich,zeitlich befristet,Prozent,RH03401,45.5210237659963
2016,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,Prozent,RH03401,46.1199294532628
2016,"Emden, Stadt",männlich,zeitlich befristet,Prozent,RH03402,71
2016,"Emden, Stadt",weiblich,zeitlich befristet,Prozent,RH03402,61.7834394904459
2016,"Emden, Stadt",insgesamt,zeitlich befristet,Prozent,RH03402,66.6666666666667
2016,"Oldenburg (Oldb), Stadt",männlich,zeitlich befristet,Prozent,RH03403,56.4950980392157
2016,"Oldenburg (Oldb), Stadt",weiblich,zeitlich befristet,Prozent,RH03403,55.3571428571429
2016,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich befristet,Prozent,RH03403,55.9375
2016,"Osnabrück, Stadt",männlich,zeitlich befristet,Prozent,RH03404,46.2729912875121
2016,"Osnabrück, Stadt",weiblich,zeitlich befristet,Prozent,RH03404,44.6264073694985
2016,"Osnabrück, Stadt",insgesamt,zeitlich befristet,Prozent,RH03404,45.4228855721393
2016,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,Prozent,RH03405,68.0232558139535
2016,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,Prozent,RH03405,62.3003194888179
2016,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,Prozent,RH03405,65.4490106544901
2016,"Ammerland",männlich,zeitlich befristet,Prozent,RH03451,57.9335793357934
2016,"Ammerland",weiblich,zeitlich befristet,Prozent,RH03451,54.4061302681992
2016,"Ammerland",insgesamt,zeitlich befristet,Prozent,RH03451,56.203007518797
2016,"Aurich",männlich,zeitlich befristet,Prozent,RH03452,71.3592233009709
2016,"Aurich",weiblich,zeitlich befristet,Prozent,RH03452,65.1296829971182
2016,"Aurich",insgesamt,zeitlich befristet,Prozent,RH03452,68.5111989459816
2016,"Cloppenburg",männlich,zeitlich befristet,Prozent,RH03453,55.4151624548736
2016,"Cloppenburg",weiblich,zeitlich befristet,Prozent,RH03453,56.3071297989031
2016,"Cloppenburg",insgesamt,zeitlich befristet,Prozent,RH03453,55.858310626703
2016,"Emsland",männlich,zeitlich befristet,Prozent,RH03454,65.6887755102041
2016,"Emsland",weiblich,zeitlich befristet,Prozent,RH03454,59.3390804597701
2016,"Emsland",insgesamt,zeitlich befristet,Prozent,RH03454,62.7027027027027
2016,"Friesland",männlich,zeitlich befristet,Prozent,RH03455,58.5185185185185
2016,"Friesland",weiblich,zeitlich befristet,Prozent,RH03455,50.7042253521127
2016,"Friesland",insgesamt,zeitlich befristet,Prozent,RH03455,54.5126353790614
2016,"Grafschaft Bentheim",männlich,zeitlich befristet,Prozent,RH03456,52.6932084309134
2016,"Grafschaft Bentheim",weiblich,zeitlich befristet,Prozent,RH03456,47
2016,"Grafschaft Bentheim",insgesamt,zeitlich befristet,Prozent,RH03456,50.0604594921403
2016,"Leer",männlich,zeitlich befristet,Prozent,RH03457,65.4088050314465
2016,"Leer",weiblich,zeitlich befristet,Prozent,RH03457,59.6774193548387
2016,"Leer",insgesamt,zeitlich befristet,Prozent,RH03457,62.5796178343949
2016,"Oldenburg",männlich,zeitlich befristet,Prozent,RH03458,64.0394088669951
2016,"Oldenburg",weiblich,zeitlich befristet,Prozent,RH03458,60.5128205128205
2016,"Oldenburg",insgesamt,zeitlich befristet,Prozent,RH03458,62.3115577889447
2016,"Osnabrück",männlich,zeitlich befristet,Prozent,RH03459,39.2134831460674
2016,"Osnabrück",weiblich,zeitlich befristet,Prozent,RH03459,38.655462184874
2016,"Osnabrück",insgesamt,zeitlich befristet,Prozent,RH03459,38.9250814332248
2016,"Vechta",männlich,zeitlich befristet,Prozent,RH03460,52.8423772609819
2016,"Vechta",weiblich,zeitlich befristet,Prozent,RH03460,49.1549295774648
2016,"Vechta",insgesamt,zeitlich befristet,Prozent,RH03460,51.043771043771
2016,"Wesermarsch",männlich,zeitlich befristet,Prozent,RH03461,43.359375
2016,"Wesermarsch",weiblich,zeitlich befristet,Prozent,RH03461,39.5348837209302
2016,"Wesermarsch",insgesamt,zeitlich befristet,Prozent,RH03461,41.6342412451362
2016,"Wittmund",männlich,zeitlich befristet,Prozent,RH03462,67.0212765957447
2016,"Wittmund",weiblich,zeitlich befristet,Prozent,RH03462,64.7727272727273
2016,"Wittmund",insgesamt,zeitlich befristet,Prozent,RH03462,65.9340659340659
2016,"Statistische Region Weser-Ems",männlich,zeitlich befristet,Prozent,RH034,55.0108407612623
2016,"Statistische Region Weser-Ems",weiblich,zeitlich befristet,Prozent,RH034,51.497461928934
2016,"Statistische Region Weser-Ems",insgesamt,zeitlich befristet,Prozent,RH034,53.2999629217649
2016,"Niedersachsen",männlich,zeitlich befristet,Prozent,RH030,50.6295874462161
2016,"Niedersachsen",weiblich,zeitlich befristet,Prozent,RH030,46.9172543184318
2016,"Niedersachsen",insgesamt,zeitlich befristet,Prozent,RH030,48.7940245033748
2015,"Braunschweig, Stadt",männlich,zeitlich befristet,Prozent,RH03101,42.5563909774436
2015,"Braunschweig, Stadt",weiblich,zeitlich befristet,Prozent,RH03101,40.0311526479751
2015,"Braunschweig, Stadt",insgesamt,zeitlich befristet,Prozent,RH03101,41.3318025258324
2015,"Salzgitter, Stadt",männlich,zeitlich befristet,Prozent,RH03102,29.9112801013942
2015,"Salzgitter, Stadt",weiblich,zeitlich befristet,Prozent,RH03102,31.8125770653514
2015,"Salzgitter, Stadt",insgesamt,zeitlich befristet,Prozent,RH03102,30.8557151780137
2015,"Wolfsburg, Stadt",männlich,zeitlich befristet,Prozent,RH03103,59.0579710144928
2015,"Wolfsburg, Stadt",weiblich,zeitlich befristet,Prozent,RH03103,53.3333333333333
2015,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,Prozent,RH03103,56.1497326203209
2015,"Gifhorn",männlich,zeitlich befristet,Prozent,RH03151,37.3333333333333
2015,"Gifhorn",weiblich,zeitlich befristet,Prozent,RH03151,40.5594405594406
2015,"Gifhorn",insgesamt,zeitlich befristet,Prozent,RH03151,39.0547263681592
2015,"Goslar",männlich,zeitlich befristet,Prozent,RH03153,57.9524680073126
2015,"Goslar",weiblich,zeitlich befristet,Prozent,RH03153,48.7068965517241
2015,"Goslar",insgesamt,zeitlich befristet,Prozent,RH03153,53.7091988130564
2015,"Helmstedt",männlich,zeitlich befristet,Prozent,RH03154,35.4497354497354
2015,"Helmstedt",weiblich,zeitlich befristet,Prozent,RH03154,33.6842105263158
2015,"Helmstedt",insgesamt,zeitlich befristet,Prozent,RH03154,34.5646437994723
2015,"Northeim",männlich,zeitlich befristet,Prozent,RH03155,46.5648854961832
2015,"Northeim",weiblich,zeitlich befristet,Prozent,RH03155,48.0645161290323
2015,"Northeim",insgesamt,zeitlich befristet,Prozent,RH03155,47.3776223776224
2015,"Peine",männlich,zeitlich befristet,Prozent,RH03157,38.5775862068966
2015,"Peine",weiblich,zeitlich befristet,Prozent,RH03157,40.5579399141631
2015,"Peine",insgesamt,zeitlich befristet,Prozent,RH03157,39.5698924731183
2015,"Wolfenbüttel",männlich,zeitlich befristet,Prozent,RH03158,48.1481481481481
2015,"Wolfenbüttel",weiblich,zeitlich befristet,Prozent,RH03158,40.2135231316726
2015,"Wolfenbüttel",insgesamt,zeitlich befristet,Prozent,RH03158,44.1818181818182
2015,"Göttingen",männlich,zeitlich befristet,Prozent,RH03159,53.4943917169974
2015,"Göttingen",weiblich,zeitlich befristet,Prozent,RH03159,53.76
2015,"Göttingen",insgesamt,zeitlich befristet,Prozent,RH03159,53.6322125363221
2015,"Statistische Region Braunschweig",männlich,zeitlich befristet,Prozent,RH031,45.5280444669025
2015,"Statistische Region Braunschweig",weiblich,zeitlich befristet,Prozent,RH031,43.9966969446738
2015,"Statistische Region Braunschweig",insgesamt,zeitlich befristet,Prozent,RH031,44.7548365577051
2015,"Region Hannover",männlich,zeitlich befristet,Prozent,RH03241,36.0324424943492
2015,"Region Hannover",weiblich,zeitlich befristet,Prozent,RH03241,36.955673989341
2015,"Region Hannover",insgesamt,zeitlich befristet,Prozent,RH03241,36.4992769817274
2015,"Diepholz",männlich,zeitlich befristet,Prozent,RH03251,39.907192575406
2015,"Diepholz",weiblich,zeitlich befristet,Prozent,RH03251,39.3129770992366
2015,"Diepholz",insgesamt,zeitlich befristet,Prozent,RH03251,39.5811518324607
2015,"Hameln-Pyrmont",männlich,zeitlich befristet,Prozent,RH03252,34.3450479233227
2015,"Hameln-Pyrmont",weiblich,zeitlich befristet,Prozent,RH03252,33.6283185840708
2015,"Hameln-Pyrmont",insgesamt,zeitlich befristet,Prozent,RH03252,33.9723926380368
2015,"Hildesheim",männlich,zeitlich befristet,Prozent,RH03254,41.1137440758294
2015,"Hildesheim",weiblich,zeitlich befristet,Prozent,RH03254,39.7091722595078
2015,"Hildesheim",insgesamt,zeitlich befristet,Prozent,RH03254,40.3912543153049
2015,"Holzminden",männlich,zeitlich befristet,Prozent,RH03255,31.0344827586207
2015,"Holzminden",weiblich,zeitlich befristet,Prozent,RH03255,31.4285714285714
2015,"Holzminden",insgesamt,zeitlich befristet,Prozent,RH03255,30.9927360774818
2015,"Nienburg (Weser)",männlich,zeitlich befristet,Prozent,RH03256,39.8671096345515
2015,"Nienburg (Weser)",weiblich,zeitlich befristet,Prozent,RH03256,40.1785714285714
2015,"Nienburg (Weser)",insgesamt,zeitlich befristet,Prozent,RH03256,40.0313971742543
2015,"Schaumburg",männlich,zeitlich befristet,Prozent,RH03257,29.1469194312796
2015,"Schaumburg",weiblich,zeitlich befristet,Prozent,RH03257,33.9662447257384
2015,"Schaumburg",insgesamt,zeitlich befristet,Prozent,RH03257,31.6964285714286
2015,"Statistische Region Hannover",männlich,zeitlich befristet,Prozent,RH032,36.2485504445303
2015,"Statistische Region Hannover",weiblich,zeitlich befristet,Prozent,RH032,36.9380203515264
2015,"Statistische Region Hannover",insgesamt,zeitlich befristet,Prozent,RH032,36.6008129312789
2015,"Celle",männlich,zeitlich befristet,Prozent,RH03351,47.5177304964539
2015,"Celle",weiblich,zeitlich befristet,Prozent,RH03351,44.8637316561845
2015,"Celle",insgesamt,zeitlich befristet,Prozent,RH03351,46.1624026696329
2015,"Cuxhaven",männlich,zeitlich befristet,Prozent,RH03352,50.2824858757062
2015,"Cuxhaven",weiblich,zeitlich befristet,Prozent,RH03352,43.360433604336
2015,"Cuxhaven",insgesamt,zeitlich befristet,Prozent,RH03352,46.7496542185339
2015,"Harburg",männlich,zeitlich befristet,Prozent,RH03353,44.2735042735043
2015,"Harburg",weiblich,zeitlich befristet,Prozent,RH03353,43.6728395061728
2015,"Harburg",insgesamt,zeitlich befristet,Prozent,RH03353,43.9578264395783
2015,"Lüchow-Dannenberg",männlich,zeitlich befristet,Prozent,RH03354,51.6129032258064
2015,"Lüchow-Dannenberg",weiblich,zeitlich befristet,Prozent,RH03354,52.0547945205479
2015,"Lüchow-Dannenberg",insgesamt,zeitlich befristet,Prozent,RH03354,52.2388059701493
2015,"Lüneburg",männlich,zeitlich befristet,Prozent,RH03355,53.448275862069
2015,"Lüneburg",weiblich,zeitlich befristet,Prozent,RH03355,51.9721577726218
2015,"Lüneburg",insgesamt,zeitlich befristet,Prozent,RH03355,52.8076463560335
2015,"Osterholz",männlich,zeitlich befristet,Prozent,RH03356,44.8888888888889
2015,"Osterholz",weiblich,zeitlich befristet,Prozent,RH03356,44.5283018867925
2015,"Osterholz",insgesamt,zeitlich befristet,Prozent,RH03356,44.8979591836735
2015,"Rotenburg (Wümme)",männlich,zeitlich befristet,Prozent,RH03357,45.4212454212454
2015,"Rotenburg (Wümme)",weiblich,zeitlich befristet,Prozent,RH03357,41.0094637223975
2015,"Rotenburg (Wümme)",insgesamt,zeitlich befristet,Prozent,RH03357,43.0508474576271
2015,"Heidekreis",männlich,zeitlich befristet,Prozent,RH03358,48.2315112540193
2015,"Heidekreis",weiblich,zeitlich befristet,Prozent,RH03358,47.6047904191617
2015,"Heidekreis",insgesamt,zeitlich befristet,Prozent,RH03358,47.906976744186
2015,"Stade",männlich,zeitlich befristet,Prozent,RH03359,44.8019801980198
2015,"Stade",weiblich,zeitlich befristet,Prozent,RH03359,42.1658986175115
2015,"Stade",insgesamt,zeitlich befristet,Prozent,RH03359,43.436754176611
2015,"Uelzen",männlich,zeitlich befristet,Prozent,RH03360,48.6842105263158
2015,"Uelzen",weiblich,zeitlich befristet,Prozent,RH03360,46.9512195121951
2015,"Uelzen",insgesamt,zeitlich befristet,Prozent,RH03360,47.6340694006309
2015,"Verden",männlich,zeitlich befristet,Prozent,RH03361,35.6589147286822
2015,"Verden",weiblich,zeitlich befristet,Prozent,RH03361,38.0630630630631
2015,"Verden",insgesamt,zeitlich befristet,Prozent,RH03361,36.9434416365824
2015,"Statistische Region Lüneburg",männlich,zeitlich befristet,Prozent,RH033,46.2440659033789
2015,"Statistische Region Lüneburg",weiblich,zeitlich befristet,Prozent,RH033,44.3882709807887
2015,"Statistische Region Lüneburg",insgesamt,zeitlich befristet,Prozent,RH033,45.2700013267878
2015,"Delmenhorst, Stadt",männlich,zeitlich befristet,Prozent,RH03401,34.9372384937238
2015,"Delmenhorst, Stadt",weiblich,zeitlich befristet,Prozent,RH03401,36.9426751592357
2015,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,Prozent,RH03401,35.9325605900948
2015,"Emden, Stadt",männlich,zeitlich befristet,Prozent,RH03402,60
2015,"Emden, Stadt",weiblich,zeitlich befristet,Prozent,RH03402,54.1984732824427
2015,"Emden, Stadt",insgesamt,zeitlich befristet,Prozent,RH03402,56.8840579710145
2015,"Oldenburg (Oldb), Stadt",männlich,zeitlich befristet,Prozent,RH03403,46.7766116941529
2015,"Oldenburg (Oldb), Stadt",weiblich,zeitlich befristet,Prozent,RH03403,48.0916030534351
2015,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich befristet,Prozent,RH03403,47.428139183056
2015,"Osnabrück, Stadt",männlich,zeitlich befristet,Prozent,RH03404,38.9304812834225
2015,"Osnabrück, Stadt",weiblich,zeitlich befristet,Prozent,RH03404,41.6846652267819
2015,"Osnabrück, Stadt",insgesamt,zeitlich befristet,Prozent,RH03404,40.3009134873724
2015,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,Prozent,RH03405,49.3150684931507
2015,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,Prozent,RH03405,46.5116279069767
2015,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,Prozent,RH03405,47.926267281106
2015,"Ammerland",männlich,zeitlich befristet,Prozent,RH03451,43.7185929648241
2015,"Ammerland",weiblich,zeitlich befristet,Prozent,RH03451,45.7547169811321
2015,"Ammerland",insgesamt,zeitlich befristet,Prozent,RH03451,44.7688564476886
2015,"Aurich",männlich,zeitlich befristet,Prozent,RH03452,61.5131578947369
2015,"Aurich",weiblich,zeitlich befristet,Prozent,RH03452,58.4229390681004
2015,"Aurich",insgesamt,zeitlich befristet,Prozent,RH03452,59.8627787307033
2015,"Cloppenburg",männlich,zeitlich befristet,Prozent,RH03453,38.6934673366834
2015,"Cloppenburg",weiblich,zeitlich befristet,Prozent,RH03453,43.1325301204819
2015,"Cloppenburg",insgesamt,zeitlich befristet,Prozent,RH03453,40.9594095940959
2015,"Emsland",männlich,zeitlich befristet,Prozent,RH03454,50.6591337099812
2015,"Emsland",weiblich,zeitlich befristet,Prozent,RH03454,49.7267759562842
2015,"Emsland",insgesamt,zeitlich befristet,Prozent,RH03454,50.1851851851852
2015,"Friesland",männlich,zeitlich befristet,Prozent,RH03455,47.1698113207547
2015,"Friesland",weiblich,zeitlich befristet,Prozent,RH03455,41.4634146341463
2015,"Friesland",insgesamt,zeitlich befristet,Prozent,RH03455,44.5414847161572
2015,"Grafschaft Bentheim",männlich,zeitlich befristet,Prozent,RH03456,38.6292834890966
2015,"Grafschaft Bentheim",weiblich,zeitlich befristet,Prozent,RH03456,39.766081871345
2015,"Grafschaft Bentheim",insgesamt,zeitlich befristet,Prozent,RH03456,39.2156862745098
2015,"Leer",männlich,zeitlich befristet,Prozent,RH03457,54.1850220264317
2015,"Leer",weiblich,zeitlich befristet,Prozent,RH03457,53.3333333333333
2015,"Leer",insgesamt,zeitlich befristet,Prozent,RH03457,53.5269709543568
2015,"Oldenburg",männlich,zeitlich befristet,Prozent,RH03458,47.1223021582734
2015,"Oldenburg",weiblich,zeitlich befristet,Prozent,RH03458,47.766323024055
2015,"Oldenburg",insgesamt,zeitlich befristet,Prozent,RH03458,47.4516695957821
2015,"Osnabrück",männlich,zeitlich befristet,Prozent,RH03459,28.9719626168224
2015,"Osnabrück",weiblich,zeitlich befristet,Prozent,RH03459,33.0177514792899
2015,"Osnabrück",insgesamt,zeitlich befristet,Prozent,RH03459,31.1794228356336
2015,"Vechta",männlich,zeitlich befristet,Prozent,RH03460,39.7328881469115
2015,"Vechta",weiblich,zeitlich befristet,Prozent,RH03460,40.2662229617304
2015,"Vechta",insgesamt,zeitlich befristet,Prozent,RH03460,39.9666944213156
2015,"Wesermarsch",männlich,zeitlich befristet,Prozent,RH03461,31.7972350230415
2015,"Wesermarsch",weiblich,zeitlich befristet,Prozent,RH03461,30.0884955752212
2015,"Wesermarsch",insgesamt,zeitlich befristet,Prozent,RH03461,30.9255079006772
2015,"Wittmund",männlich,zeitlich befristet,Prozent,RH03462,51.5151515151515
2015,"Wittmund",weiblich,zeitlich befristet,Prozent,RH03462,56
2015,"Wittmund",insgesamt,zeitlich befristet,Prozent,RH03462,54.2857142857143
2015,"Statistische Region Weser-Ems",männlich,zeitlich befristet,Prozent,RH034,42.2515527950311
2015,"Statistische Region Weser-Ems",weiblich,zeitlich befristet,Prozent,RH034,43.1316187594554
2015,"Statistische Region Weser-Ems",insgesamt,zeitlich befristet,Prozent,RH034,42.6973180076628
2015,"Niedersachsen",männlich,zeitlich befristet,Prozent,RH030,41.1693149851745
2015,"Niedersachsen",weiblich,zeitlich befristet,Prozent,RH030,41.0615339749198
2015,"Niedersachsen",insgesamt,zeitlich befristet,Prozent,RH030,41.1142952845286
2014,"Braunschweig, Stadt",männlich,zeitlich befristet,Prozent,RH03101,40.7905138339921
2014,"Braunschweig, Stadt",weiblich,zeitlich befristet,Prozent,RH03101,39.1410048622366
2014,"Braunschweig, Stadt",insgesamt,zeitlich befristet,Prozent,RH03101,39.9919935948759
2014,"Salzgitter, Stadt",männlich,zeitlich befristet,Prozent,RH03102,25.2400548696845
2014,"Salzgitter, Stadt",weiblich,zeitlich befristet,Prozent,RH03102,29.0575916230367
2014,"Salzgitter, Stadt",insgesamt,zeitlich befristet,Prozent,RH03102,27.1935699933021
2014,"Wolfsburg, Stadt",männlich,zeitlich befristet,Prozent,RH03103,56.0878243512974
2014,"Wolfsburg, Stadt",weiblich,zeitlich befristet,Prozent,RH03103,52.6515151515151
2014,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,Prozent,RH03103,54.3774319066148
2014,"Gifhorn",männlich,zeitlich befristet,Prozent,RH03151,35.6164383561644
2014,"Gifhorn",weiblich,zeitlich befristet,Prozent,RH03151,39.8550724637681
2014,"Gifhorn",insgesamt,zeitlich befristet,Prozent,RH03151,37.9177377892031
2014,"Goslar",männlich,zeitlich befristet,Prozent,RH03153,56.6218809980806
2014,"Goslar",weiblich,zeitlich befristet,Prozent,RH03153,46.7120181405896
2014,"Goslar",insgesamt,zeitlich befristet,Prozent,RH03153,52.0790020790021
2014,"Helmstedt",männlich,zeitlich befristet,Prozent,RH03154,34.4262295081967
2014,"Helmstedt",weiblich,zeitlich befristet,Prozent,RH03154,32.972972972973
2014,"Helmstedt",insgesamt,zeitlich befristet,Prozent,RH03154,33.695652173913
2014,"Northeim",männlich,zeitlich befristet,Prozent,RH03155,46.031746031746
2014,"Northeim",weiblich,zeitlich befristet,Prozent,RH03155,47.1380471380471
2014,"Northeim",insgesamt,zeitlich befristet,Prozent,RH03155,46.6302367941712
2014,"Peine",männlich,zeitlich befristet,Prozent,RH03157,35.3488372093023
2014,"Peine",weiblich,zeitlich befristet,Prozent,RH03157,37.9775280898876
2014,"Peine",insgesamt,zeitlich befristet,Prozent,RH03157,36.5714285714286
2014,"Wolfenbüttel",männlich,zeitlich befristet,Prozent,RH03158,44.578313253012
2014,"Wolfenbüttel",weiblich,zeitlich befristet,Prozent,RH03158,37.0786516853933
2014,"Wolfenbüttel",insgesamt,zeitlich befristet,Prozent,RH03158,40.6976744186046
2014,"Göttingen",männlich,zeitlich befristet,Prozent,RH03159,53.0195381882771
2014,"Göttingen",weiblich,zeitlich befristet,Prozent,RH03159,53.7142857142857
2014,"Göttingen",insgesamt,zeitlich befristet,Prozent,RH03159,53.3815397703105
2014,"Statistische Region Braunschweig",männlich,zeitlich befristet,Prozent,RH031,43.4975982921188
2014,"Statistische Region Braunschweig",weiblich,zeitlich befristet,Prozent,RH031,42.7906174542946
2014,"Statistische Region Braunschweig",insgesamt,zeitlich befristet,Prozent,RH031,43.1386286014537
2014,"Region Hannover",männlich,zeitlich befristet,Prozent,RH03241,32.9661016949153
2014,"Region Hannover",weiblich,zeitlich befristet,Prozent,RH03241,34.904250984653
2014,"Region Hannover",insgesamt,zeitlich befristet,Prozent,RH03241,33.954164647234
2014,"Diepholz",männlich,zeitlich befristet,Prozent,RH03251,38.3292383292383
2014,"Diepholz",weiblich,zeitlich befristet,Prozent,RH03251,38.2293762575453
2014,"Diepholz",insgesamt,zeitlich befristet,Prozent,RH03251,38.2743362831858
2014,"Hameln-Pyrmont",männlich,zeitlich befristet,Prozent,RH03252,32.3728813559322
2014,"Hameln-Pyrmont",weiblich,zeitlich befristet,Prozent,RH03252,31.9571865443425
2014,"Hameln-Pyrmont",insgesamt,zeitlich befristet,Prozent,RH03252,32.1543408360129
2014,"Hildesheim",männlich,zeitlich befristet,Prozent,RH03254,38.5696040868455
2014,"Hildesheim",weiblich,zeitlich befristet,Prozent,RH03254,38.4976525821596
2014,"Hildesheim",insgesamt,zeitlich befristet,Prozent,RH03254,38.5085574572127
2014,"Holzminden",männlich,zeitlich befristet,Prozent,RH03255,28.3505154639175
2014,"Holzminden",weiblich,zeitlich befristet,Prozent,RH03255,30.1980198019802
2014,"Holzminden",insgesamt,zeitlich befristet,Prozent,RH03255,29.5454545454545
2014,"Nienburg (Weser)",männlich,zeitlich befristet,Prozent,RH03256,36.7491166077739
2014,"Nienburg (Weser)",weiblich,zeitlich befristet,Prozent,RH03256,38.8198757763975
2014,"Nienburg (Weser)",insgesamt,zeitlich befristet,Prozent,RH03256,37.6859504132231
2014,"Schaumburg",männlich,zeitlich befristet,Prozent,RH03257,28.6396181384248
2014,"Schaumburg",weiblich,zeitlich befristet,Prozent,RH03257,34.6153846153846
2014,"Schaumburg",insgesamt,zeitlich befristet,Prozent,RH03257,31.6798196166855
