Year,Gebietseinheit,Geschlecht,ohne Aufenthaltstitel,Units,GeoCode,Value
2016,"Oldenburg (Oldb), Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03403,46.4088397790055
2016,"Oldenburg (Oldb), Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03403,43.3179723502304
2016,"Osnabrück, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03404,37.8590078328982
2016,"Osnabrück, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03404,60
2016,"Osnabrück, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03404,44.6236559139785
2016,"Wilhelmshaven, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03405,39.8601398601399
2016,"Wilhelmshaven, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03405,47.6190476190476
2016,"Wilhelmshaven, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03405,42.7312775330396
2016,"Ammerland",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03451,19.5121951219512
2016,"Ammerland",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03451,22.2222222222222
2016,"Ammerland",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03451,20.5882352941176
2016,"Aurich",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03452,29.1411042944785
2016,"Aurich",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03452,37.6811594202899
2016,"Aurich",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03452,31.6129032258064
2016,"Cloppenburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03453,32.9896907216495
2016,"Cloppenburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03453,41.4414414414414
2016,"Cloppenburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03453,36.0655737704918
2016,"Emsland",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03454,34.6080305927342
2016,"Emsland",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03454,42.1641791044776
2016,"Emsland",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03454,37.1681415929204
2016,"Friesland",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03455,49.7512437810945
2016,"Friesland",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03455,54.4303797468354
2016,"Friesland",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03455,51.8105849582173
2016,"Grafschaft Bentheim",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03456,21.978021978022
2016,"Grafschaft Bentheim",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03456,23.8095238095238
2016,"Grafschaft Bentheim",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03456,22.5563909774436
2016,"Leer",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03457,29.1814946619217
2016,"Leer",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03457,37.3417721518987
2016,"Leer",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03457,32.1917808219178
2016,"Oldenburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03458,18.978102189781
2016,"Oldenburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03458,33.7349397590361
2016,"Oldenburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03458,24.5454545454545
2016,"Osnabrück",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03459,37.0192307692308
2016,"Osnabrück",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03459,46.692607003891
2016,"Osnabrück",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03459,40.7738095238095
2016,"Vechta",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03460,38.2857142857143
2016,"Vechta",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03460,56.25
2016,"Vechta",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03460,44.0944881889764
2016,"Wesermarsch",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03461,38.8235294117647
2016,"Wesermarsch",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03461,28.8659793814433
2016,"Wesermarsch",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03461,35.0746268656716
2016,"Wittmund",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03462,20.6896551724138
2016,"Wittmund",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03462,26.8292682926829
2016,"Wittmund",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03462,23.2323232323232
2016,"Statistische Region Weser-Ems",männlich,"Ohne Duldung oder Gestattung",Prozent,RH034,33.5426478283621
2016,"Statistische Region Weser-Ems",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH034,41.953488372093
2016,"Statistische Region Weser-Ems",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH034,36.5706630944407
2016,"Niedersachsen",männlich,"Ohne Duldung oder Gestattung",Prozent,RH030,31.7831198981502
2016,"Niedersachsen",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH030,38.1808278867102
2016,"Niedersachsen",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH030,34.0548898337843
2015,"Braunschweig, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03101,39.2207792207792
2015,"Braunschweig, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03101,43.4782608695652
2015,"Braunschweig, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03101,40.5263157894737
2015,"Salzgitter, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03102,47.5524475524476
2015,"Salzgitter, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03102,48.1481481481481
2015,"Salzgitter, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03102,47.1111111111111
2015,"Wolfsburg, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03103,57.1428571428571
2015,"Wolfsburg, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03103,48.6725663716814
2015,"Wolfsburg, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03103,54.1139240506329
2015,"Gifhorn",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03151,45.7831325301205
2015,"Gifhorn",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03151,45.6692913385827
2015,"Gifhorn",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03151,45.8904109589041
2015,"Goslar",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03153,67.4329501915709
2015,"Goslar",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03153,59.5092024539877
2015,"Goslar",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03153,64.1509433962264
2015,"Helmstedt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03154,36.0759493670886
2015,"Helmstedt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03154,45.5882352941176
2015,"Helmstedt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03154,38.9380530973451
2015,"Northeim",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03155,55.7471264367816
2015,"Northeim",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03155,45.8015267175573
2015,"Northeim",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03155,51.4754098360656
2015,"Peine",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03157,46.6666666666667
2015,"Peine",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03157,34.2592592592593
2015,"Peine",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03157,42.4528301886792
2015,"Wolfenbüttel",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03158,54.6875
2015,"Wolfenbüttel",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03158,45.6140350877193
2015,"Wolfenbüttel",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03158,51.3071895424837
2015,"Göttingen",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03159,49.2156862745098
2015,"Göttingen",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03159,53.6585365853659
2015,"Göttingen",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03159,51.1350059737157
2015,"Statistische Region Braunschweig",männlich,"Ohne Duldung oder Gestattung",Prozent,RH031,49.7709287796751
2015,"Statistische Region Braunschweig",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH031,48.2709950599859
2015,"Statistische Region Braunschweig",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH031,49.214248297538
2015,"Region Hannover",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03241,52.9705441837244
2015,"Region Hannover",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03241,55.2178318135765
2015,"Region Hannover",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03241,53.7123745819398
2015,"Diepholz",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03251,52.5735294117647
2015,"Diepholz",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03251,48.7179487179487
2015,"Diepholz",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03251,51.0729613733906
2015,"Hameln-Pyrmont",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03252,54.0909090909091
2015,"Hameln-Pyrmont",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03252,51.5723270440252
2015,"Hameln-Pyrmont",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03252,53.0343007915567
2015,"Hildesheim",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03254,57.9868708971554
2015,"Hildesheim",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03254,58.9108910891089
2015,"Hildesheim",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03254,58.1183611532625
2015,"Holzminden",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03255,57.6271186440678
2015,"Holzminden",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03255,47.4576271186441
2015,"Holzminden",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03255,54.2372881355932
2015,"Nienburg (Weser)",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03256,70.0636942675159
2015,"Nienburg (Weser)",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03256,70.4761904761905
2015,"Nienburg (Weser)",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03256,70.2290076335878
2015,"Schaumburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03257,48.5714285714286
2015,"Schaumburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03257,46.969696969697
2015,"Schaumburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03257,47.8827361563518
2015,"Statistische Region Hannover",männlich,"Ohne Duldung oder Gestattung",Prozent,RH032,54.3797766019988
2015,"Statistische Region Hannover",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH032,54.6789989118607
2015,"Statistische Region Hannover",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH032,54.4847328244275
2015,"Celle",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03351,50.2304147465438
2015,"Celle",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03351,49.2307692307692
2015,"Celle",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03351,49.8559077809798
2015,"Cuxhaven",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03352,59.3167701863354
2015,"Cuxhaven",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03352,62.6373626373626
2015,"Cuxhaven",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03352,60.7142857142857
2015,"Harburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03353,23.9344262295082
2015,"Harburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03353,43.1372549019608
2015,"Harburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03353,26.3305322128852
2015,"Lüchow-Dannenberg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03354,55.1282051282051
2015,"Lüchow-Dannenberg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03354,53.3333333333333
2015,"Lüchow-Dannenberg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03354,53.9568345323741
2015,"Lüneburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03355,15.1041666666667
2015,"Lüneburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03355,21.875
2015,"Lüneburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03355,17.7083333333333
2015,"Osterholz",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03356,62.8930817610063
2015,"Osterholz",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03356,60.3053435114504
2015,"Osterholz",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03356,61.7241379310345
2015,"Rotenburg (Wümme)",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03357,67.1009771986971
2015,"Rotenburg (Wümme)",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03357,63.0769230769231
2015,"Rotenburg (Wümme)",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03357,65.9038901601831
2015,"Heidekreis",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03358,46.1139896373057
2015,"Heidekreis",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03358,43.4108527131783
2015,"Heidekreis",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03358,45.0310559006211
2015,"Stade",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03359,64.9122807017544
2015,"Stade",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03359,62.280701754386
2015,"Stade",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03359,64.1891891891892
2015,"Uelzen",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03360,28.3950617283951
2015,"Uelzen",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03360,30
2015,"Uelzen",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03360,29.0076335877863
2015,"Verden",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03361,66.7910447761194
2015,"Verden",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03361,61.3861386138614
2015,"Verden",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03361,65.5826558265583
2015,"Statistische Region Lüneburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH033,52.2399392558846
2015,"Statistische Region Lüneburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH033,53.4522885958107
2015,"Statistische Region Lüneburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH033,52.6382870252358
2015,"Delmenhorst, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03401,66.3793103448276
2015,"Delmenhorst, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03401,52.3809523809524
2015,"Delmenhorst, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03401,61.1111111111111
2015,"Emden, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03402,74.2647058823529
2015,"Emden, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03402,71.1538461538462
2015,"Emden, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03402,73.4042553191489
2015,"Oldenburg (Oldb), Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03403,52.7522935779816
2015,"Oldenburg (Oldb), Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03403,65.034965034965
2015,"Oldenburg (Oldb), Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03403,57.3407202216066
2015,"Osnabrück, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03404,31.7567567567568
2015,"Osnabrück, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03404,63.0769230769231
2015,"Osnabrück, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03404,40.8450704225352
2015,"Wilhelmshaven, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03405,59.3103448275862
2015,"Wilhelmshaven, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03405,55.7692307692308
2015,"Wilhelmshaven, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03405,57.8313253012048
2015,"Ammerland",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03451,49.3421052631579
2015,"Ammerland",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03451,54.1666666666667
2015,"Ammerland",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03451,51.2096774193548
2015,"Aurich",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03452,54.3046357615894
2015,"Aurich",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03452,45.7746478873239
2015,"Aurich",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03452,51.5765765765766
2015,"Cloppenburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03453,68.2203389830508
2015,"Cloppenburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03453,63.9455782312925
2015,"Cloppenburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03453,66.579634464752
2015,"Emsland",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03454,62.1951219512195
2015,"Emsland",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03454,57.5645756457565
2015,"Emsland",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03454,60.5504587155963
2015,"Friesland",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03455,59.0604026845638
2015,"Friesland",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03455,62.0689655172414
2015,"Friesland",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03455,60.377358490566
2015,"Grafschaft Bentheim",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03456,55.4455445544555
2015,"Grafschaft Bentheim",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03456,47.0588235294118
2015,"Grafschaft Bentheim",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03456,52.0249221183801
2015,"Leer",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03457,61.965811965812
2015,"Leer",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03457,63.0769230769231
2015,"Leer",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03457,62.3626373626374
2015,"Oldenburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03458,59.6491228070175
2015,"Oldenburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03458,60
2015,"Oldenburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03458,59.7826086956522
2015,"Osnabrück",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03459,57.1428571428571
2015,"Osnabrück",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03459,62.4203821656051
2015,"Osnabrück",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03459,59.3175853018373
2015,"Vechta",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03460,69.7297297297297
2015,"Vechta",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03460,67.3684210526316
2015,"Vechta",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03460,68.9285714285714
2015,"Wesermarsch",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03461,59.2592592592593
2015,"Wesermarsch",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03461,53.8461538461538
2015,"Wesermarsch",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03461,57.3122529644269
2015,"Wittmund",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03462,65.4320987654321
2015,"Wittmund",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03462,55.3191489361702
2015,"Wittmund",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03462,61.71875
2015,"Statistische Region Weser-Ems",männlich,"Ohne Duldung oder Gestattung",Prozent,RH034,59.1830649970185
2015,"Statistische Region Weser-Ems",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH034,58.5692228512609
2015,"Statistische Region Weser-Ems",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH034,58.9690332326284
2015,"Niedersachsen",männlich,"Ohne Duldung oder Gestattung",Prozent,RH030,54.3295734034433
2015,"Niedersachsen",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH030,54.209065679926
2015,"Niedersachsen",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH030,54.286808557203
2014,"Braunschweig, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03101,61.7391304347826
2014,"Braunschweig, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03101,65.7534246575342
2014,"Braunschweig, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03101,62.7659574468085
2014,"Salzgitter, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03102,39.7260273972603
2014,"Salzgitter, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03102,38.2978723404255
2014,"Salzgitter, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03102,38.8429752066116
2014,"Wolfsburg, Stadt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03103,43.8202247191011
2014,"Wolfsburg, Stadt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03103,41.8918918918919
2014,"Wolfsburg, Stadt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03103,42.9447852760736
2014,"Gifhorn",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03151,47.4226804123711
2014,"Gifhorn",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03151,48.1481481481481
2014,"Gifhorn",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03151,48.314606741573
2014,"Goslar",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03153,52.2727272727273
2014,"Goslar",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03153,45.7142857142857
2014,"Goslar",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03153,49.3670886075949
2014,"Helmstedt",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03154,22.5
2014,"Helmstedt",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03154,33.3333333333333
2014,"Helmstedt",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03154,25
2014,"Northeim",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03155,34.7222222222222
2014,"Northeim",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03155,30.9859154929577
2014,"Northeim",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03155,32.1678321678322
2014,"Peine",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03157,23.8805970149254
2014,"Peine",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03157,35.4166666666667
2014,"Peine",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03157,28.448275862069
2014,"Wolfenbüttel",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03158,32.0987654320988
2014,"Wolfenbüttel",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03158,37.037037037037
2014,"Wolfenbüttel",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03158,34.0740740740741
2014,"Göttingen",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03159,42.8030303030303
2014,"Göttingen",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03159,43.6842105263158
2014,"Göttingen",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03159,43.0769230769231
2014,"Statistische Region Braunschweig",männlich,"Ohne Duldung oder Gestattung",Prozent,RH031,41.6342412451362
2014,"Statistische Region Braunschweig",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH031,43.3833560709413
2014,"Statistische Region Braunschweig",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH031,42.3622941510505
2014,"Region Hannover",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03241,42.560553633218
2014,"Region Hannover",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03241,49.2779783393502
2014,"Region Hannover",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03241,45.1794510907811
2014,"Diepholz",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03251,34.4262295081967
2014,"Diepholz",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03251,36.8932038834951
2014,"Diepholz",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03251,35.5555555555556
2014,"Hameln-Pyrmont",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03252,35.9550561797753
2014,"Hameln-Pyrmont",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03252,35.6164383561644
2014,"Hameln-Pyrmont",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03252,36.0248447204969
2014,"Hildesheim",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03254,27.1276595744681
2014,"Hildesheim",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03254,39.8148148148148
2014,"Hildesheim",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03254,32.0945945945946
2014,"Holzminden",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03255,24
2014,"Holzminden",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03255,31.8181818181818
2014,"Holzminden",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03255,28.2608695652174
2014,"Nienburg (Weser)",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03256,42
2014,"Nienburg (Weser)",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03256,38.4615384615385
2014,"Nienburg (Weser)",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03256,40.4494382022472
2014,"Schaumburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03257,34.6938775510204
2014,"Schaumburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03257,41.3333333333333
2014,"Schaumburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03257,37.5722543352601
2014,"Statistische Region Hannover",männlich,"Ohne Duldung oder Gestattung",Prozent,RH032,38.6111111111111
2014,"Statistische Region Hannover",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH032,44.6043165467626
2014,"Statistische Region Hannover",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH032,41.0277662660588
2014,"Celle",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03351,40.625
2014,"Celle",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03351,36.9230769230769
2014,"Celle",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03351,38.8888888888889
2014,"Cuxhaven",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03352,23.0769230769231
2014,"Cuxhaven",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03352,33.75
2014,"Cuxhaven",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03352,27.1428571428571
2014,"Harburg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03353,21.608040201005
2014,"Harburg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03353,45.4545454545455
2014,"Harburg",insgesamt,"Ohne Duldung oder Gestattung",Prozent,RH03353,25.9259259259259
2014,"Lüchow-Dannenberg",männlich,"Ohne Duldung oder Gestattung",Prozent,RH03354,24.2424242424242
2014,"Lüchow-Dannenberg",weiblich,"Ohne Duldung oder Gestattung",Prozent,RH03354,27.2727272727273
