Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value
2016,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03401,-23.9027470792548
2016,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03402,-23.5924932975871
2016,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in %,K03403,-27.2344408048666
2016,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03404,-15.3439153439153
2016,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03405,-27.6410998552822
2016,"Ammerland",Türkei,Veränderung gegenüber 2005 in %,K03451,-30.0554016620499
2016,"Aurich",Türkei,Veränderung gegenüber 2005 in %,K03452,-12.5
2016,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in %,K03453,-24.124513618677
2016,"Emsland",Türkei,Veränderung gegenüber 2005 in %,K03454,-26.0797342192691
2016,"Friesland",Türkei,Veränderung gegenüber 2005 in %,K03455,-42.0289855072464
2016,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in %,K03456,-27.1428571428571
2016,"Leer",Türkei,Veränderung gegenüber 2005 in %,K03457,-35.8372456964006
2016,"Oldenburg",Türkei,Veränderung gegenüber 2005 in %,K03458,-33.8118022328549
2016,"Osnabrück",Türkei,Veränderung gegenüber 2005 in %,K03459,-18.7024972855592
2016,"Vechta",Türkei,Veränderung gegenüber 2005 in %,K03460,-19.662742602609
2016,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in %,K03461,-27.5730622617535
2016,"Wittmund",Türkei,Veränderung gegenüber 2005 in %,K03462,-48.1707317073171
2016,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in %,K034,-23.436809766676
2016,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in %,K030,-19.1876198498181
2017,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03101,-14.302501259023
2017,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03102,-16.6930379746835
2017,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03103,+14.4578313253012
2017,"Gifhorn",Türkei,Veränderung gegenüber 2005 in %,K03151,-13.8202837624803
2017,"Goslar",Türkei,Veränderung gegenüber 2005 in %,K03153,-22.7789256198347
2017,"Helmstedt",Türkei,Veränderung gegenüber 2005 in %,K03154,-23.2111692844677
2017,"Northeim",Türkei,Veränderung gegenüber 2005 in %,K03155,-29.8245614035088
2017,"Peine",Türkei,Veränderung gegenüber 2005 in %,K03157,-20.9097080787509
2017,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in %,K03158,-32.4528301886792
2017,"Göttingen",Türkei,Veränderung gegenüber 2005 in %,K03159,-20.3505100706252
2017,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in %,K031,-18.2583540407225
2017,"Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K03241,-12.7411697363548
2017,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in %,K03241001,-14.8062015503876
2017,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in %,K03241999,-8.88008503237028
2017,"Diepholz",Türkei,Veränderung gegenüber 2005 in %,K03251,-16.1073825503356
2017,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in %,K03252,-15.3989444271965
2017,"Hildesheim",Türkei,Veränderung gegenüber 2005 in %,K03254,-21.9312995435984
2017,"Holzminden",Türkei,Veränderung gegenüber 2005 in %,K03255,-26.1992619926199
2017,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in %,K03256,-31.9556451612903
2017,"Schaumburg",Türkei,Veränderung gegenüber 2005 in %,K03257,-29.5751633986928
2017,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K032,-16.2800971946101
2017,"Celle",Türkei,Veränderung gegenüber 2005 in %,K03351,-39.4127377998346
2017,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in %,K03352,-29.1920069504778
2017,"Harburg",Türkei,Veränderung gegenüber 2005 in %,K03353,-10.129709697344
2017,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in %,K03354,-3.84615384615385
2017,"Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K03355,-22.1105527638191
2017,"Osterholz",Türkei,Veränderung gegenüber 2005 in %,K03356,-26.5873015873016
2017,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in %,K03357,-25.5
2017,"Heidekreis",Türkei,Veränderung gegenüber 2005 in %,K03358,-30.6090979182729
2017,"Stade",Türkei,Veränderung gegenüber 2005 in %,K03359,-8.72004079551249
2017,"Uelzen",Türkei,Veränderung gegenüber 2005 in %,K03360,-21.3483146067416
2017,"Verden",Türkei,Veränderung gegenüber 2005 in %,K03361,-32.2896281800391
2017,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K033,-25.4009955752212
2017,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03401,-24.8500157878118
2017,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03402,-24.9329758713137
2017,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in %,K03403,-28.4043051006083
2017,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03404,-15.8107687519452
2017,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03405,-29.8118668596237
2017,"Ammerland",Türkei,Veränderung gegenüber 2005 in %,K03451,-33.5180055401662
2017,"Aurich",Türkei,Veränderung gegenüber 2005 in %,K03452,-7.95454545454545
2017,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in %,K03453,-25.5836575875486
2017,"Emsland",Türkei,Veränderung gegenüber 2005 in %,K03454,-27.7408637873754
2017,"Friesland",Türkei,Veränderung gegenüber 2005 in %,K03455,-40.5797101449275
2017,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in %,K03456,-28.5714285714286
2017,"Leer",Türkei,Veränderung gegenüber 2005 in %,K03457,-30.3599374021909
2017,"Oldenburg",Türkei,Veränderung gegenüber 2005 in %,K03458,-36.2041467304625
2017,"Osnabrück",Türkei,Veränderung gegenüber 2005 in %,K03459,-16.6666666666667
2017,"Vechta",Türkei,Veränderung gegenüber 2005 in %,K03460,-21.0944957047407
2017,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in %,K03461,-28.843710292249
2017,"Wittmund",Türkei,Veränderung gegenüber 2005 in %,K03462,-54.2682926829268
2017,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in %,K034,-23.9187181237701
2017,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in %,K030,-19.6446172870482
2018,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03101,-14.6382407251972
2018,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03102,-18.0379746835443
2018,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03103,+20.4819277108434
2018,"Gifhorn",Türkei,Veränderung gegenüber 2005 in %,K03151,-12.2438255386232
2018,"Goslar",Türkei,Veränderung gegenüber 2005 in %,K03153,-24.0702479338843
2018,"Helmstedt",Türkei,Veränderung gegenüber 2005 in %,K03154,-23.2111692844677
2018,"Northeim",Türkei,Veränderung gegenüber 2005 in %,K03155,-31.7738791423002
2018,"Peine",Türkei,Veränderung gegenüber 2005 in %,K03157,-21.5885947046843
2018,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in %,K03158,-31.6981132075472
2018,"Göttingen",Türkei,Veränderung gegenüber 2005 in %,K03159,-21.3968087889092
2018,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in %,K031,-18.7961280272967
2018,"Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K03241,-12.5391427320785
2018,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in %,K03241001,-15.0904392764858
2018,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in %,K03241999,-7.76886655715528
2018,"Diepholz",Türkei,Veränderung gegenüber 2005 in %,K03251,-14.4295302013423
2018,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in %,K03252,-16.4855634895995
2018,"Hildesheim",Türkei,Veränderung gegenüber 2005 in %,K03254,-21.0905596925294
2018,"Holzminden",Türkei,Veränderung gegenüber 2005 in %,K03255,-28.7822878228782
2018,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in %,K03256,-32.2076612903226
2018,"Schaumburg",Türkei,Veränderung gegenüber 2005 in %,K03257,-30.718954248366
2018,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K032,-16.2690523525514
2018,"Celle",Türkei,Veränderung gegenüber 2005 in %,K03351,-41.2737799834574
2018,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in %,K03352,-29.6264118158123
2018,"Harburg",Türkei,Veränderung gegenüber 2005 in %,K03353,-7.35021618282891
2018,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in %,K03354,+0.961538461538462
2018,"Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K03355,-22.1105527638191
2018,"Osterholz",Türkei,Veränderung gegenüber 2005 in %,K03356,-26.0912698412698
2018,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in %,K03357,-26
2018,"Heidekreis",Türkei,Veränderung gegenüber 2005 in %,K03358,-32.9221279876638
2018,"Stade",Türkei,Veränderung gegenüber 2005 in %,K03359,-9.9949005609383
2018,"Uelzen",Türkei,Veränderung gegenüber 2005 in %,K03360,-21.3483146067416
2018,"Verden",Türkei,Veränderung gegenüber 2005 in %,K03361,-34.0508806262231
2018,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K033,-26.0923672566372
2018,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03401,-25.639406378276
2018,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03402,-26.2734584450402
2018,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in %,K03403,-30.5100608329434
2018,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03404,-17.5225645813881
2018,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03405,-30.5354558610709
2018,"Ammerland",Türkei,Veränderung gegenüber 2005 in %,K03451,-30.7479224376731
2018,"Aurich",Türkei,Veränderung gegenüber 2005 in %,K03452,-6.81818181818182
2018,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in %,K03453,-26.556420233463
2018,"Emsland",Türkei,Veränderung gegenüber 2005 in %,K03454,-27.7408637873754
2018,"Friesland",Türkei,Veränderung gegenüber 2005 in %,K03455,-37.6811594202899
2018,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in %,K03456,-29.7142857142857
2018,"Leer",Türkei,Veränderung gegenüber 2005 in %,K03457,-25.6651017214398
2018,"Oldenburg",Türkei,Veränderung gegenüber 2005 in %,K03458,-37.799043062201
2018,"Osnabrück",Türkei,Veränderung gegenüber 2005 in %,K03459,-16.8023887079262
2018,"Vechta",Türkei,Veränderung gegenüber 2005 in %,K03460,-22.6853324848871
2018,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in %,K03461,-28.5260482846252
2018,"Wittmund",Türkei,Veränderung gegenüber 2005 in %,K03462,-54.2682926829268
2018,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in %,K034,-24.5612625998956
2018,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in %,K030,-20.0030466495815
2019,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03101,-14.1346315259359
2019,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03102,-19.3829113924051
2019,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03103,+20.4819277108434
2019,"Gifhorn",Türkei,Veränderung gegenüber 2005 in %,K03151,-13.0320546505518
2019,"Goslar",Türkei,Veränderung gegenüber 2005 in %,K03153,-25.103305785124
2019,"Helmstedt",Türkei,Veränderung gegenüber 2005 in %,K03154,-24.5200698080279
2019,"Northeim",Türkei,Veränderung gegenüber 2005 in %,K03155,-32.7485380116959
2019,"Peine",Türkei,Veränderung gegenüber 2005 in %,K03157,-23.7949762389681
2019,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in %,K03158,-30.9433962264151
2019,"Göttingen",Türkei,Veränderung gegenüber 2005 in %,K03159,-21.5275961286947
2019,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in %,K031,-19.4266216667285
2019,"Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K03241,-13.0273746590794
2019,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in %,K03241001,-15.8914728682171
2019,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in %,K03241999,-7.67223886365832
2019,"Diepholz",Türkei,Veränderung gegenüber 2005 in %,K03251,-13.8702460850112
2019,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in %,K03252,-17.1064886681155
2019,"Hildesheim",Türkei,Veränderung gegenüber 2005 in %,K03254,-22.2916166226279
2019,"Holzminden",Türkei,Veränderung gegenüber 2005 in %,K03255,-28.7822878228782
2019,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in %,K03256,-33.7197580645161
2019,"Schaumburg",Türkei,Veränderung gegenüber 2005 in %,K03257,-31.8627450980392
2019,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K032,-16.8654738237243
2019,"Celle",Türkei,Veränderung gegenüber 2005 in %,K03351,-43.3416046319272
2019,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in %,K03352,-31.3640312771503
2019,"Harburg",Türkei,Veränderung gegenüber 2005 in %,K03353,-3.33539221741816
2019,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in %,K03354,+5.76923076923077
2019,"Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K03355,-22.1105527638191
2019,"Osterholz",Türkei,Veränderung gegenüber 2005 in %,K03356,-25.5952380952381
2019,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in %,K03357,-27.5
2019,"Heidekreis",Türkei,Veränderung gegenüber 2005 in %,K03358,-29.8380878951426
2019,"Stade",Türkei,Veränderung gegenüber 2005 in %,K03359,-9.48495665476798
2019,"Uelzen",Türkei,Veränderung gegenüber 2005 in %,K03360,-21.3483146067416
2019,"Verden",Türkei,Veränderung gegenüber 2005 in %,K03361,-35.0293542074364
2019,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K033,-25.954092920354
2019,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03401,-27.2181875592043
2019,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03402,-27.6139410187668
2019,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in %,K03403,-32.6158165652784
2019,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03404,-17.8338001867414
2019,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03405,-31.2590448625181
2019,"Ammerland",Türkei,Veränderung gegenüber 2005 in %,K03451,-30.7479224376731
2019,"Aurich",Türkei,Veränderung gegenüber 2005 in %,K03452,-3.40909090909091
2019,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in %,K03453,-27.5291828793774
2019,"Emsland",Türkei,Veränderung gegenüber 2005 in %,K03454,-25.2491694352159
2019,"Friesland",Türkei,Veränderung gegenüber 2005 in %,K03455,-34.7826086956522
2019,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in %,K03456,-30.5714285714286
2019,"Leer",Türkei,Veränderung gegenüber 2005 in %,K03457,-22.5352112676056
2019,"Oldenburg",Türkei,Veränderung gegenüber 2005 in %,K03458,-37.799043062201
2019,"Osnabrück",Türkei,Veränderung gegenüber 2005 in %,K03459,-16.8023887079262
2019,"Vechta",Türkei,Veränderung gegenüber 2005 in %,K03460,-24.2761692650334
2019,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in %,K03461,-29.4790343074968
2019,"Wittmund",Türkei,Veränderung gegenüber 2005 in %,K03462,-54.2682926829268
2019,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in %,K034,-25.0632504718686
2019,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in %,K030,-20.4869262890016
2020,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03101,-15.0579150579151
2020,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03102,-20.0158227848101
2020,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03103,+23.0636833046472
2020,"Gifhorn",Türkei,Veränderung gegenüber 2005 in %,K03151,-11.1928533893852
2020,"Goslar",Türkei,Veränderung gegenüber 2005 in %,K03153,-27.6859504132231
2020,"Helmstedt",Türkei,Veränderung gegenüber 2005 in %,K03154,-23.6474694589878
2020,"Northeim",Türkei,Veränderung gegenüber 2005 in %,K03155,-33.7231968810916
2020,"Peine",Türkei,Veränderung gegenüber 2005 in %,K03157,-23.1160896130346
2020,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in %,K03158,-31.6981132075472
2020,"Göttingen",Türkei,Veränderung gegenüber 2005 in %,K03159,-21.1352341093382
2020,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in %,K031,-19.6306049030152
2020,"Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K03241,-14.3068790194956
2020,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in %,K03241001,-18.1912144702842
2020,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in %,K03241999,-7.04415885592811
2020,"Diepholz",Türkei,Veränderung gegenüber 2005 in %,K03251,-15.5480984340045
2020,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in %,K03252,-18.1931077305185
2020,"Hildesheim",Türkei,Veränderung gegenüber 2005 in %,K03254,-22.6519337016575
2020,"Holzminden",Türkei,Veränderung gegenüber 2005 in %,K03255,-29.1512915129151
2020,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in %,K03256,-34.2237903225806
2020,"Schaumburg",Türkei,Veränderung gegenüber 2005 in %,K03257,-32.6797385620915
2020,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K032,-17.9589131875414
2020,"Celle",Türkei,Veränderung gegenüber 2005 in %,K03351,-44.3755169561621
2020,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in %,K03352,-31.7984361424848
2020,"Harburg",Türkei,Veränderung gegenüber 2005 in %,K03353,-0.555898702903027
2020,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in %,K03354,+15.3846153846154
2020,"Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K03355,-21.105527638191
2020,"Osterholz",Türkei,Veränderung gegenüber 2005 in %,K03356,-22.1230158730159
2020,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in %,K03357,-27.5
2020,"Heidekreis",Türkei,Veränderung gegenüber 2005 in %,K03358,-29.0670778720123
2020,"Stade",Türkei,Veränderung gegenüber 2005 in %,K03359,-9.22998470168281
2020,"Uelzen",Türkei,Veränderung gegenüber 2005 in %,K03360,-21.3483146067416
2020,"Verden",Türkei,Veränderung gegenüber 2005 in %,K03361,-35.812133072407
2020,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K033,-25.5047013274336
2020,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03401,-28.481212503947
2020,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03402,-27.6139410187668
2020,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in %,K03403,-33.3177351427234
2020,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03404,-19.234360410831
2020,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03405,-32.7062228654124
2020,"Ammerland",Türkei,Veränderung gegenüber 2005 in %,K03451,-28.6703601108033
2020,"Aurich",Türkei,Veränderung gegenüber 2005 in %,K03452,0
2020,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in %,K03453,-26.556420233463
2020,"Emsland",Türkei,Veränderung gegenüber 2005 in %,K03454,-24.8338870431894
2020,"Friesland",Türkei,Veränderung gegenüber 2005 in %,K03455,-30.4347826086957
2020,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in %,K03456,-29.7142857142857
2020,"Leer",Türkei,Veränderung gegenüber 2005 in %,K03457,-21.7527386541471
2020,"Oldenburg",Türkei,Veränderung gegenüber 2005 in %,K03458,-37.799043062201
2020,"Osnabrück",Türkei,Veränderung gegenüber 2005 in %,K03459,-17.0738327904452
2020,"Vechta",Türkei,Veränderung gegenüber 2005 in %,K03460,-25.3897550111359
2020,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in %,K03461,-34.561626429479
2020,"Wittmund",Türkei,Veränderung gegenüber 2005 in %,K03462,-48.1707317073171
2020,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in %,K034,-25.6857154331151
2020,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in %,K030,-21.0693740031183
2021,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03101,-16.4008729226121
2021,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03102,-20.4113924050633
2021,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03103,+22.2030981067126
2021,"Gifhorn",Türkei,Veränderung gegenüber 2005 in %,K03151,-11.1928533893852
2021,"Goslar",Türkei,Veränderung gegenüber 2005 in %,K03153,-27.1694214876033
2021,"Helmstedt",Türkei,Veränderung gegenüber 2005 in %,K03154,-20.1570680628272
2021,"Northeim",Türkei,Veränderung gegenüber 2005 in %,K03155,-33.2358674463938
2021,"Peine",Türkei,Veränderung gegenüber 2005 in %,K03157,-22.9463679565513
2021,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in %,K03158,-31.6981132075472
2021,"Göttingen",Türkei,Veränderung gegenüber 2005 in %,K03159,-21.9199581480513
2021,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in %,K031,-19.9458517227311
2021,"Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K03241,-13.4314286676319
2021,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in %,K03241001,-18.7080103359173
2021,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in %,K03241999,-3.56556189003768
2021,"Diepholz",Türkei,Veränderung gegenüber 2005 in %,K03251,-14.4295302013423
2021,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in %,K03252,-18.0378764358895
2021,"Hildesheim",Türkei,Veränderung gegenüber 2005 in %,K03254,-22.8921450876772
2021,"Holzminden",Türkei,Veränderung gegenüber 2005 in %,K03255,-29.520295202952
2021,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in %,K03256,-35.4838709677419
2021,"Schaumburg",Türkei,Veränderung gegenüber 2005 in %,K03257,-33.0065359477124
2021,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K032,-17.4508504528385
2021,"Celle",Türkei,Veränderung gegenüber 2005 in %,K03351,-46.2365591397849
2021,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in %,K03352,-30.9296264118158
2021,"Harburg",Türkei,Veränderung gegenüber 2005 in %,K03353,+6.23841877702285
2021,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in %,K03354,+15.3846153846154
2021,"Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K03355,-19.0954773869347
2021,"Osterholz",Türkei,Veränderung gegenüber 2005 in %,K03356,-21.1309523809524
2021,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in %,K03357,-26.5
2021,"Heidekreis",Türkei,Veränderung gegenüber 2005 in %,K03358,-27.9105628373169
2021,"Stade",Türkei,Veränderung gegenüber 2005 in %,K03359,-9.22998470168281
2021,"Uelzen",Türkei,Veränderung gegenüber 2005 in %,K03360,-15.7303370786517
2021,"Verden",Türkei,Veränderung gegenüber 2005 in %,K03361,-34.8336594911937
2021,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in %,K033,-24.2948008849558
2021,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03401,-28.7969687401326
2021,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03402,-24.9329758713137
2021,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in %,K03403,-32.8497894244268
2021,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03404,-19.7012138188609
2021,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03405,-34.876989869754
2021,"Ammerland",Türkei,Veränderung gegenüber 2005 in %,K03451,-28.6703601108033
2021,"Aurich",Türkei,Veränderung gegenüber 2005 in %,K03452,+3.40909090909091
2021,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in %,K03453,-25.5836575875486
2021,"Emsland",Türkei,Veränderung gegenüber 2005 in %,K03454,-22.7574750830565
2021,"Friesland",Türkei,Veränderung gegenüber 2005 in %,K03455,-34.7826086956522
2021,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in %,K03456,-29.1428571428571
2021,"Leer",Türkei,Veränderung gegenüber 2005 in %,K03457,-18.622848200313
2021,"Oldenburg",Türkei,Veränderung gegenüber 2005 in %,K03458,-39.3939393939394
2021,"Osnabrück",Türkei,Veränderung gegenüber 2005 in %,K03459,-17.7524429967427
2021,"Vechta",Türkei,Veränderung gegenüber 2005 in %,K03460,-26.9805917912822
2021,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in %,K03461,-35.5146124523507
2021,"Wittmund",Türkei,Veränderung gegenüber 2005 in %,K03462,-42.0731707317073
2021,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in %,K034,-25.8262720372676
2021,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in %,K030,-20.8095127152816
2022,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03101,-13.9667617928488
2022,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03102,-21.8354430379747
2022,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in %,K03103,+33.3907056798623
2022,"Gifhorn",Türkei,Veränderung gegenüber 2005 in %,K03151,-8.56542301629007
2022,"Goslar",Türkei,Veränderung gegenüber 2005 in %,K03153,-26.1363636363636
2022,"Helmstedt",Türkei,Veränderung gegenüber 2005 in %,K03154,-19.7207678883072
2022,"Northeim",Türkei,Veränderung gegenüber 2005 in %,K03155,-33.7231968810916
2022,"Peine",Türkei,Veränderung gegenüber 2005 in %,K03157,-22.7766463000679
2022,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in %,K03158,-31.3207547169811
2022,"Göttingen",Türkei,Veränderung gegenüber 2005 in %,K03159,-20.7428720899817
2022,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in %,K031,-19.0742869858695
2022,"Region Hannover",Türkei,Veränderung gegenüber 2005 in %,K03241,-10.0811475133843
2022,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in %,K03241001,-18.062015503876
2022,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in %,K03241999,+4.84104744419751
2022,"Diepholz",Türkei,Veränderung gegenüber 2005 in %,K03251,-10.5145413870246
2022,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in %,K03252,-17.1064886681155
