Year,Gebietseinheit,Schulgliederung,Nationalität,Units,GeoCode,Value
2011,"Stade",Gymnasium,Deutsche,Prozent,K03359,97.4388824214203
2011,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,97.7832512315271
2011,"Verden",Gymnasium,Deutsche,Prozent,K03361,97.3143759873618
2011,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,98.211972013475
2011,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,94.9152542372881
2011,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,97.1631205673759
2011,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,97.2941176470588
2011,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,96.3070942662779
2011,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,97.6190476190476
2011,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,99.0291262135922
2011,"Aurich",Gymnasium,Deutsche,Prozent,K03452,97.9969183359014
2011,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,99.4011976047904
2011,"Emsland",Gymnasium,Deutsche,Prozent,K03454,98.6039676708303
2011,"Friesland",Gymnasium,Deutsche,Prozent,K03455,99.3464052287582
2011,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,94.8160535117057
2011,"Leer",Gymnasium,Deutsche,Prozent,K03457,97.7728285077951
2011,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,95.0980392156863
2011,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,98.1018981018981
2011,"Vechta",Gymnasium,Deutsche,Prozent,K03460,97.442799461642
2011,"Wesermarsch",Gymnasium,Deutsche,Prozent,K03461,96.7811158798283
2011,"Wittmund",Gymnasium,Deutsche,Prozent,K03462,100
2011,"Statistische Region Weser-Ems",Gymnasium,Deutsche,Prozent,K034,97.5695139027806
2011,"Niedersachsen",Gymnasium,Deutsche,Prozent,,96.9814356804434
2012,"Braunschweig, Stadt",Gymnasium,Deutsche,Prozent,K03101,96.2699822380107
2012,"Salzgitter, Stadt",Gymnasium,Deutsche,Prozent,K03102,94.5054945054945
2012,"Wolfsburg, Stadt",Gymnasium,Deutsche,Prozent,K03103,96.9981238273921
2012,"Gifhorn",Gymnasium,Deutsche,Prozent,K03151,98.0802792321117
2012,"Goslar",Gymnasium,Deutsche,Prozent,K03153,96.2301587301587
2012,"Helmstedt",Gymnasium,Deutsche,Prozent,K03154,99.6610169491526
2012,"Northeim",Gymnasium,Deutsche,Prozent,K03155,98.0122324159021
2012,"Peine",Gymnasium,Deutsche,Prozent,K03157,97.4736842105263
2012,"Wolfenbüttel",Gymnasium,Deutsche,Prozent,K03158,98.8425925925926
2012,"Göttingen",Gymnasium,Deutsche,Prozent,K03159,97.0544918998527
2012,"Statistische Region Braunschweig",Gymnasium,Deutsche,Prozent,K031,97.1650300918594
2012,"Region Hannover",Gymnasium,Deutsche,Prozent,K03241,93.8530734632684
2012,"dav. Hannover, Lhst.",Gymnasium,Deutsche,Prozent,K03241001,90.3259182617693
2012,"dav. Hannover, Umland",Gymnasium,Deutsche,Prozent,K03241999,96.3450292397661
2012,"Diepholz",Gymnasium,Deutsche,Prozent,K03251,97.2916666666667
2012,"Hameln-Pyrmont",Gymnasium,Deutsche,Prozent,K03252,95.4258675078864
2012,"Hildesheim",Gymnasium,Deutsche,Prozent,K03254,98.4028393966282
2012,"Holzminden",Gymnasium,Deutsche,Prozent,K03255,93.491124260355
2012,"Nienburg (Weser)",Gymnasium,Deutsche,Prozent,K03256,99.3839835728953
2012,"Schaumburg",Gymnasium,Deutsche,Prozent,K03257,95.7087126137841
2012,"Statistische Region Hannover",Gymnasium,Deutsche,Prozent,K032,95.3828701077708
2012,"Celle",Gymnasium,Deutsche,Prozent,K03351,98.7179487179487
2012,"Cuxhaven",Gymnasium,Deutsche,Prozent,K03352,98.4705882352941
2012,"Harburg",Gymnasium,Deutsche,Prozent,K03353,98.5294117647059
2012,"Lüchow-Dannenberg",Gymnasium,Deutsche,Prozent,K03354,99.4350282485876
2012,"Lüneburg",Gymnasium,Deutsche,Prozent,K03355,98.2646420824295
2012,"Osterholz",Gymnasium,Deutsche,Prozent,K03356,98.5185185185185
2012,"Rotenburg (Wümme)",Gymnasium,Deutsche,Prozent,K03357,98.4397163120567
2012,"Heidekreis",Gymnasium,Deutsche,Prozent,K03358,98.4924623115578
2012,"Stade",Gymnasium,Deutsche,Prozent,K03359,97.9713603818616
2012,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,98.7146529562982
2012,"Verden",Gymnasium,Deutsche,Prozent,K03361,98.125
2012,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,98.4269965044367
2012,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,97.2868217054263
2012,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,97.6470588235294
2012,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,98.4393757503001
2012,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,94.9661181026137
2012,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,97.4093264248705
2012,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,98.4644913627639
2012,"Aurich",Gymnasium,Deutsche,Prozent,K03452,98.538961038961
2012,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,98.56
2012,"Emsland",Gymnasium,Deutsche,Prozent,K03454,98.957557706627
2012,"Friesland",Gymnasium,Deutsche,Prozent,K03455,99.6428571428571
2012,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,95.9692898272553
2012,"Leer",Gymnasium,Deutsche,Prozent,K03457,98.034398034398
2012,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,96.9135802469136
2012,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,98.4423676012461
2012,"Vechta",Gymnasium,Deutsche,Prozent,K03460,97.9768786127168
2012,"Wesermarsch",Gymnasium,Deutsche,Prozent,K03461,98.8584474885845
2012,"Wittmund",Gymnasium,Deutsche,Prozent,K03462,97.7678571428571
2012,"Statistische Region Weser-Ems",Gymnasium,Deutsche,Prozent,K034,97.8794877178249
2012,"Niedersachsen",Gymnasium,Deutsche,Prozent,,97.1800704203409
2013,"Braunschweig, Stadt",Gymnasium,Deutsche,Prozent,K03101,98.2488479262673
2013,"Salzgitter, Stadt",Gymnasium,Deutsche,Prozent,K03102,87.5796178343949
2013,"Wolfsburg, Stadt",Gymnasium,Deutsche,Prozent,K03103,96.4150943396226
2013,"Gifhorn",Gymnasium,Deutsche,Prozent,K03151,97.7891156462585
2013,"Goslar",Gymnasium,Deutsche,Prozent,K03153,96.529284164859
2013,"Helmstedt",Gymnasium,Deutsche,Prozent,K03154,97.9238754325259
2013,"Northeim",Gymnasium,Deutsche,Prozent,K03155,98.4423676012461
2013,"Peine",Gymnasium,Deutsche,Prozent,K03157,98.2352941176471
2013,"Wolfenbüttel",Gymnasium,Deutsche,Prozent,K03158,98.314606741573
2013,"Göttingen",Gymnasium,Deutsche,Prozent,K03159,98.0463096960926
2013,"Statistische Region Braunschweig",Gymnasium,Deutsche,Prozent,K031,97.3363651128796
2013,"Region Hannover",Gymnasium,Deutsche,Prozent,K03241,94.2383238760367
2013,"dav. Hannover, Lhst.",Gymnasium,Deutsche,Prozent,K03241001,90.7012987012987
2013,"dav. Hannover, Umland",Gymnasium,Deutsche,Prozent,K03241999,96.8009032743696
2013,"Diepholz",Gymnasium,Deutsche,Prozent,K03251,99.1841491841492
2013,"Hameln-Pyrmont",Gymnasium,Deutsche,Prozent,K03252,95.4330708661417
2013,"Hildesheim",Gymnasium,Deutsche,Prozent,K03254,98.1276595744681
2013,"Holzminden",Gymnasium,Deutsche,Prozent,K03255,95.6896551724138
2013,"Nienburg (Weser)",Gymnasium,Deutsche,Prozent,K03256,98.3739837398374
2013,"Schaumburg",Gymnasium,Deutsche,Prozent,K03257,96.1715160796325
2013,"Statistische Region Hannover",Gymnasium,Deutsche,Prozent,K032,95.7701797673599
2013,"Celle",Gymnasium,Deutsche,Prozent,K03351,99.025974025974
2013,"Cuxhaven",Gymnasium,Deutsche,Prozent,K03352,98.8518943742824
2013,"Harburg",Gymnasium,Deutsche,Prozent,K03353,98.7697715289982
2013,"Lüchow-Dannenberg",Gymnasium,Deutsche,Prozent,K03354,99.4011976047904
2013,"Lüneburg",Gymnasium,Deutsche,Prozent,K03355,98.5611510791367
2013,"Osterholz",Gymnasium,Deutsche,Prozent,K03356,98.1132075471698
2013,"Rotenburg (Wümme)",Gymnasium,Deutsche,Prozent,K03357,98.5569985569986
2013,"Heidekreis",Gymnasium,Deutsche,Prozent,K03358,98.9708404802744
2013,"Stade",Gymnasium,Deutsche,Prozent,K03359,98.2300884955752
2013,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,99.1404011461318
2013,"Verden",Gymnasium,Deutsche,Prozent,K03361,98.3844911147011
2013,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,98.6690949845895
2013,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,94.9152542372881
2013,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,97.1291866028708
2013,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,97.9518072289157
2013,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,97.2413793103448
2013,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,97.8378378378378
2013,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,98.1707317073171
2013,"Aurich",Gymnasium,Deutsche,Prozent,K03452,97.6109215017065
2013,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,98.6394557823129
2013,"Emsland",Gymnasium,Deutsche,Prozent,K03454,98.3993902439024
2013,"Friesland",Gymnasium,Deutsche,Prozent,K03455,99.6108949416342
2013,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,95.3237410071942
2013,"Leer",Gymnasium,Deutsche,Prozent,K03457,97.9166666666667
2013,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,97.8208232445521
2013,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,97.6930792377132
2013,"Vechta",Gymnasium,Deutsche,Prozent,K03460,97.9591836734694
2013,"Wesermarsch",Gymnasium,Deutsche,Prozent,K03461,95.8333333333333
2013,"Wittmund",Gymnasium,Deutsche,Prozent,K03462,99.5327102803738
2013,"Statistische Region Weser-Ems",Gymnasium,Deutsche,Prozent,K034,97.67268068752
2013,"Niedersachsen",Gymnasium,Deutsche,Prozent,,97.3149841208738
2014,"Braunschweig, Stadt",Gymnasium,Deutsche,Prozent,K03101,98.6564299424184
2014,"Salzgitter, Stadt",Gymnasium,Deutsche,Prozent,K03102,83.3333333333333
2014,"Wolfsburg, Stadt",Gymnasium,Deutsche,Prozent,K03103,95.3736654804271
2014,"Gifhorn",Gymnasium,Deutsche,Prozent,K03151,98.9672977624785
2014,"Goslar",Gymnasium,Deutsche,Prozent,K03153,97.5056689342404
2014,"Helmstedt",Gymnasium,Deutsche,Prozent,K03154,98.7341772151899
2014,"Northeim",Gymnasium,Deutsche,Prozent,K03155,99.0595611285266
2014,"Peine",Gymnasium,Deutsche,Prozent,K03157,98.3333333333333
2014,"Wolfenbüttel",Gymnasium,Deutsche,Prozent,K03158,99.7252747252747
2014,"Göttingen",Gymnasium,Deutsche,Prozent,K03159,96.7689822294023
2014,"Statistische Region Braunschweig",Gymnasium,Deutsche,Prozent,K031,97.1953085160632
2014,"Region Hannover",Gymnasium,Deutsche,Prozent,K03241,95.4172366621067
2014,"dav. Hannover, Lhst.",Gymnasium,Deutsche,Prozent,K03241001,93.4290447266704
2014,"dav. Hannover, Umland",Gymnasium,Deutsche,Prozent,K03241999,96.8155339805825
2014,"Diepholz",Gymnasium,Deutsche,Prozent,K03251,98.3529411764706
2014,"Hameln-Pyrmont",Gymnasium,Deutsche,Prozent,K03252,96.8141592920354
2014,"Hildesheim",Gymnasium,Deutsche,Prozent,K03254,98.2882882882883
2014,"Holzminden",Gymnasium,Deutsche,Prozent,K03255,97.6190476190476
2014,"Nienburg (Weser)",Gymnasium,Deutsche,Prozent,K03256,99.1031390134529
2014,"Schaumburg",Gymnasium,Deutsche,Prozent,K03257,97.6635514018692
2014,"Statistische Region Hannover",Gymnasium,Deutsche,Prozent,K032,96.6276923076923
2014,"Celle",Gymnasium,Deutsche,Prozent,K03351,98.2594936708861
2014,"Cuxhaven",Gymnasium,Deutsche,Prozent,K03352,98.2097186700767
2014,"Harburg",Gymnasium,Deutsche,Prozent,K03353,97.7296181630547
2014,"Lüchow-Dannenberg",Gymnasium,Deutsche,Prozent,K03354,100
2014,"Lüneburg",Gymnasium,Deutsche,Prozent,K03355,98.431845597105
2014,"Osterholz",Gymnasium,Deutsche,Prozent,K03356,98.997995991984
2014,"Rotenburg (Wümme)",Gymnasium,Deutsche,Prozent,K03357,98.4615384615385
2014,"Heidekreis",Gymnasium,Deutsche,Prozent,K03358,96.8565815324165
2014,"Stade",Gymnasium,Deutsche,Prozent,K03359,97.3239436619718
2014,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,99.6941896024465
2014,"Verden",Gymnasium,Deutsche,Prozent,K03361,99.2389649923896
2014,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,98.278905560459
2014,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,95.6521739130435
2014,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,98.7012987012987
2014,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,98.2843137254902
2014,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,96.2305986696231
2014,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,98.936170212766
2014,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,98.9517819706499
2014,"Aurich",Gymnasium,Deutsche,Prozent,K03452,97.0826580226904
2014,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,99.1212653778559
2014,"Emsland",Gymnasium,Deutsche,Prozent,K03454,98.3333333333333
2014,"Friesland",Gymnasium,Deutsche,Prozent,K03455,98.8593155893536
2014,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,94.7775628626692
2014,"Leer",Gymnasium,Deutsche,Prozent,K03457,97.9591836734694
2014,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,96.4497041420118
2014,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,97.8517722878625
2014,"Vechta",Gymnasium,Deutsche,Prozent,K03460,97.8395061728395
2014,"Wesermarsch",Gymnasium,Deutsche,Prozent,K03461,96.6960352422907
2014,"Wittmund",Gymnasium,Deutsche,Prozent,K03462,97.2677595628415
2014,"Statistische Region Weser-Ems",Gymnasium,Deutsche,Prozent,K034,97.6090788893786
2014,"Niedersachsen",Gymnasium,Deutsche,Prozent,,97.413158423131
2015,"Braunschweig, Stadt",Gymnasium,Deutsche,Prozent,K03101,97.5966562173459
2015,"Salzgitter, Stadt",Gymnasium,Deutsche,Prozent,K03102,87.9377431906615
2015,"Wolfsburg, Stadt",Gymnasium,Deutsche,Prozent,K03103,97.4358974358974
2015,"Gifhorn",Gymnasium,Deutsche,Prozent,K03151,99.2467043314501
2015,"Goslar",Gymnasium,Deutsche,Prozent,K03153,97.9955456570156
2015,"Helmstedt",Gymnasium,Deutsche,Prozent,K03154,99.1452991452991
2015,"Northeim",Gymnasium,Deutsche,Prozent,K03155,99.1364421416235
2015,"Peine",Gymnasium,Deutsche,Prozent,K03157,96.1065573770492
2015,"Wolfenbüttel",Gymnasium,Deutsche,Prozent,K03158,98.1762917933131
2015,"Göttingen",Gymnasium,Deutsche,Prozent,K03159,97.1977582065653
2015,"Statistische Region Braunschweig",Gymnasium,Deutsche,Prozent,K031,97.3655913978495
2015,"Region Hannover",Gymnasium,Deutsche,Prozent,K03241,95.4627949183303
2015,"dav. Hannover, Lhst.",Gymnasium,Deutsche,Prozent,K03241001,93.7901498929336
2015,"dav. Hannover, Umland",Gymnasium,Deutsche,Prozent,K03241999,96.6929133858268
2015,"Diepholz",Gymnasium,Deutsche,Prozent,K03251,98.0815347721823
2015,"Hameln-Pyrmont",Gymnasium,Deutsche,Prozent,K03252,95.8041958041958
2015,"Hildesheim",Gymnasium,Deutsche,Prozent,K03254,98.9690721649485
2015,"Holzminden",Gymnasium,Deutsche,Prozent,K03255,90.0709219858156
2015,"Nienburg (Weser)",Gymnasium,Deutsche,Prozent,K03256,99.1130820399113
2015,"Schaumburg",Gymnasium,Deutsche,Prozent,K03257,97.2136222910217
2015,"Statistische Region Hannover",Gymnasium,Deutsche,Prozent,K032,96.4650819066387
2015,"Celle",Gymnasium,Deutsche,Prozent,K03351,98.4101748807631
2015,"Cuxhaven",Gymnasium,Deutsche,Prozent,K03352,98.5832349468713
2015,"Harburg",Gymnasium,Deutsche,Prozent,K03353,97.6143141153081
2015,"Lüchow-Dannenberg",Gymnasium,Deutsche,Prozent,K03354,98.9010989010989
2015,"Lüneburg",Gymnasium,Deutsche,Prozent,K03355,99.3630573248408
2015,"Osterholz",Gymnasium,Deutsche,Prozent,K03356,99.0970654627539
2015,"Rotenburg (Wümme)",Gymnasium,Deutsche,Prozent,K03357,98.6068111455108
2015,"Heidekreis",Gymnasium,Deutsche,Prozent,K03358,98.4098939929329
2015,"Stade",Gymnasium,Deutsche,Prozent,K03359,98.2633863965268
2015,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,98.5422740524781
2015,"Verden",Gymnasium,Deutsche,Prozent,K03361,99.0740740740741
2015,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,98.5474693021863
2015,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,96.2809917355372
2015,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,98.3333333333333
2015,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,98.6386138613861
2015,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,95.3846153846154
2015,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,98.7654320987654
2015,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,99.4208494208494
2015,"Aurich",Gymnasium,Deutsche,Prozent,K03452,97.4315068493151
2015,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,99.6527777777778
2015,"Emsland",Gymnasium,Deutsche,Prozent,K03454,98.3908045977011
2015,"Friesland",Gymnasium,Deutsche,Prozent,K03455,98.8505747126437
2015,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,95.7854406130268
2015,"Leer",Gymnasium,Deutsche,Prozent,K03457,98.2587064676617
2015,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,98.1333333333333
2015,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,97.4272930648769
2015,"Vechta",Gymnasium,Deutsche,Prozent,K03460,98.0243161094225
2015,"Wesermarsch",Gymnasium,Deutsche,Prozent,K03461,98.1176470588235
2015,"Wittmund",Gymnasium,Deutsche,Prozent,K03462,97.9057591623037
2015,"Statistische Region Weser-Ems",Gymnasium,Deutsche,Prozent,K034,97.8364584489071
2015,"Niedersachsen",Gymnasium,Deutsche,Prozent,,97.5297720313032
2016,"Braunschweig, Stadt",Gymnasium,Deutsche,Prozent,K03101,98.0916030534351
2016,"Salzgitter, Stadt",Gymnasium,Deutsche,Prozent,K03102,87.7742946708464
2016,"Wolfsburg, Stadt",Gymnasium,Deutsche,Prozent,K03103,92.5531914893617
2016,"Gifhorn",Gymnasium,Deutsche,Prozent,K03151,97.6868327402135
2016,"Goslar",Gymnasium,Deutsche,Prozent,K03153,93.6430317848411
2016,"Helmstedt",Gymnasium,Deutsche,Prozent,K03154,97.5806451612903
2016,"Northeim",Gymnasium,Deutsche,Prozent,K03155,98.0215827338129
2016,"Peine",Gymnasium,Deutsche,Prozent,K03157,97.198275862069
2016,"Wolfenbüttel",Gymnasium,Deutsche,Prozent,K03158,97.7987421383648
2016,"Göttingen",Gymnasium,Deutsche,Prozent,K03159,96.6310599835661
2016,"Statistische Region Braunschweig",Gymnasium,Deutsche,Prozent,K031,96.1787905346188
2016,"Region Hannover",Gymnasium,Deutsche,Prozent,K03241,94.9772727272727
2016,"dav. Hannover, Lhst.",Gymnasium,Deutsche,Prozent,K03241001,93.304535637149
2016,"dav. Hannover, Umland",Gymnasium,Deutsche,Prozent,K03241999,96.1930926216641
2016,"Diepholz",Gymnasium,Deutsche,Prozent,K03251,98.6842105263158
2016,"Hameln-Pyrmont",Gymnasium,Deutsche,Prozent,K03252,96.9642857142857
2016,"Hildesheim",Gymnasium,Deutsche,Prozent,K03254,98.6633249791144
2016,"Holzminden",Gymnasium,Deutsche,Prozent,K03255,95.6204379562044
2016,"Nienburg (Weser)",Gymnasium,Deutsche,Prozent,K03256,98.4018264840183
2016,"Schaumburg",Gymnasium,Deutsche,Prozent,K03257,97.8512396694215
2016,"Statistische Region Hannover",Gymnasium,Deutsche,Prozent,K032,96.4184265777448
2016,"Celle",Gymnasium,Deutsche,Prozent,K03351,96.7095851216023
2016,"Cuxhaven",Gymnasium,Deutsche,Prozent,K03352,97.7301387137453
2016,"Harburg",Gymnasium,Deutsche,Prozent,K03353,98.3367983367983
2016,"Lüchow-Dannenberg",Gymnasium,Deutsche,Prozent,K03354,98.2352941176471
2016,"Lüneburg",Gymnasium,Deutsche,Prozent,K03355,96.7989756722151
2016,"Osterholz",Gymnasium,Deutsche,Prozent,K03356,98.5477178423237
2016,"Rotenburg (Wümme)",Gymnasium,Deutsche,Prozent,K03357,98.3361064891847
2016,"Heidekreis",Gymnasium,Deutsche,Prozent,K03358,97.5746268656716
2016,"Stade",Gymnasium,Deutsche,Prozent,K03359,97.536231884058
2016,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,96.6442953020134
2016,"Verden",Gymnasium,Deutsche,Prozent,K03361,99.0196078431373
2016,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,97.7460901563937
2016,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,96.8127490039841
2016,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,94.5
2016,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,98.6394557823129
2016,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,96.529284164859
2016,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,98.4536082474227
2016,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,98.7780040733198
2016,"Aurich",Gymnasium,Deutsche,Prozent,K03452,97.1153846153846
2016,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,97.9695431472081
2016,"Emsland",Gymnasium,Deutsche,Prozent,K03454,98.4836392657622
2016,"Friesland",Gymnasium,Deutsche,Prozent,K03455,97.3076923076923
2016,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,93.8069216757741
2016,"Leer",Gymnasium,Deutsche,Prozent,K03457,97.2292191435768
2016,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,97.9949874686717
2016,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,99.0909090909091
2016,"Vechta",Gymnasium,Deutsche,Prozent,K03460,95.7516339869281
2016,"Wesermarsch",Gymnasium,Deutsche,Prozent,K03461,97.172236503856
2016,"Wittmund",Gymnasium,Deutsche,Prozent,K03462,97.7401129943503
2016,"Statistische Region Weser-Ems",Gymnasium,Deutsche,Prozent,K034,97.4450918870462
2016,"Niedersachsen",Gymnasium,Deutsche,Prozent,,96.9809901531729
2017,"Braunschweig, Stadt",Gymnasium,Deutsche,Prozent,K03101,97.1883786316776
2017,"Salzgitter, Stadt",Gymnasium,Deutsche,Prozent,K03102,80.4416403785489
2017,"Wolfsburg, Stadt",Gymnasium,Deutsche,Prozent,K03103,94.8148148148148
2017,"Gifhorn",Gymnasium,Deutsche,Prozent,K03151,98.3928571428571
2017,"Goslar",Gymnasium,Deutsche,Prozent,K03153,93.9903846153846
2017,"Helmstedt",Gymnasium,Deutsche,Prozent,K03154,97.2332015810277
2017,"Northeim",Gymnasium,Deutsche,Prozent,K03155,98.1238273921201
2017,"Peine",Gymnasium,Deutsche,Prozent,K03157,96.1864406779661
2017,"Wolfenbüttel",Gymnasium,Deutsche,Prozent,K03158,98.3333333333333
2017,"Göttingen",Gymnasium,Deutsche,Prozent,K03159,95.1154529307282
2017,"Statistische Region Braunschweig",Gymnasium,Deutsche,Prozent,K031,95.5705173635719
2017,"Region Hannover",Gymnasium,Deutsche,Prozent,K03241,94.6487557806651
2017,"dav. Hannover, Lhst.",Gymnasium,Deutsche,Prozent,K03241001,92.9658792650919
2017,"dav. Hannover, Umland",Gymnasium,Deutsche,Prozent,K03241999,95.8649468892261
2017,"Diepholz",Gymnasium,Deutsche,Prozent,K03251,97.539975399754
2017,"Hameln-Pyrmont",Gymnasium,Deutsche,Prozent,K03252,93.3786078098472
2017,"Hildesheim",Gymnasium,Deutsche,Prozent,K03254,96.3184931506849
2017,"Holzminden",Gymnasium,Deutsche,Prozent,K03255,92.5
2017,"Nienburg (Weser)",Gymnasium,Deutsche,Prozent,K03256,97.4178403755868
2017,"Schaumburg",Gymnasium,Deutsche,Prozent,K03257,97.5232198142415
2017,"Statistische Region Hannover",Gymnasium,Deutsche,Prozent,K032,95.4112971215223
2017,"Celle",Gymnasium,Deutsche,Prozent,K03351,95.7163958641063
2017,"Cuxhaven",Gymnasium,Deutsche,Prozent,K03352,98.2737361282367
2017,"Harburg",Gymnasium,Deutsche,Prozent,K03353,97.5609756097561
2017,"Lüchow-Dannenberg",Gymnasium,Deutsche,Prozent,K03354,98.9010989010989
2017,"Lüneburg",Gymnasium,Deutsche,Prozent,K03355,97.7620730270907
2017,"Osterholz",Gymnasium,Deutsche,Prozent,K03356,97.8540772532189
2017,"Rotenburg (Wümme)",Gymnasium,Deutsche,Prozent,K03357,98.1927710843374
2017,"Heidekreis",Gymnasium,Deutsche,Prozent,K03358,97.6744186046512
2017,"Stade",Gymnasium,Deutsche,Prozent,K03359,98.047419804742
2017,"Uelzen",Gymnasium,Deutsche,Prozent,K03360,96.978021978022
2017,"Verden",Gymnasium,Deutsche,Prozent,K03361,96.7128027681661
2017,"Statistische Region Lüneburg",Gymnasium,Deutsche,Prozent,K033,97.5630983463882
2017,"Delmenhorst, Stadt",Gymnasium,Deutsche,Prozent,K03401,98.2683982683983
2017,"Emden, Stadt",Gymnasium,Deutsche,Prozent,K03402,95.7264957264957
2017,"Oldenburg (Oldb), Stadt",Gymnasium,Deutsche,Prozent,K03403,95.8115183246073
2017,"Osnabrück, Stadt",Gymnasium,Deutsche,Prozent,K03404,96.7920353982301
2017,"Wilhelmshaven, Stadt",Gymnasium,Deutsche,Prozent,K03405,97.3094170403588
2017,"Ammerland",Gymnasium,Deutsche,Prozent,K03451,97.8678038379531
2017,"Aurich",Gymnasium,Deutsche,Prozent,K03452,96.0344827586207
2017,"Cloppenburg",Gymnasium,Deutsche,Prozent,K03453,98.2456140350877
2017,"Emsland",Gymnasium,Deutsche,Prozent,K03454,97.779422649889
2017,"Friesland",Gymnasium,Deutsche,Prozent,K03455,98.6394557823129
2017,"Grafschaft Bentheim",Gymnasium,Deutsche,Prozent,K03456,93.0056710775047
2017,"Leer",Gymnasium,Deutsche,Prozent,K03457,96.4114832535885
2017,"Oldenburg",Gymnasium,Deutsche,Prozent,K03458,97.0430107526882
2017,"Osnabrück",Gymnasium,Deutsche,Prozent,K03459,97.1816283924843
